bins,hist
-2.787400345816743,8.307511901098694e-05
-2.7249682086930025,0.00020768779752746732
-2.662536071569262,0.0005140272988804817
-2.600103934445521,0.0008982497243062962
-2.5376717973217797,0.0018224604233035258
-2.475239660198039,0.003587806702286998
-2.4128075230742985,0.005929486619409192
-2.3503753859505574,0.009179800650714056
-2.2879432488268163,0.013769700976071084
-2.2255111117030757,0.01951746077264374
-2.163078974579335,0.026526923939195764
-2.100646837455594,0.033936186115988164
-2.038214700331853,0.04361443748076814
-1.9757825632081123,0.052757892766914886
-1.9133504260843714,0.06438840942845306
-1.8509182889606306,0.07678217874590468
-1.7884861518368897,0.09004823681297165
-1.726054014713149,0.10313256805720208
-1.6636218775894083,0.11882338116040224
-1.6011897404656672,0.1345141942636024
-1.5387576033419266,0.15307629116761978
-1.4763254662181855,0.1708128290764655
-1.4138933290944449,0.19215794246735096
-1.3514611919707038,0.2156474323677075
-1.2890290548469632,0.23582430189750098
-1.226596917723222,0.2534362271278302
-1.1641647805994815,0.265222509637514
-1.1017326434757404,0.2795996974213529
-1.0393005063519998,0.28823950979849555
-0.9768683692282588,0.3027049648962836
-0.914436232104518,0.3108203655846694
-0.8520040949807771,0.3176273331486322
-0.7895719578570363,0.3234373992844631
-0.7271398207332955,0.32659425380688056
-0.6647076836095547,0.3305455141548406
-0.6022755464858138,0.32956418931152337
-0.539843409362073,0.33197855995778014
-0.47741127223833213,0.3330896896745521
-0.4149791351145913,0.33544694617648885
-0.35254699799085043,0.3371499861162141
-0.2901148608671096,0.33351544965948343
-0.22768272374336873,0.3365788446730136
-0.16525058661962788,0.3338840955000947
-0.10281844949588703,0.33325583991257407
-0.04038631237214618,0.3308985834106373
0.022045824751594667,0.3301301385597857
0.08447796187533552,0.3294655376076978
0.14691009899907637,0.328053260584511
0.20934223612281722,0.3268123259942844
0.27177437324655807,0.32468352606962786
0.3342065103702989,0.3208568784001843
0.39663864749403976,0.3188994209084879
0.4590707846177806,0.31405510303115974
0.5215029217415215,0.31149535092663366
0.5839350588652623,0.3086811812701365
0.6463671959890032,0.3037485960788592
0.708799333112744,0.29743488703402415
0.7712314702364849,0.2929332540226163
0.8336636073602257,0.28967255560143507
0.8960957444839666,0.28320308070845446
0.9585278816077074,0.27391424396403846
1.0209600187314483,0.26566384620725986
1.083392155855189,0.2556896397310032
1.14582429297893,0.24440700013032354
1.2082564301026706,0.2312395937670821
1.2706885672264114,0.21578242943610038
1.3331207043501525,0.2033263537793905
1.3955528414738931,0.19039259618836749
1.4579849785976338,0.17516908062960412
1.5204171157213748,0.1605997816330523
1.582849252845116,0.14522050022614333
1.6452813899688565,0.13024101782947475
1.7077135270925972,0.11776417339301216
1.7701456642163382,0.10463311239433803
1.8325778013400793,0.09268067964663229
1.89500993846382,0.07961192498721642
1.9574420755875606,0.0662004854618802
2.0198742127113016,0.05675588286931863
2.0823063498350427,0.047129553453920524
2.1447384869587833,0.03847416449196332
2.207170624082524,0.03152700766466954
2.269602761206265,0.02583116981747875
2.332034898330006,0.019808223689182197
2.3944670354537467,0.014953521421977648
2.4568991725774874,0.01233665517313156
2.5193313097012284,0.010166317688969525
2.5817634468249695,0.007585796804690744
2.64419558394871,0.005695837847190791
2.7066277210724508,0.004345867163262254
2.769059858196192,0.0031257013527883834
2.831491995319933,0.0020093794410782463
2.8939241324436735,0.0012824721497321108
2.956356269567414,0.0011215141066483235
3.0187884066911552,0.0004776819343131749
3.0812205438148963,0.00032710828110576106
3.143652680938637,0.00029595511147664094
3.2060848180623776,0.00014018926333104044
3.2685169551861186,0.00010384389876373366
3.3309490923098592,7.269072913461356e-05
3.3933812294336,1.0384389876373367e-05
3.455813366557341,1.0384389876373367e-05
