bins,hist
-89.1,0.006552084430245087
-87.30000000000001,0.0067020548131210955
-85.5,0.006768528172017489
-83.69999999999999,0.006869454186439451
-81.9,0.006863779631411711
-80.1,0.0069715961769387874
-78.30000000000001,0.0070384748611943045
-76.5,0.007159667143572484
-74.69999999999999,0.007155208564622117
-72.9,0.007014155339646844
-71.1,0.007036042909039558
-69.30000000000001,0.007089545856443972
-67.5,0.007148318033517003
-65.69999999999999,0.007126025138765164
-63.9,0.007092788459316967
-62.1,0.007018613918597211
-60.3,0.00702874705257532
-58.5,0.006999563626718368
-56.7,0.006988214516662886
-54.9,0.006978486708043901
-53.099999999999994,0.006972812153016161
-51.3,0.006875534066826317
-49.5,0.006897016310859907
-47.7,0.006890936430473042
-45.9,0.006838244133786877
-44.099999999999994,0.006751909832293391
-42.3,0.006675708664778013
-40.5,0.0067288062868233025
-38.7,0.0064965548560450516
-36.9,0.006461291549801233
-35.099999999999994,0.006344557846373421
-33.3,0.006281327090350022
-31.5,0.006159729482612718
-29.7,0.006103794583053558
-27.9,0.005945312367635938
-26.1,0.005867084573324939
-24.299999999999997,0.005843170377136602
-22.499999999999993,0.005736569807686899
-20.699999999999996,0.005670907099508754
-18.9,0.005503102400831274
-17.1,0.005506750329063393
-15.299999999999997,0.005370561008397612
-13.499999999999993,0.005313815458120204
-11.699999999999996,0.005199108381488013
-9.899999999999999,0.0050844013048558226
-8.100000000000001,0.005022791850268922
-6.299999999999997,0.004904031520045487
-4.499999999999993,0.004793377697004541
-2.6999999999999957,0.004694883634737324
-0.8999999999999986,0.004710285998384049
0.8999999999999986,0.004711907299820546
2.700000000000003,0.004627599625122682
4.500000000000007,0.004505191366667129
6.300000000000004,0.004453715046058337
8.100000000000001,0.00443628605561599
9.899999999999999,0.004344682524453887
11.700000000000003,0.0043365760172714
13.500000000000007,0.004251863017214411
15.300000000000004,0.004265238754065515
17.1,0.004204845275555987
18.9,0.004063792050580714
20.700000000000003,0.004124185529090242
22.500000000000007,0.00403541927544201
24.300000000000004,0.004017584959640538
26.1,0.0040763571367135685
27.9,0.004050010988370486
29.700000000000003,0.004069466605608455
31.500000000000007,0.004023259514668279
33.300000000000004,0.00408203169174131
35.1,0.004122564227653744
36.9,0.004058522820912097
38.699999999999996,0.0041412091941734645
40.5,0.004130265409477107
42.30000000000001,0.004169581969312169
44.10000000000001,0.004159854160693185
45.900000000000006,0.004202007998042117
47.7,0.004318336376110805
49.5,0.004311445845005691
51.30000000000001,0.004476007940810176
53.10000000000001,0.004401428074731296
54.900000000000006,0.0044970848594846425
56.7,0.004667321510316868
58.5,0.004705016768715433
60.30000000000001,0.004737037472086256
62.10000000000001,0.004910922051150602
63.900000000000006,0.005107099524966786
65.7,0.005162629099166822
67.5,0.005319490013147944
69.30000000000001,0.005381910118453094
71.10000000000001,0.005600380487021117
72.9,0.005608892319562729
74.7,0.005786424826859193
76.5,0.005886945515922032
78.30000000000001,0.005895457348463643
80.10000000000001,0.006060019444268128
81.9,0.006175942496977692
83.7,0.006259844846316432
85.5,0.006299161406151494
87.30000000000001,0.0065447885737808485
89.10000000000001,0.006532223487647994
