rei,a,cf,cfc,cfcrei,epsilon,epsilonc,eta,etac,fic,ficfn,foc,g,gc,gstd,jlamc,lambc,lambda,mu,muc,nuw,nuwc,nuwta,nuwtac,reic,reoc,rho,ta,tac,tempavg,tempavgstd,tempbot,tempmid,temptop,time,torque,torquestd,dr
376455.5305300502,0.0,0.004559372745617827,0.004135485483553585,0.028647383845220982,0.21270506539902256,0.21270506539902256,6.269740416639332e-05,6.503415991829996e-05,5.636248250655915,-5.643515217371472,0.0,646208694.6504358,586130335.2838421,146933770.16494304,9.095148763454304e-06,0.00026610319058910034,0.0002534316100848574,1.4863373249070928e-06,1.5606541911524476e-06,164.78213702485962,156.93536859510445,0.004831539801282135,0.004601466477411557,358529.07669528585,0.0,1031.9988496351293,214883151263.29602,194905352619.7696,19.56464668262249,0.046094787857695774,19.62449862105035,19.52163632646026,19.547805100353965,59.86235686271273,4.961531486612032,1.1282499908306811,2.6336725402901995
387557.2734087564,0.0,0.0045208360962563756,0.004100531606581747,0.02840525093616518,0.229225388920018,0.229225388920018,6.147002096405728e-05,6.376103168399672e-05,5.795497285161604,-5.801797736697263,0.0,679058038.6666418,615925658.6545503,144676512.6165914,9.340905926258068e-06,0.0002606537062825598,0.00024824162503100933,1.4845443902619342e-06,1.558771609775031e-06,168.2164781080591,160.20616962672295,0.004818741210979142,0.004589277343789659,369102.1651511965,0.0,1031.9910034121203,227707392649.7031,206537317596.10254,19.599914964796227,0.044870976660511534,19.658451393355648,19.556919498734636,19.58437400229736,59.85633869172297,5.201217428588757,1.1082998087861675,2.832899276023959
398659.0162874625,0.0,0.004490312954053988,0.004072846216829014,0.02821346837755017,0.24695208888932915,0.2469520888893292,6.0288097742583e-05,6.25350577410801e-05,5.954160990641335,-5.960998701061087,0.0,713709424.3891884,647355486.9743204,169231255.6377936,9.58480211398206e-06,0.0002551416625312976,0.0002429920595536167,1.4827212957686448e-06,1.5568573605570768e-06,171.86178886990433,163.6778941618136,0.004813244143572015,0.004584042041497157,379675.2536071072,0.0,1031.98302520388,240967708392.8413,218564814868.79028,19.635776512339167,0.045247944879185584,19.6930568397907,19.594079183916048,19.620193513310767,59.86104909424729,5.453082510341932,1.2931713087355874,2.937830678289932
409760.7591661687,0.0,0.0044662401159309174,0.00405101144302124,0.02806221427475318,0.26562362405930073,0.26562362405930073,5.914200031580275e-05,6.134624483365304e-05,6.111031569348709,-6.117604759303778,0.0,750034212.7404761,680303140.807688,195324380.81983644,9.822960569630212e-06,0.00024958829559908896,0.00023770313866579903,1.480567332085681e-06,1.5545956986899646e-06,175.69926769325255,167.3326358983358,0.004813765360518524,0.00458453843858907,390248.3420630177,0.0,1031.9735990491372,254601284276.21045,230930870091.80084,19.67814648894032,0.04673576284782971,19.735826591612906,19.63049437841969,19.668118496788797,59.8615629694354,5.713798138835951,1.488089022389086,2.919597888492198
420862.50204487477,0.0,0.0044415294856635975,0.004028598172937503,0.02790695280572641,0.2848672604609476,0.2848672604609476,5.8047200503799634e-05,6.0210641422331943e-05,6.266940277656043,-6.273984945979921,0.0,786820983.8744698,713669826.6435099,219758633.1276625,1.005806619329479e-05,0.0002443476670700109,0.00023271206387620087,1.4782877750171375e-06,1.5522021637679947e-06,179.46065686345685,170.91491129853034,0.004812805452132422,0.004583624240126115,400821.4305189283,0.0,1031.9636232738517,268576116315.7415,243606454708.1555,19.722986975536752,0.048043789985489326,19.782346673808966,19.673385164309934,19.713229088491666,59.85917814137689,5.975578213787512,1.6691282323102956,2.967980419888716
431964.24492358096,0.0,0.004417968700441036,0.004007227846205022,0.02775891602619041,0.30485820068238945,0.30485820068238945,5.699627502031174e-05,5.912054755219364e-05,6.4220646749833135,-6.430332970162362,0.0,824447695.9139851,747798363.6408027,261911131.38322863,1.0290700755681441e-05,0.00023931559634342113,0.00022791961556516293,1.4759373628847557e-06,1.549734231028993e-06,183.22454291377792,174.4995646797885,0.004812352099611179,0.00458319247582017,411394.518974839,0.0,1031.953337423331,282898719705.2218,256597478190.67725,19.769221230942144,0.048786491162191095,19.82968049965506,19.723096794002327,19.754886399169656,59.85356957935035,6.241498210304633,1.98263831862858,2.9634076225711237
443065.9878022871,0.0,0.0044036814151595825,0.003994268857287605,0.027669146365230515,0.3261733467141745,0.3261733467141745,5.596498079511338e-05,5.8050816604698997e-05,6.5757947291810215,-6.583762510019902,0.0,864526705.5251925,784151206.8255713,386395923.9282496,1.0518925691116676e-05,0.0002340642497804105,0.0002229183331242005,1.473394652783048e-06,1.5470643854222005e-06,187.3276008290315,178.4072388847919,0.004821228735277957,0.004591646414550435,421967.60743074963,0.0,1031.942210040323,297607733736.6543,269938987516.2397,19.819238122296888,0.05299680951119673,19.884068746901892,19.766377921524075,19.807267698464774,59.86892906079875,6.522403548424668,2.9152430423962796,2.810725724733776
454167.7306809932,0.0,0.004391800036121749,0.003983492096255556,0.02759449345903096,0.3486186388603957,0.3486186388603957,5.497786110675709e-05,5.7026906595590916e-05,6.728638512346295,-6.736871307908023,0.0,906032589.1432066,821798266.7965591,344472302.95208246,1.0744395523145134e-05,0.00022898974832899862,0.00021808547459904637,1.4708040385709142e-06,1.5443442404994601e-06,191.499338113742,182.38032201308758,0.004832003872937429,0.004601908450416599,432540.69588666025,0.0,1031.9308730198168,312752673836.50977,283675894636.29004,19.87019732110736,0.051986052870829934,19.93523269100565,19.819056694620762,19.856302577693526,59.881209568692114,6.811260551024383,2.590154714185522,2.6465595243175044
465269.47355969937,0.0,0.0043714578679694156,0.003965041150085638,0.02746667984698004,0.37102381615519375,0.37102381615519375,5.40542254908095e-05,5.606884673406367e-05,6.8804683993288025,-6.889206913484774,0.0,946437758.1111127,858446946.1325285,283574346.2059933,1.0966684949819653e-05,0.00022456676736844745,0.00021387311177947376,1.4681092509325243e-06,1.5415147134791503e-06,195.26691048404723,185.968486175283,0.004832878419127766,0.004602741351550253,443113.78434257075,0.0,1031.918390097937,328236569154.3665,297720244130.94464,19.924688492792406,0.05379021185922868,19.98856457372295,19.871485007137466,19.9140158975156,59.87799499644453,7.088860896295657,2.1244323564054857,2.6981229580040456
476371.2164384056,0.0,0.0043505017673244545,0.003946033349047123,0.02733500878331184,0.394662126242504,0.394662126242504,5.3167325132874956e-05,5.514889126738376e-05,7.035110714461017,-7.044344184457668,0.0,987358518.8386221,895563282.3933078,224740132.7865676,1.1197978380206647e-05,0.00022037370569577504,0.000209879719710262,1.4660994081756285e-06,1.53940437858441e-06,198.97462624668248,189.49964404445942,0.0048325185206522115,0.0046023985910973435,453686.8727984815,0.0,1031.908816843118,344054049697.3729,312067165258.3882,19.965894956438927,0.05543889372085537,20.02281663085649,19.917725130648755,19.95714310781214,59.869265248005206,7.375438119381207,1.6784814684173246,2.7646015888866504
487472.9593171117,0.0,0.004336707626784585,0.0039335216569474675,0.02724833764214655,0.42202898491236973,0.42202898491236973,5.2294692429991794e-05,5.4243735216606456e-05,7.20237739523074,-7.211303443063184,0.0,1030556282.5573645,934744927.4896727,171566210.2729603,1.1469497472974278e-05,0.00021601998511786,0.00020573331915986666,1.4667688177062274e-06,1.540107258591539e-06,202.9686473596297,193.30347367583784,0.004839494217610868,0.004609042112010353,464259.9612543921,0.0,1031.913214125847,360239923470.5935,326748229905.3001,19.949572946132747,0.04951048232379125,19.981869234941293,19.93778717500723,19.92906242845048,59.868285050168936,7.705184363497622,1.2827712735408907,2.621830669498759
498574.70219581784,0.0,0.004310048694275596,0.0039093412192975924,0.027080834629100988,0.4483811834393413,0.4483811834393413,5.149979413312064e-05,5.341921076228761e-05,7.364217685645134,-7.372799876790482,0.0,1071406608.4176909,971797377.249606,151901328.09044182,1.1723815820237586e-05,0.00021252308936242948,0.00020240294224993288,1.4663433098524863e-06,1.5396604753451108e-06,206.30996315292737,196.48567919326425,0.00483141156463766,0.004601344347273963,474833.04971030256,0.0,1031.9054148233106,376853971230.6888,341817660980.2165,19.97070166759117,0.044412912978768516,20.0223009584331,19.93511583706823,19.954688207271573,59.851619935550715,8.00581786582962,1.1353792352166217,2.749187355683025
509676.445074524,0.0,0.004286374141830186,0.0038878677023403063,0.02693208302902194,0.4746421999001768,0.4746421999001768,5.0728721524864317e-05,5.261939998892802e-05,7.518530952664998,-7.526848165164247,0.0,1113571527.376844,1010042201.7023525,132510301.16852988,1.19541508406681e-05,0.00020905779050958413,0.00019910265762817527,1.4644694736816672e-06,1.5376929473657508e-06,209.7429276425841,199.75516918341347,0.004826038589683824,0.004596227228270309,485406.1381662133,0.0,1031.8907757080242,393857691671.6493,357240536663.6276,20.02139804417939,0.0506373570801026,20.078603168945826,19.97646298909072,20.009127974501745,59.86140458035382,8.299420171010645,0.987801597448346,2.8949921996042294
520778.18795323005,0.0,0.004264593479198596,0.0038681119992731022,0.026795231089594487,0.5013659238779288,0.5013659238779287,4.997913106345592e-05,5.184187201008076e-05,7.670054953178162,-7.6780249788043715,0.0,1156710167.8073065,1049170220.233384,118841966.943876,1.21756370263872e-05,0.00020564687934756002,0.0001958541708072,1.4621388431127883e-06,1.5352457852684274e-06,213.22295747690185,203.06948331133503,0.004822254758858734,0.00459262357986546,495979.2266221239,0.0,1031.8743394732696,411203378894.4623,372973586298.83203,20.080646016723023,0.060202843107978014,20.146009074418448,20.021185632077557,20.07474334367261,59.873927369069044,8.593356666742004,0.8830075170164493,3.0408153113787195
531879.9308319362,0.0,0.004246106473801733,0.0038513437404097337,0.02667907380891117,0.5292373670663977,0.5292373670663977,4.924537485502522e-05,5.108076843275426e-05,7.82126692143312,-7.828803642881779,0.0,1201300224.1209106,1089614715.7559278,108854817.46331856,1.2396166866668747e-05,0.0002022190543276371,0.00019258957555013046,1.4598328465653525e-06,1.5328244888936202e-06,216.83268474868717,206.5073188082734,0.004821722488264223,0.004592116655489735,506552.31507803436,0.0,1031.8575532253858,428881011847.6134,389007720496.7015,20.140393240417172,0.0746091515847002,20.222250433687726,20.0562922142198,20.14263707334407,59.87363667880334,8.896638097425885,0.8062375687321572,3.094947457123687
542981.6737106424,0.0,0.004239817919310964,0.003845639836109717,0.026639561655731364,0.5595259920479262,0.5595259920479263,4.85062025527549e-05,5.0314046901740805e-05,7.9717136688656245,-7.978835624103062,0.0,1250096129.1575527,1133874040.0522015,108375328.25992765,1.2614358098827233e-05,0.00019837828251655632,0.00018893169763481554,1.457492160516204e-06,1.5303667685420142e-06,221.0291616390957,210.50396346580547,0.004834508387244859,0.004604293702137961,517125.403533945,0.0,1031.8374396847457,446970256017.89417,405415198202.1716,20.2076467566908,0.08107709514724687,20.29275457558637,20.112839080962825,20.2173466135227,59.869862044135935,9.228232051349972,0.8001003069552626,2.815114926884643
554083.4165893486,0.0,0.004226794387756736,0.003833827109076404,0.026557732393622267,0.5893855400914556,0.5893855400914556,4.7814701940728606e-05,4.959677380273386e-05,8.118979369544482,-8.125823458124755,0.0,1297799246.457398,1177142173.6575036,111864950.39807674,1.2822590721283509e-05,0.00019501644697605323,0.00018572994950100311,1.454690436854671e-06,1.5274249586974042e-06,224.85137437473895,214.14416607118,0.004839157471005245,0.004608721400957377,527698.4919898557,0.0,1031.8104971913092,465473125341.2279,422197846114.4924,20.294308538707174,0.08340961282427073,20.38150634174798,20.20022320729218,20.30119606708004,59.866140014427565,9.54303243154914,0.8226635796261228,2.646305889467482
565185.1594680548,0.0,0.004208716491593878,0.0038174299243481885,0.026444145622067074,0.6191774918069244,0.6191774918069244,4.715840379533906e-05,4.891601517948888e-05,8.265476799742084,-8.27300516444292,0.0,1344501727.4114742,1219502700.5999765,114810428.9639782,1.3028465926120693e-05,0.0001920022671585856,0.0001828593020557958,1.4518427888998912e-06,1.524434928344886e-06,228.37346906778976,217.49854196932358,0.0048376146850101324,0.00460725208096203,538271.5804457664,0.0,1031.783113071532,484303949760.6857,439277958966.6083,20.38239083236975,0.076914949044916,20.459262903998567,20.303285468800745,20.384624124310147,59.870178157472026,9.847703964223852,0.8410405721747084,2.6380298313023687
576286.9023467607,0.0,0.0041890633076969415,0.0037996039072081093,0.02632066102576654,0.6514117449204408,0.6514117449204408,4.652749673947663e-05,4.826159398119413e-05,8.419755527117749,-8.428475934538008,0.0,1391271029.9170256,1261923836.6594338,114216432.20592406,1.3258983988700615e-05,0.0001891755389007924,0.0001801671799055166,1.4504262089817414e-06,1.522947519430828e-06,231.77810530316327,220.7410526696793,0.004833851283716074,0.004603667889253404,548844.668901677,0.0,1031.7694906734096,503475114777.11,456666770772.8889,20.4262079088934,0.0711722378459016,20.459940606552262,20.391484966157538,20.42719815397137,59.87339361489832,10.171015478979296,0.8350197301363474,2.7126852573669313
