a,cf,epsilon,eta,fic,ficfn,foc,g,grei,gstd,lambda,mu,nuw,rei,reo,rho,ta,tempavg,tempavgstd,tempbot,tempmid,temptop,time,torque,torquestd
-0.0,0.040384656356327625,0.20819115954949394,0.00017234830507526462,4.991581329325375,5.0,0.0,48841969.68232161,0.06253342097349994,14233722.412364228,0.0007762186223859963,5.68455907e-06,53.794285635436914,87172.26354629903,0.0,959.544507913286,11519424888.282944,20.854084397572525,0.03743963593741708,20.899069534776004,20.827660683274395,20.83552297466951,59.87,5.100309361900427,1.4863525805092475
-0.0,0.04051131577598049,0.23498594816156043,0.0001672099490675819,5.191721275884893,5.2,0.0,53002891.34369777,0.06322470165513591,14203901.521014638,0.0007439622227973149,5.68455907e-06,56.12667553356896,90667.4789933819,0.0,959.503513819652,12461698270.158937,20.917266370282274,0.04390730424054048,20.971720335013725,20.87987108600722,20.90020768982567,59.87,5.5345760106962185,1.4831751744774657
-0.0,0.040607680157799975,0.26391847689597464,0.00016242584647617301,5.392333277647771,5.4,0.0,57314183.14676911,0.06385746749263736,14856394.290544717,0.0007145846699709877,5.68455907e-06,58.434119906144836,94170.9383451276,0.0,959.4594181523019,13443363650.317072,20.985208044000533,0.03953323707411723,21.033146570956806,20.944522846219044,20.977954714831917,59.85,5.9844872071502095,1.5512373498976764
-0.0,0.04071955401908708,0.29485620796623235,0.0001579865148725813,5.590173346693385,5.6,0.0,61766648.65747633,0.06449651278903132,16695470.479075363,0.0006874012429787313,5.68455907e-06,60.74490949017617,97625.98905972613,0.0,959.4599881807416,14447910562.238867,20.98432989209299,0.024327718843722177,21.015043827938243,20.961734153404073,20.976211694945583,59.87,6.449397305061836,1.7432663849320764
-0.0,0.04095678503838342,0.3298432250904866,0.0001536192695546163,5.791842685370843,5.8,0.0,66689866.51399109,0.0653337183770092,22034809.363725603,0.0006596232956197656,5.68455907e-06,63.302989093107485,101147.9135923622,0.0,959.4373433930275,15509150440.820124,21.019212371216845,0.041771025087031434,21.067010764450913,20.987544242520638,21.00308210667761,59.87,6.963293354083101,2.3007219780343835
-0.0,0.04157862642201004,0.37017067399403825,0.00014925266187340507,5.98871268781318,6.0,0.0,72383164.98555368,0.0667705570697637,34929107.84188986,0.000628398276162043,5.68455907e-06,66.44850546568037,104586.0232023249,0.0,959.410566461647,16581409701.521511,21.06045285617001,0.028902992150948603,21.084511715920097,21.03499345136634,21.06185340122149,59.89,7.557537167193026,3.646953414991743
-0.0,0.04153587335074555,0.40823529795886754,0.0001456447886020741,6.189448062792201,6.2,0.0,77237403.81554002,0.06714317859171835,37948731.81500846,0.0006086439809155981,5.68455907e-06,68.60517412061296,108091.63712629984,0.0,959.4612330337944,17711622211.69189,20.982412133164114,0.03377537346132224,20.980665018476014,21.004596531618947,20.961974849394572,59.87,8.064794855327984,3.962442055131894
-0.0,0.04121197972006028,0.44565618984501054,0.00014248613364344976,6.389717768870989,6.4,0.0,81674654.16266496,0.06704524445364879,31246343.652979538,0.0005942010947939653,5.68455907e-06,70.27271853589609,111589.11867509781,0.0,959.5149785228439,18876342383.35924,20.89959830485017,0.02136597107151817,20.896892044519866,20.919738762984572,20.882164107044506,59.87,8.528591013084267,3.2627904997283688
-0.0,0.040800496258832496,0.4840733560148072,0.00013957087236626434,6.590293636211786,6.6,0.0,86015249.03338026,0.06678740424139087,26058255.511496425,0.0005819268423291186,5.68455907e-06,71.75494108684154,115091.9469804562,0.0,959.4958547137753,20080014630.13172,20.929068888564398,0.044470924101420395,20.982349320095835,20.901653305695035,20.903204039900984,59.86,8.981663485105557,2.7209882508429453
-0.0,0.04048223175470069,0.5254472929636068,0.00013673833835909426,6.790646007350511,6.8,0.0,90612289.66937318,0.0666645314577556,20992846.59250374,0.0005691976032644231,5.68455907e-06,73.35963125758218,118590.87218005651,0.0,959.464953936756,21319483411.117565,20.976679793322223,0.028219488901464654,21.00446109476957,20.968425747479603,20.957152537719157,59.85,9.461379143582512,2.1919905306385328
-0.0,0.04017973466096525,0.5689939546770564,0.00013404347395011584,6.99073838957571,7.0,0.0,95313329.22227015,0.06655180524718089,16697708.015966028,0.0005570683525185033,5.68455907e-06,74.95691704509579,122085.25697039692,0.0,959.5038853817416,22594388619.499226,20.91669378468208,0.02400079765408525,20.917387450738985,20.938233937371287,20.894459965933564,59.85,9.952647040914073,1.7435797871209213
-0.0,0.039936877766842745,0.6151776756374567,0.00013145358845422918,7.189494239438982,7.2,0.0,100200817.3214081,0.06652148612743926,13744269.047771614,0.0005449619144042071,5.68455907e-06,76.62209997524053,125556.30075042315,0.0,959.5395531992767,23897428685.18839,20.861721810887733,0.017759342446941263,20.850827408483532,20.88161709291735,20.852720931265427,59.88,10.463388988787031,1.4352341353871736
-0.0,0.039599461202328594,0.6622413064811756,0.00012905312379994272,7.389218640387454,7.4,0.0,104951049.52625953,0.06632192852711417,11541600.067701932,0.0005347500170028481,5.68455907e-06,78.08532016924693,129044.25916829387,0.0,959.4880542793742,25243613862.153423,20.941088529723256,0.0551306880274415,20.997052893100385,20.90340362892386,20.92280906714861,59.86,10.958839932292511,1.205157530824258
-0.0,0.03919448184989509,0.7102928396293725,0.0001268128399614269,7.589742188805329,7.6,0.0,109592150.73537384,0.06599613438324617,9713287.284423111,0.0005260010968034086,5.68455907e-06,79.38410497988727,132546.1737834534,0.0,959.457501797347,26632291878.40916,20.988160240384662,0.020188501975777273,21.010313565924545,20.97314396314312,20.98102319208594,59.84,11.443092758512515,1.0142154035659126
-0.0,0.038839613647962554,0.7606349050372984,0.00012466040257069514,7.788550451052482,7.8,0.0,114363819.34919207,0.0657376832732341,10460153.92201493,0.0005172578168194694,5.68455907e-06,80.72594541911222,136018.13288586732,0.0,959.4743638824434,28045795886.683907,20.96218236516737,0.014163799332552138,20.96902069601787,20.965361214128958,20.952165185354907,59.85,11.941537634831983,1.0922188716387908
-0.0,0.038571302444478824,0.8151477094563148,0.00012252183982060347,7.9887750125271815,8.0,0.0,119488238.68343686,0.06561581206326236,10262483.801786972,0.0005078016488699032,5.68455907e-06,82.22920579542149,139514.82603574608,0.0,959.4902301554239,29506308223.503246,20.93773580286554,0.016424370562679792,20.94561944602629,20.949234722463615,20.91835324010339,59.86,12.47682092690747,1.0715964522618224
-0.0,0.038441815733514774,0.8750622428938409,0.00012036850082088372,8.189069149824643,8.2,0.0,125133457.41472386,0.06572021359847743,9384981.533210292,0.0004970501051873142,5.68455907e-06,84.00788140350913,143012.73424785823,0.0,959.5046653471375,31004417106.737938,20.91549183540375,0.014776526840018976,20.93072622843519,20.91204360366327,20.903705674110807,59.86,13.066484585035523,0.9799834438212076
-0.0,0.038239334043361745,0.935030203439776,0.00011839031548567775,8.386767958569985,8.4,0.0,130556966.19587076,0.06568669508742678,9560429.514700467,0.0004879031854047025,5.68455907e-06,85.58281137997092,146465.3180127445,0.0,959.5142348873985,32519491704.749603,20.900744352964146,0.011347152786573621,20.90552044683267,20.90158725791781,20.895125354149826,59.85,13.632945459750468,0.9983137471972148
-0.0,0.03791036917073208,0.9950620904584817,0.000116562819141459,8.587239518957718,8.6,0.0,135695561.23519406,0.06542999617035747,10796216.356435644,0.00048064785760051774,5.68455907e-06,86.87467472887921,149966.32471636948,0.0,959.5204655117905,34092719656.717567,20.89114188580187,0.008194614481863994,20.88931182720624,20.896456627378097,20.887657202826617,59.86,14.169616925932123,1.1273637002394385
-0.0,0.037578640802001184,1.0571674648062246,0.00011481183034382309,8.788007680748052,8.8,0.0,140871259.7477732,0.06515793609406449,15471459.083606578,0.000473813145202331,5.68455907e-06,88.12783417046532,153472.5112245353,0.0,959.5134079878219,35705518966.272934,20.902018715830547,0.017375769772620363,20.921223209453238,20.8950661549504,20.889766783091495,59.88,14.709966092867257,1.615550531276005
-0.0,0.03727168405691023,1.1208734771582638,0.00011314449792707449,8.985633751044327,9.0,0.0,146075343.73288837,0.0649137837822929,19220339.190791357,0.00046720864696310596,5.68455907e-06,89.37361617683199,156923.824695534,0.0,959.4991677898663,37329478276.86089,20.92396358817978,0.01634805212352145,20.93335409539753,20.925854910012266,20.912681759121252,59.84,15.253157153786175,2.006983839533552
-0.0,0.03700335050069275,1.1890472448253555,0.00011148663569639473,9.186333500417682,9.2,0.0,151574428.76495808,0.06473179602693473,18107660.242882103,0.00046031522941507563,5.68455907e-06,90.712024325672,160428.81645901882,0.0,959.4742713784852,39015655698.762245,20.962324886064188,0.017275181763302887,20.97284777380813,20.94874216307443,20.965384721316024,59.84,15.826959796971671,1.8907490730228758
-0.0,0.03670128156765689,1.2580420629809697,0.00010992558797474702,9.386294255176995,9.4,0.0,156953149.31015015,0.06448047507111158,16963553.43964785,0.0004542168137684842,5.68455907e-06,91.92994407613644,163920.9025260912,0.0,959.4390909433693,40732664873.81826,21.01652060972585,0.02205345260172988,21.032117400585157,21.001256258526336,21.016188170068915,59.87,16.38798919964498,1.7712198307483866
-0.0,0.036395659764531796,1.3294173979951351,0.00010841946209820065,9.587236512443623,9.6,0.0,162381651.45833275,0.06421499465077958,15072921.680009415,0.00044843093343536626,5.68455907e-06,93.11607022354552,167430.1294127945,0.0,959.4006555794259,42495346698.96095,21.075715115197358,0.028835222225264905,21.095529285666974,21.060852429563415,21.07076363036385,59.86,16.954117565337274,1.5737497674210676
-0.0,0.03611747369668387,1.4039373272069937,0.00010695119896514071,9.788127986633308,9.8,0.0,167964352.01158178,0.06398902001078494,14754396.21290968,0.0004426103818104103,5.68455907e-06,94.34059390424248,170938.4694310938,0.0,959.3574580184155,44294904834.39779,21.142224684707088,0.01703908325340137,21.149344256906254,21.127857234893916,21.149472562321538,59.84,17.53621253676417,1.5404234573736983
-0.0,0.03583597993241059,1.4804641912037855,0.00010554146323235879,9.988855447861008,10.0,0.0,173560629.33729374,0.06374859189669456,12022827.833384708,0.0004371229292689524,5.68455907e-06,95.52490499185409,174443.9451504457,0.0,959.3398321260051,46130265143.75749,21.16935674028866,0.012367524258171753,21.174996156982587,21.165035670377463,21.168038393505494,59.83,18.120155430868145,1.255212716681984
-0.0,0.03569761444653898,1.5648903500986404,0.000104088226685738,10.188363393453573,10.2,0.0,179865770.71078792,0.0637541185886382,10239014.482029688,0.0004302243426360714,5.68455907e-06,97.05663336558182,177928.12342289035,0.0,959.3438221721303,47991392081.23132,21.16321504028549,0.013229088250595699,21.154078262813496,21.172857914750956,21.162708943288997,59.87,18.77850575863662,1.0689826733221004
-0.0,0.03563296691550875,1.656305317452312,0.00010262129451694717,10.389284950726546,10.4,0.0,186691169.11472335,0.06388770421419512,11032932.324129337,0.00042266954707106805,5.68455907e-06,98.79142364887886,181436.98880786038,0.0,959.3817881210778,49902902946.21164,21.10476709071278,0.03192068249476689,21.078381744525462,21.14244318489703,21.093476342716357,59.86,19.491868416325023,1.1519155733391773
-0.0,0.03540293037217453,1.74244397449079,0.00010132879593329344,10.589189609087871,10.6,0.0,192692643.78021604,0.06371767521417748,11426120.988439342,0.0004173848346830589,5.68455907e-06,100.04226991113642,184928.0952154487,0.0,959.4251213285849,51841784657.629745,21.03803715223635,0.034106122754409676,21.012071855009484,21.07647291835429,21.02556668334887,59.85,20.119373202641025,1.1930211133910544
-0.0,0.03520579254569612,1.8335011334301063,0.00010004659032865644,10.790590377547604,10.8,0.0,198977978.07587454,0.06360208205430694,12302014.588829571,0.00041188812294770287,5.68455907e-06,101.37734972629784,188445.32947615383,0.0,959.4518190589179,53832544397.07019,20.996914415644657,0.02412919869266681,20.96817709552146,21.018957279190012,21.003608872221843,59.85,20.776213979123188,1.2845104264470755
-0.0,0.03499915682243178,1.9259803658853512,9.882336184092865e-05,10.990588441623565,11.0,0.0,205210674.25084662,0.06346144209491587,14244991.187180826,0.0004067804514270924,5.68455907e-06,102.65027766621085,191938.06710780444,0.0,959.4601022235663,55846554600.52256,20.984154204073853,0.01781771271413578,20.962054290578706,20.999687464583108,20.990720857060833,59.86,21.427183691542716,1.487398469725902
-0.0,0.03478386017772559,2.0203245362991864,9.764888827269143e-05,11.190186069817937,11.2,0.0,211423309.86408824,0.06329849791000162,15974298.459230114,0.00040199765194401697,5.68455907e-06,103.8715676229688,195423.81158440045,0.0,959.4544471001084,57893407239.6439,20.99286600062058,0.01764662151325945,20.975468586274566,21.008790062979077,20.99433935261158,59.86,22.07574928704536,1.6679551940090864
-0.0,0.03468904669768276,2.1253154638965364,9.641991343760074e-05,11.39112278650181,11.4,0.0,218487153.29587078,0.06335105294511736,19295129.24006284,0.00039598588242058025,5.68455907e-06,105.44852264159273,198932.94171115773,0.0,959.425378131768,59991201566.366,21.037641633245286,0.01804100870386328,21.034690749926366,21.039833886847887,21.03840026296288,59.85,22.812628793231728,2.0146384546230522
-0.0,0.034329177705081995,2.2164267291130857,9.541337168483291e-05,11.59185251377991,11.6,0.0,223907978.63477093,0.06291325222849375,24790078.877600618,0.00039320800746200213,5.68455907e-06,106.19347901304567,202438.45700449028,0.0,959.3777397919375,62124111117.406006,21.111000173302287,0.030260914753144984,21.112756737530802,21.098845684260116,21.121398098113595,59.86,23.377465903168336,2.5882473113799485
-0.0,0.03415548451839938,2.325535100356955,9.427398452187231e-05,11.798958409888094,11.8,0.0,230806622.5248529,0.06281702297886989,36973180.20451272,0.0003882705762683362,5.68455907e-06,107.54388521915634,206055.3247997657,0.0,959.3300484496165,64363823419.877846,21.184415585241254,0.017765222075839058,21.18269200220714,21.174329042636643,21.196225710881954,59.86,24.096531791541835,3.8600513385897854
-0.0,0.03400046103527244,2.4364251156852315,9.318249203469034e-05,12.001778520126937,12.0,0.0,237725898.17174146,0.06274542908139902,25194821.44983443,0.0003834495098990668,5.68455907e-06,108.89602205820749,209597.3462426216,0.0,959.3073169794345,66595626705.72502,21.219399413388526,0.01754116553209476,21.20163046117557,21.23702945936267,21.219538319633074,59.86,24.81832568633638,2.630312007063498
-0.0,0.033762419146615846,2.5369582490666205,9.224530216054636e-05,12.193155388471235,12.2,0.0,243649906.3877437,0.0625035874532246,22976420.149908986,0.00038009218080211184,5.68455907e-06,109.8578934195892,212939.52454310606,0.0,959.3095400685766,68736388659.85411,21.215978317045717,0.023075791291447895,21.19093734457179,21.227691890167982,21.229305716395064,59.84,25.43684465974709,2.3987188784724127
-0.0,0.033540892269873744,2.642537242429352,9.130978256828998e-05,12.38715834307661,12.4,0.0,249814972.98424017,0.06228982568271539,23930271.69498044,0.00037661039255629556,5.68455907e-06,110.87353698540313,216327.5644390534,0.0,959.3700898827376,70941092507.26924,21.122778006167838,0.05991690956988049,21.06567976307117,21.181477151658626,21.121177103773544,59.86,26.082118561335573,2.4984578630234053
-0.0,0.03334910654257523,2.754355111656316,9.036861053133827e-05,12.58349933199729,12.6,0.0,256322977.21640933,0.06212875562701967,24375149.311739527,0.00037286615770227546,5.68455907e-06,111.98690314372504,219756.43543241612,0.0,959.4675315969891,73207799837.76598,20.972708618782974,0.07122175654188297,20.90272569994564,21.056193773667715,20.959206382731082,59.87,26.764309729586994,2.545164124453526
-0.0,0.033103145716761546,2.867098537777164,8.946680596937509e-05,12.784408483633925,12.8,0.0,262621947.66794294,0.06186621684053331,25578049.90910644,0.00036973341036261446,5.68455907e-06,112.93576700906064,223265.08416712462,0.0,959.4740250332184,75564144770.17343,20.962704429888706,0.04230989010949044,20.928978678495266,21.000928271078628,20.95820634009244,59.87,27.422210818976946,2.6707846894528626
-0.0,0.03292380955788589,2.9879642291149113,8.85479965171354e-05,12.98507986633256,13.0,0.0,269463412.8891765,0.061723020671785506,36381956.83288606,0.00036600236777855434,5.68455907e-06,114.0870386757763,226769.58053905293,0.0,959.3574928862349,77954958454.90501,21.14217100829888,0.03294050277811104,21.1421965505587,21.124616257278497,21.159700217057736,59.84,28.13315917608493,3.7984354600971004
-0.0,0.03270622795656225,3.107605496003194,8.76831447949328e-05,13.18523864395458,13.2,0.0,275998628.18086934,0.06150298922408485,30495749.874301467,0.0003628441679951157,5.68455907e-06,115.08005356376493,230265.12484912222,0.0,959.3909866218812,80376757717.07611,21.090603790423508,0.03713352809588626,21.04869782673848,21.131903827138586,21.091209717397344,59.87,28.816470268245773,3.1840008602679553
-0.0,0.03252425799260427,3.23295022241453,8.68206100952997e-05,13.385051945882752,13.4,0.0,282844666.6964882,0.061345057167835955,30343109.806480095,0.00035942736804710614,5.68455907e-06,116.17403125157993,233754.6358210076,0.0,959.4240343326198,82831326433.90558,21.039711296202118,0.049951649506020636,20.974601421110236,21.087821477180032,21.056710990309835,59.86,29.53226884370881,3.1681731419059287
-0.0,0.03229674428969963,3.35739525501621,8.600465730949679e-05,13.58639061456249,13.6,0.0,289379267.4860244,0.06109810355841502,30551299.8579234,0.0003565954188149257,5.68455907e-06,117.09664253945229,237270.7855800226,0.0,959.4364602123345,85341974631.83994,21.02057272664538,0.046819350343352405,20.95706279790331,21.06056005877576,21.04409532325341,59.87,30.214948395426738,3.1899519154907887
-0.0,0.032216609810993495,3.4991095234195315,8.512031139488039e-05,13.786332664995825,13.8,0.0,297219856.17041445,0.061124842618437154,36302998.466691315,0.00035229786398467293,5.68455907e-06,118.52506233189729,240762.54499741696,0.0,959.4467284740697,87872301590.93515,21.004756087058805,0.04401203897995767,20.945057852581588,21.041354417912228,21.027855990675864,59.84,31.033939669962006,3.7905444096845904
-0.0,0.0319298391549319,3.6216487481130284,8.439097529454452e-05,13.987047603140194,14.0,0.0,303214043.1746288,0.06075613065175967,31272875.484931275,0.0003503610484607066,5.68455907e-06,119.18027552329532,244267.8020154299,0.0,959.4441000898634,90449589465.43976,21.008804808617814,0.03379476785510521,20.964209968355508,21.040746270099945,21.02145818739622,59.86,31.659730496859684,3.2653197699835808
-0.0,0.03174769264779836,3.758934059702923,8.360965106926646e-05,14.18862685819267,14.2,0.0,310236846.33989614,0.06058266958422012,30820453.602039218,0.00034736500714133687,5.68455907e-06,120.20821162100471,247788.15334050308,0.0,959.4306482205584,93075468107.97456,21.02952467371713,0.040732025468742064,20.977694616076096,21.056522119187772,21.05435728589257,59.86,32.39255389721687,3.2180355628903206
-0.0,0.031603772240144115,3.9014080143048253,8.283564244917276e-05,14.387444797060285,14.4,0.0,317546067.43718994,0.060476106520029334,30100841.358823806,0.00034412482810441605,5.68455907e-06,121.34005708971334,251260.2814340349,0.0,959.3878479506816,95702180890.43933,21.09543663183092,0.03928787271055022,21.046971477571535,21.11270145399795,21.126636963924458,59.86,33.15424766833981,3.1427589624716363
-0.0,0.031479119680096375,4.051196572889058,8.205910173872154e-05,14.58847067669179,14.6,0.0,325194047.20703083,0.060404973486356324,29184655.93920697,0.00034072676944036864,5.68455907e-06,122.55017812882902,254770.96868977728,0.0,959.3292511046832,98395226020.239,21.185642797306475,0.037064111187753476,21.149790606077712,21.18763518146771,21.219502604374746,59.84,33.950681736556305,3.0469160610191244
-0.0,0.03132518010289123,4.199294145755707,8.132583175040995e-05,14.788260564556523,14.8,0.0,332528014.8363822,0.060273326563908415,28841970.426630598,0.0003377753326248839,5.68455907e-06,123.62100560655759,258260.07076180223,0.0,959.2886631463082,101108736275.71593,21.2481035572228,0.03958522815853408,21.195848213033297,21.266317742607935,21.282144716025808,59.86,34.714888698092025,3.0110118501949295
-0.0,0.03121565828395228,4.357217502474469,8.057870397438521e-05,14.988854184065449,15.0,0.0,340415904.1672738,0.06022465915655768,28432449.98697972,0.0003344241781826652,5.68455907e-06,124.85977095044277,261763.20908848982,0.0,959.2749051198539,103870294622.26173,21.269271718235835,0.04732181317128644,21.203548318524692,21.30232209791015,21.301944738277417,59.86,35.53785008033539,2.968216621739899
