a,cf,epsilon,eta,fic,ficfn,foc,g,grei,gstd,lambda,mu,nuw,rei,reo,rho,ta,tempavg,tempavgstd,tempbot,tempmid,temptop,time,torque,torquestd
-0.0,0.028867481084152286,0.256956027356675,8.462839425347224e-05,5.988336005344175,6.0,0.0,291004549.6307538,0.05525811899289506,102229588.05692399,0.00037612699481260725,2.36215144e-06,111.01603145762306,251672.27715555852,0.0,972.2733672589617,96016287162.62328,21.067077201975955,0.040487368682840044,21.110744448218483,21.037509192728386,21.052977964980375,59.87,5.316775235164115,1.8677774721108387
-0.0,0.02936453939793348,0.2886309009490725,8.220440621942096e-05,6.189602103856983,6.2,0.0,316247589.37763125,0.05658244560448973,145607329.64059314,0.00035773681006216046,2.36215144e-06,116.72303524180828,260130.90360566572,0.0,972.335265808199,102578902930.23843,20.94451589968926,0.03166341046728911,20.936891182877144,20.973776113988027,20.922880402202285,59.88,5.778344011519463,2.660476378390297
-0.0,0.029587223820002877,0.3197081759805429,8.012948790608213e-05,6.388114562458133,6.4,0.0,339412769.0770255,0.057372626411459626,144198687.177203,0.0003440112469817041,2.36215144e-06,121.38011955870266,268473.80261055025,0.0,972.3493854775307,109264222353.27124,20.91653580567166,0.0185972167491979,20.936730635553655,20.911649935032212,20.90122684642932,59.87,6.201698566285003,2.6347765110866885
-0.0,0.029620899151435672,0.35127490698214753,7.826525797210898e-05,6.589298028733648,6.6,0.0,361538962.0652707,0.05779523619663932,124732951.34129733,0.0003331287891572499,2.36215144e-06,125.34529481469433,276928.95626899914,0.0,972.3239048788004,116254798745.58061,20.96702304501777,0.040101104099148875,21.0172290609474,20.93837007087309,20.945470003237315,59.85,6.605811892940966,2.279041818079941
-0.0,0.029581460957944106,0.3836614777262645,7.655855964511077e-05,6.788894288577207,6.8,0.0,383262456.7989539,0.05806379311798657,109657034.88100764,0.00032376573879490514,2.36215144e-06,128.97018209400085,285317.40427554585,0.0,972.2951544017259,123404409873.44258,21.023956300720176,0.04677577713442817,21.080083351668094,20.982318615010573,21.009466935483044,59.87,7.00252282524249,2.0035249372350323
-0.0,0.029573243517148216,0.418545402010963,7.4910924885962e-05,6.989359719438919,7.0,0.0,406118069.18587637,0.058386496122165586,85511606.4758436,0.00031456703030618315,2.36215144e-06,132.74158530706285,293742.3810021211,0.0,972.3272352965333,130799888150.71802,20.960425717101533,0.042267679447974396,20.94230816062929,20.985830909492655,20.953138081182555,59.87,7.420358638524459,1.562419493127038
-0.0,0.029487048420254874,0.4538429326458329,7.340986217722557e-05,7.18755110220444,7.2,0.0,428224747.191294,0.05854279691892741,74963062.78247912,0.00030678724978033925,2.36215144e-06,136.10776301190862,302071.786127133,0.0,972.3480327092499,138323025006.64368,20.91921687017779,0.02697292478832486,20.94512559447462,20.914391573692612,20.898133442364053,59.87,7.824446655879127,1.3697117921137012
-0.0,0.029429539484135413,0.49189863696716396,7.19468688652934e-05,7.3878869027730625,7.4,0.0,451546531.79397,0.05875076002772792,62471861.20858517,0.000299051406866828,2.36215144e-06,139.6285900329245,310491.3148709931,0.0,972.3222831921091,146141332865.95862,20.9702353249663,0.04147410037044954,21.0212994524654,20.93309375053654,20.956312771902343,59.85,8.25035967907206,1.1414445433656215
-0.0,0.029441452027050747,0.5332565509050464,7.05093568196987e-05,7.588370240480934,7.6,0.0,476578907.50618845,0.059090124214010734,56910642.304284476,0.0002910327192723276,2.36215144e-06,143.47571088426395,318917.0441700267,0.0,972.3128392911349,154180557414.6794,20.988939848584664,0.0269856721097976,20.990194596617545,20.9890886123182,20.987536336817215,59.87,8.70765012153228,1.0398235288475315
-0.0,0.029401075396159226,0.5753792922731543,6.918186189186407e-05,7.78669549248747,7.8,0.0,501127419.9465404,0.05931435734975993,58033101.394955955,0.0002840096831553243,2.36215144e-06,147.02360083033258,327252.07542835816,0.0,972.3170065477791,162345019622.43475,20.980686673455384,0.035440436044817475,21.01709014407234,20.9610604161763,20.963909460121858,59.89,9.15621919623607,1.0603367045177754
