a,cf,epsilon,eta,fic,ficfn,foc,g,gstd,lambda,mu,nuw,rei,reo,rho,ta,tempavg,tempavgstd,tempbot,tempmid,temptop,time,torque,torquestd
-0.0,0.023831236432807996,2.937113990720189,3.1757852975833494e-05,14.37962619007846,14.4,0.0,3726080661.812537,798097155.8854932,0.00011568829609862632,1.440262917600125e-06,360.9364792837799,991157.7305499051,0.0,994.8416382298542,1489222866924.0115,20.865649049379616,0.049290504085207604,20.814757034523524,20.917706728975226,20.864483384638582,59.86,25.896103514657778,5.546741587046335
-0.0,0.023755540142829885,3.0509426908538018,3.137625652211194e-05,14.578490814963269,14.6,0.0,3844073785.0681653,769733868.0443045,0.00011408026623995894,1.4353115708310123e-06,366.02409570422003,1008331.5052877715,0.0,994.8032636378503,1541277451334.6892,21.017827791016728,0.08000434920507633,21.067661794280053,20.952994702331928,21.03282687643788,59.87,26.53175305755803,5.312694305275503
-0.0,0.023710233736010312,3.172347838555795,3.10399860168899e-05,14.778754761109205,14.8,0.0,3953614466.24564,743932184.3109523,0.0001125962073781674,1.4333611288410545e-06,370.8484260747331,1023573.8334875673,0.0,994.7880304427748,1588226730751.9297,21.077991103824,0.018725768372062353,21.068671482722987,21.066411276037535,21.09889055271652,59.85,27.21327257534738,5.1205876248353865
-0.0,0.023659457167399214,3.2966296299537334,3.0755684488229524e-05,14.979982798931275,15.0,0.0,4048930144.187661,720246288.5479512,0.00011138233250631999,1.4341368063524426e-06,374.89003281385163,1036949.6947800193,0.0,994.7940965097728,1630007216547.4827,21.05404983228566,0.02487310571274391,21.023133724144717,21.061333008215975,21.077682764500125,59.87,27.89968533543734,4.962951717838565
-0.0,0.023604963525479743,3.4220877787653383,3.048184282801133e-05,15.179313293253152,15.2,0.0,4143470743.2433653,691719693.4103094,0.00011023132640674265,1.434890216059861e-06,378.80453451228254,1050196.1108929808,0.0,994.7999784076545,1671917957018.1191,21.030814484733312,0.02573150995299243,20.998977956188117,21.052728116096166,21.04073738191481,59.87,28.581304742056624,4.7714229394960235
-0.0,0.02354631980356582,3.5501957425347332,3.0214397700952956e-05,15.379159732665041,15.4,0.0,4238481120.297501,647307503.8167485,0.00010912448141127098,1.4356085012779269e-06,382.6467328701993,1063490.3206911285,0.0,994.8055769013242,1714514782896.366,21.0086794561423,0.023632158345049465,20.978772322787936,21.02980867419783,21.01745737144131,59.84,29.266121091225,4.469568048619693
-0.0,0.0234752749420364,3.6802055887707614,2.9949053583143243e-05,15.58032999331999,15.6,0.0,4334992716.256963,635926540.2285016,0.00010806605775272847,1.43593516317275e-06,386.3944623919009,1077156.4256453237,0.0,994.8081200230018,1758861748372.9397,20.99861838981088,0.037097372606926,20.949333777889684,21.030472371133037,21.01604902040536,59.87,29.94622014593088,4.39299381032548
-0.0,0.02343044354782363,3.816195607947067,2.9679388713498125e-05,15.779971939201491,15.8,0.0,4437994050.657718,616690452.8396937,0.00010690677425577741,1.4359857985552528e-06,390.58447492087777,1090920.3345788214,0.0,994.8085140629026,1804098415032.216,20.99705914662021,0.0311027827229816,20.9555482577548,21.01542813897787,21.020201043126267,59.86,30.659929864695123,4.2604126586176765
-0.0,0.023360756294221994,3.951834173002478,2.940871863885617e-05,15.980613894455635,16.0,0.0,4543241023.377223,600402239.6309521,0.00010581871916293928,1.4351623765797512e-06,394.6005642336466,1105425.2319784304,0.0,994.8021007487694,1852392004270.2341,21.022425493496872,0.03657017538916155,20.978439360423902,21.042323497986413,21.046513622080855,59.87,31.350842062837735,4.143103060566193
-0.0,0.023294796638023186,4.092854737148734,2.9124344080006584e-05,16.183731206147716,16.2,0.0,4658109031.124093,562667515.2696612,0.00010465369146497511,1.4333436100649227e-06,398.99334370018215,1120895.9431425126,0.0,994.7878933187901,1904604234691.2166,21.078532045420058,0.02966651122252458,21.050936369285743,21.077224711785796,21.107435055187434,59.85,32.06161747846693,3.8728227530951442
