alpha,nueff,alpha100,nucor
0.6503050819023847,3.142336558788813,65.03050819023846,3.142336558788813e-06
0.6525079515142901,3.15387295238785,65.250795151429,3.15387295238785e-06
0.6550048632111138,3.159736525687245,65.50048632111138,3.1597365256872447e-06
0.6575040240771796,3.1676234417390754,65.75040240771796,3.1676234417390754e-06
0.6600012138490481,3.1754054481648857,66.00012138490482,3.1754054481648855e-06
0.6625007488221821,3.1871636152150287,66.25007488221821,3.1871636152150286e-06
0.6650017680548181,3.1920439066638453,66.50017680548181,3.192043906663845e-06
0.6675019964358841,3.1980423992939477,66.75019964358842,3.1980423992939474e-06
0.6700058294930831,3.2046862581205118,67.00058294930831,3.2046862581205115e-06
0.6725007687360649,3.2104141953383087,67.25007687360649,3.2104141953383085e-06
0.6750072142702719,3.2160586307621664,67.50072142702719,3.2160586307621662e-06
0.6775063894011203,3.2190695997323853,67.75063894011203,3.219069599732385e-06
0.6800029724141928,3.2187134618161792,68.00029724141929,3.218713461816179e-06
0.6825011251793519,3.2191268798088157,68.2501125179352,3.2191268798088157e-06
0.6850586441682069,3.22099656849858,68.5058644168207,3.22099656849858e-06
0.6875031631751497,3.225699469997741,68.75031631751497,3.225699469997741e-06
0.6900021246626511,3.22869023177462,69.00021246626511,3.2286902317746196e-06
0.6925051952003973,3.2265719229517664,69.25051952003973,3.226571922951766e-06
0.6949986545253731,3.228073259093592,69.4998654525373,3.2280732590935918e-06
0.6975037887682252,3.2370620612327805,69.75037887682251,3.2370620612327806e-06
0.7000071487988879,3.238265115876161,70.00071487988879,3.238265115876161e-06
0.7025031259716995,3.241897114380167,70.25031259716995,3.2418971143801668e-06
0.704997037853821,3.2442372630399965,70.4997037853821,3.2442372630399964e-06
0.7074947745866115,3.2510342099381613,70.74947745866115,3.251034209938161e-06
0.7100108735925561,3.2572368113692143,71.0010873592556,3.257236811369214e-06
0.7122892225599899,3.2662164207422206,71.228922255999,3.2662164207422207e-06
0.7150035155531624,3.269656271838551,71.50035155531624,3.269656271838551e-06
0.7175010477449428,3.2795611003354628,71.75010477449429,3.2795611003354626e-06
0.7200001312670619,3.2941142363473137,72.0000131267062,3.2941142363473135e-06
0.7224689125982734,2.2712368109717898,72.24689125982734,2.2712368109717898e-06
0.7250098336552576,0.5184502771486158,72.50098336552576,5.184502771486158e-07
0.7274978519138919,0.5376826010324854,72.7497851913892,5.376826010324855e-07
0.7299418480125243,0.5533125776354567,72.99418480125243,5.533125776354567e-07
0.7324977422392289,0.5654313380867894,73.2497742239229,5.654313380867893e-07
0.7347552332762919,0.5254080349629939,73.47552332762919,5.254080349629939e-07
