alpha,nueff,alpha100,nucor
0.26529304031990386,1.868736293334348,26.529304031990385,1.8687362933343483e-06
0.2676283402222857,1.8739112043959432,26.76283402222857,1.8739112043959432e-06
0.26999493847078,1.8813836387889968,26.999493847078,1.8813836387889968e-06
0.2724724241435736,1.8886332025816448,27.247242414357355,1.8886332025816448e-06
0.2750000258068915,1.896851893704152,27.50000258068915,1.8968518937041515e-06
0.27750513427102164,1.9032309818436484,27.750513427102167,1.903230981843648e-06
0.2800041262005806,1.9139695256057,28.000412620058064,1.9139695256057e-06
0.2824977783375517,1.918739689861964,28.249777833755175,1.918739689861964e-06
0.285000578012508,1.926306974636947,28.5000578012508,1.926306974636947e-06
0.28749747130535763,1.9365179275247657,28.749747130535766,1.9365179275247656e-06
0.2899981711015133,1.9436692148978487,28.99981711015133,1.943669214897849e-06
0.2925012462430448,1.9475109449683456,29.25012462430448,1.9475109449683457e-06
0.29499991045302776,1.9612524950335184,29.499991045302767,1.9612524950335187e-06
0.2979133362731592,1.9672844601391783,29.79133362731592,1.9672844601391783e-06
0.2999831374605211,1.975286096475381,29.99831374605211,1.975286096475381e-06
0.3024485539743184,1.9840891723541123,30.24485539743184,1.9840891723541117e-06
0.3049980341735037,1.9880589639238808,30.499803417350375,1.988058963923881e-06
0.3074969812939395,1.9986179955581849,30.74969812939395,1.998617995558185e-06
0.30999961428701833,2.002808903965405,30.999961428701834,2.002808903965405e-06
0.31249792765707274,2.0131583867188234,31.249792765707273,2.013158386718823e-06
0.3149865669800605,2.0201411998304817,31.49865669800605,2.0201411998304815e-06
0.3174886824373238,2.0281931600958494,31.74886824373238,2.028193160095849e-06
0.3199954202301397,2.0389519801669373,31.99954202301397,2.038951980166937e-06
0.3225060518782422,2.0437025083913203,32.25060518782422,2.04370250839132e-06
0.32500488625639473,2.049977550311093,32.50048862563947,2.0499775503110927e-06
0.3274955249252376,2.0596320813481737,32.74955249252376,2.0596320813481737e-06
0.3300087052650985,2.0688287932952187,33.00087052650985,2.0688287932952187e-06
0.33248118284185496,2.0758850607699406,33.24811828418549,2.075885060769941e-06
0.33501019400167464,2.083634957056544,33.501019400167465,2.083634957056543e-06
0.337484366159867,2.091747113783152,33.7484366159867,2.0917471137831518e-06
0.3400006966822305,2.1020201746340548,34.000069668223055,2.1020201746340546e-06
0.34250653480283805,2.1123816671504567,34.2506534802838,2.112381667150457e-06
0.34499868731772043,2.116195641359316,34.49986873177204,2.1161956413593155e-06
0.34749583853183297,2.1279181932862974,34.749583853183296,2.1279181932862974e-06
0.3499932766913161,2.135709622846138,34.99932766913161,2.135709622846138e-06
0.3524963307390971,2.141384423788761,35.2496330739097,2.1413844237887608e-06
0.3549951821082741,2.155154957634354,35.49951821082741,2.155154957634354e-06
0.35749341281470376,2.157905343939412,35.749341281470386,2.1579053439394118e-06
0.3600068145376813,2.170597322929996,36.00068145376813,2.1705973229299963e-06
0.36249531855100603,2.1757539526676983,36.24953185510061,2.175753952667698e-06
0.3649905103273659,2.182880468778436,36.499051032736595,2.1828804687784357e-06
0.3675448890224703,2.1949302676744225,36.75448890224703,2.1949302676744218e-06
0.36999922774295707,2.201012732909592,36.999922774295705,2.201012732909592e-06
0.3724239671610329,2.2107045483936094,37.242396716103286,2.2107045483936093e-06
0.37499954565136057,2.222351823729184,37.49995456513606,2.2223518237291835e-06
0.3774979604105328,2.2318400242653293,37.74979604105328,2.231840024265329e-06
0.3799874184139028,2.240452935286315,37.99874184139029,2.240452935286315e-06
0.3824941894261543,2.2489800087887923,38.249418942615435,2.248980008788792e-06
0.3849937000112824,2.2550029608604505,38.49937000112824,2.2550029608604505e-06
0.3875012156114998,2.2625731712756707,38.75012156114998,2.26257317127567e-06
0.3899956481003697,2.267740099059476,38.99956481003697,2.267740099059476e-06
0.3924945779251344,2.2713388576222804,39.24945779251344,2.2713388576222804e-06
0.394994488317752,2.279043437260976,39.499448831775204,2.279043437260976e-06
0.3975003492393057,2.2847248215345486,39.75003492393057,2.2847248215345486e-06
0.3999897534428561,2.2917450702603377,39.998975344285604,2.291745070260337e-06
0.4024681065352191,2.2955854853313458,40.246810653521905,2.2955854853313456e-06
0.4049888613475098,2.302254558520485,40.498886134750975,2.302254558520485e-06
0.4075024106681404,2.309728968714148,40.75024106681404,2.309728968714148e-06
0.4099970596058258,2.31677956607386,40.999705960582574,2.31677956607386e-06
