time,torque,temptop,tempmid,tempbot,fic,icangle,balance,tempavg,mass,dm,alpha,torquenorm,alpha100
278.205,7.16264292208785,20.14640445423585,20.14064195559785,20.20993144826675,8.0,7.983619993539467,18663.0,20.16565928603344,45400.900000000256,0.00013430232561510166,0.6217338127556219,0.8112160981652584,62.1733812755626
281.645,7.174624795083793,20.146630701347714,20.1336817035228,20.207456007558548,8.0,7.982791505163675,18663.0,20.162589470809678,45400.900000000256,0.0,0.6217338127556219,0.8125731235490735,62.1733812755626
285.08,7.149807681591575,20.147642469430163,20.132906096105515,20.204475336067865,8.0,7.983428085522256,18663.0,20.16167463386785,45400.900000000256,0.0,0.6217338127556219,0.8097624233377312,62.1733812755626
288.515,7.113469876688711,20.15087616185845,20.1367293091159,20.202252258542938,8.0,7.9831169250640155,18663.0,20.163285909839082,45400.900000000256,0.0,0.6217338127556219,0.8056469295696014,62.1733812755626
291.955,7.223289093313273,20.15060998878567,20.15155477911893,20.194360127682955,8.0,7.982890019379939,18663.0,20.165508298529186,45400.900000000256,0.0,0.6217338127556219,0.8180846732045687,62.1733812755626
295.395,7.216517493054958,20.151448433964916,20.157343898913666,20.195251818690764,8.0,7.983460109822142,18663.0,20.168014717189752,45400.900000000256,0.0,0.6217338127556219,0.8173177452424127,62.1733812755626
298.83,7.171817965293493,20.14620094435733,20.157571575968426,20.194878395677854,8.0,7.983077421445425,18654.21865889213,20.166216972001205,45392.11865889238,-0.06766763848396247,0.621665760964296,0.8122552317407747,62.16657609642985
302.265,7.2221137119212875,20.146457688850408,20.138259766073123,20.19905814150012,8.0,7.983225129198074,18590.799418604653,20.16125853214121,45328.699418604905,-0.24386627906976574,0.6211745058937602,0.8179515535841948,62.11745058937599
305.705,7.2097985218141805,20.146311293660382,20.1309268809998,20.1998233987083,8.0,7.983181524546029,18480.06104651163,20.15902052445615,45217.96104651188,-0.3293895348837353,0.6203175923948242,0.8165567778602738,62.031759239482
309.14,7.170938257711485,20.15072573139153,20.130396837331595,20.19868246801605,8.0,7.983214285714474,18342.793002915452,20.159935012246375,45080.69300291571,-0.4640524781341057,0.6192570797723583,0.8121555991107565,61.925707977235476
312.575,7.222903147184567,20.150889470512098,20.137554425040676,20.199217847352276,8.0,7.982949773902663,18181.581395348836,20.162553914301647,44919.48139534909,-0.47014534883719744,0.6180138218602769,0.818040962284447,61.80138218602756
316.015,7.26333977567013,20.150729766668437,20.141773162914046,20.19895832534253,8.0,7.9833333333321255,18002.427325581397,20.163820418308315,44740.327325581646,-0.5624709302325733,0.6166351685047604,0.8226206745973219,61.66351685047641
319.45,7.1738412927321225,20.14726874070757,20.144518091495527,20.19901615857204,8.0,7.983330093942172,17797.59475218659,20.163600996925027,44535.494752186845,-0.5897376093294426,0.6150626135743453,0.8124843867898154,61.50626135743482
322.885,7.222780346143609,20.146324602314007,20.147469124459217,20.194386745324977,8.0,7.983059593023802,17598.61918604651,20.16272682403275,44336.51918604677,-0.5598546511627805,0.6135388583194145,0.8180270542644077,61.35388583194112
326.325,7.217219213288984,20.146151589816714,20.14611167567975,20.19239042217322,8.0,7.983570736432973,17399.2761627907,20.161551229223225,44137.17616279095,-0.5964825581395417,0.6120161063916004,0.817397219642637,61.20161063916003
329.76000000000005,7.153062599645013,20.149043952139888,20.133012873074595,20.192609299897224,8.0,7.982933268546674,17203.874635568514,20.15822204170388,43941.77463556876,-0.5474927113702649,0.6105270898599264,0.8101310640687976,61.05270898599247
333.19500000000005,7.206623237755241,20.150716458014795,20.12380692906834,20.19495237021799,8.0,7.98312096253389,17000.825581395347,20.156491919100386,43738.7255813956,-0.6007558139534773,0.6089836745929966,0.816197156199263,60.898367459299735
