time,pixels,walltimedt,source,numDroplets,numFrames,walltime,diastd,diameter,alpha,tempbot,icangle,torque,mass,diastdsmooth
517.3085000000002,269.77906311076487,928.4674125000496,p2,24,14,2019-02-28 16:19:35.886300,37.16748513544988,87.00374785322167,0.5528519020913882,20.12663510772514,7.983146836830655,7.247435689131408,36012.61869195013,24.79313497883395
520.5930000000002,272.2917198614003,932.231068000051,p2,50,20,2019-02-28 16:19:39.183500,27.05852797746035,87.81407965530158,0.5515807979440407,20.117464865450444,7.983097924652643,7.248869582332242,35827.05698764741,24.93321701857483
523.8775,266.63343295996924,935.3244235294626,p2,68,24,2019-02-28 16:19:42.744700,20.969737738829203,85.98928212959007,0.5502889404517294,20.10880529689803,7.983139919353707,7.242602506479689,35639.13296112116,24.586298013892964
527.1619999999999,265.6128410965638,938.6450173077444,p2,52,19,2019-02-28 16:19:45.910100,22.51497318363029,85.66014125364183,0.5489832631209586,20.102068661841635,7.983208691476765,7.236479097774242,35451.45500414868,24.65655830219013
530.4465,269.9394302721346,941.7172094340144,p2,53,24,2019-02-28 16:19:49.075500,24.783282733086835,87.0554662627634,0.5476802575816712,20.098202181229738,7.983240452365909,7.240879590979441,35266.85942533952,24.79345740560534
533.731,271.14312325872186,945.4884805195334,p2,77,26,2019-02-28 16:19:52.372800,31.182574464149337,87.4436572509378,0.5464171060550984,20.097132729264857,7.98325454577323,7.256902894455376,35083.12262864677,24.766279199296296
537.0155,273.91933643702185,948.3454910448294,p2,67,24,2019-02-28 16:19:55.802000,30.303650084525103,88.33898600093956,0.5452143902775716,20.098106587142553,7.9832717688526165,7.281174128430159,34897.88575562722,25.351791495330122
540.3,274.3122074330872,952.0249391304887,p2,46,23,2019-02-28 16:19:58.901400,21.17733736040681,88.46568689717061,0.5440220869126131,20.098946309076034,7.98325222707803,7.30298724061883,34712.330892045684,25.384975824517696
543.5844999999998,275.4574492295056,955.1497689655732,p2,58,27,2019-02-28 16:20:02.264700,43.427179479953566,88.83502737651554,0.5427878276246066,20.097968043923977,7.983171203962832,7.312977864734171,34527.81075922381,26.107282596293786
546.8689999999998,276.40644803337057,958.2814207792778,p2,77,29,2019-02-28 16:20:05.495800,28.566870175520307,89.14107949076202,0.5415102536922063,20.09680195546479,7.983120480748362,7.3137761015661535,34343.34394808235,26.581576695065394
550.1535,276.62539398384223,961.4564475410403,p2,61,23,2019-02-28 16:20:08.727400,20.56366502716052,89.21168955978912,0.5402074498100866,20.097399606735678,7.983179043478939,7.310534729300228,34157.8804031282,26.031552888047035
553.4380000000001,275.0074678857217,964.9381235294701,p2,68,27,2019-02-28 16:20:12.024500,22.792377785226673,88.68990839314526,0.5389219631429807,20.099444233469157,7.983247463004839,7.3057651992753545,33972.61357008289,25.657369444346926
556.7225000000002,274.2243485780655,968.3405290909681,p2,55,22,2019-02-28 16:20:15.321800,33.92248837348026,88.43735241642612,0.5376847885790149,20.101684936523927,7.983234146069307,7.300295229289721,33788.65376108465,26.451564178902508
560.0070000000002,267.0061263661184,971.5921984615973,p2,65,28,2019-02-28 16:20:18.619100,16.622818182273846,86.1094757530732,0.5364676759638944,20.10169548657614,7.98322545728366,7.291601857148538,33604.92474502207,26.129075365004798
563.2915,264.55851205516296,974.9197933333929,p2,60,24,2019-02-28 16:20:21.982500,33.05187622658636,85.32012013779006,0.5352403916707023,20.0981548125487,7.983295426662812,7.2747963405098535,33420.22297707877,27.26037150563214
566.576,266.621345509563,977.839057407468,p2,54,22,2019-02-28 16:20:25.213800,25.102506856086237,85.98538392683407,0.534010816800219,20.094726584439435,7.983336011649268,7.238819193923225,33234.5516837387,27.45045942398909
569.8605,261.9029224505664,981.6964786885852,p2,61,19,2019-02-28 16:20:28.511000,22.49939119071846,84.46369249030765,0.5327908264760974,20.094551201335214,7.983244911611633,7.180080368167391,33048.276671752756,26.533703552443377
573.145,260.96492860312327,984.4787396552333,p2,58,23,2019-02-28 16:20:31.808500,41.49590698044658,84.16118947450724,0.5315725537794972,20.093892399101446,7.9831160828850685,7.131521740500203,32862.10853073943,27.436039740130017
576.4295,266.3231638839533,988.0430245283636,p2,53,25,2019-02-28 16:20:35.039700,40.04400635482881,85.88922035257495,0.5303479282689654,20.088227896947807,7.983071929482534,7.12726534490839,32677.051493638628,28.62818152862999
579.7139999999998,268.96362828369814,991.4788622222853,p2,45,18,2019-02-28 16:20:38.337200,25.870131500361108,86.74077012149266,0.5291321391698318,20.077717947468074,7.983129979534807,7.162234253919096,32495.090654367297,28.837878923425666
582.9984999999998,269.4101891860579,994.21055769237,p2,78,29,2019-02-28 16:20:41.568500,22.89805718901064,86.88478601250368,0.5279442071269943,20.064290758327175,7.983260211584335,7.217106012696712,32317.94038686251,28.720052326920904
586.2829999999999,274.9033850960768,997.9557644068435,p2,59,23,2019-02-28 16:20:44.865800,36.012558393953164,88.65634169348478,0.526785800492474,20.05193761988535,7.983342061759421,7.2583793221614625,32144.173228651405,29.02192632253364
589.5675,274.73090121062717,1001.2523152543016,p2,59,20,2019-02-28 16:20:48.300300,27.4232242209828,88.60071564042727,0.5256514680738243,20.044842549136828,7.983252080953205,7.253481228016017,31971.39886294038,28.841899706062247
592.8520000000002,277.25108426007546,1004.4167507247032,p2,69,27,2019-02-28 16:20:51.592400,28.316188188541965,89.41347467387432,0.524526102497923,20.042643751131987,7.983114886299965,7.22070533591101,31798.319967052586,29.288077882820694
596.1365000000002,279.0966578861272,1007.737657377116,p2,61,26,2019-02-28 16:20:54.889600,32.051449534887674,90.00867216827605,0.5233910376059479,20.042697812451785,7.9831689758129,7.202662743986059,31624.271077849808,28.577094761254077
599.4209999999999,277.0577280579515,1010.8908173334004,p2,75,30,2019-02-28 16:20:58.121100,28.444340735305854,89.35111729868939,0.5222553286537778,20.043541048503684,7.9833798410997705,7.204968063076473,31449.92922742593,28.569436671240673
602.7055,273.8728524998461,1014.2557929825246,p2,57,22,2019-02-28 16:21:01.286600,27.053915014385524,88.32399493120039,0.5211527890225326,20.044795946590945,7.983465613043792,7.199542202971373,31277.159873002147,28.975077295442237
605.99,274.07404336506903,1017.4604394366893,p2,71,28,2019-02-28 16:21:04.649700,26.92092048119061,88.38887898523475,0.5200787071563435,20.04553455312246,7.983328922982232,7.176325981785405,31105.665964137188,29.23311121393998
609.2745,277.26708325711866,1020.7443967392004,p2,92,32,2019-02-28 16:21:08.078900,43.4011783523686,89.4186343504208,0.5189649670850499,20.04387980442496,7.983183658916843,7.15622296858903,30931.60327775944,29.8255293376205
612.559,277.0288322295206,1024.1602405406118,p2,37,19,2019-02-28 16:21:11.244100,25.79218440171478,89.3417983940204,0.517784320468244,20.039964259857793,7.983202379692779,7.156073605606329,30753.600128257338,30.39861472633556
615.8435,276.86183462752035,1027.4748722892289,p2,83,31,2019-02-28 16:21:14.409800,27.62218309013073,89.28794166737532,0.5166797180687416,20.041574431887128,7.983303999081542,7.167662497899052,30580.486777432685,30.059258905307082
619.1279999999998,276.2141458868391,1030.3271681818935,p2,66,26,2019-02-28 16:21:17.773100,28.61152325281105,89.07906204850563,0.5158096316879587,20.05689180963464,7.98336440703513,7.178274055908798,30422.701788119062,30.278572430102383
622.4124999999998,274.1608974397585,1033.8303758621457,p2,58,20,2019-02-28 16:21:21.136300,20.331544447152133,88.41688942432212,0.5151691479667223,20.08462832055317,7.9833636706935875,7.183731665131369,30285.63797093136,30.143082008629484
625.697,276.7538816596538,1159.208927536311,p2 p3,69,29,2019-02-28 16:21:24.301700,33.48971173337109,89.25312683523836,0.514683517805473,20.11944831612295,7.9833263856659755,7.183508526277809,30172.53142995909,29.642694805687267
