a,cf,epsilon,eta,fic,ficfn,foc,g,grei,gstd,lambda,mu,nuw,rei,reo,rho,ta,tempavg,tempavgstd,tempbot,tempmid,temptop,time,torque,torquestd
-0.0,0.026775474406092556,0.23837280585852946,4.440391690823093e-05,5.988655978623999,6.0,0.0,1584633107.0772793,0.06117788347285178,471749962.2389189,0.00016736162680067623,9.74946111e-07,249.49641734725844,609797.5983652775,0.0,998.0098065910943,563696800955.501,21.056795300385758,0.03768553972465602,21.104033068491233,21.048263969931373,21.018088862730387,59.87,5.062551037229967,1.5071364153502873
-0.0,0.026851271843065,0.2638895893370609,4.3289233306570405e-05,6.189306446225788,6.2,0.0,1697390055.2859454,0.06175678217433612,654440866.5128391,0.00016147882516979938,9.74946111e-07,258.5857696467009,630228.9228045475,0.0,998.0097848040153,602103027997.0435,21.05689557273458,0.03946696652335567,21.110133558220344,21.03749772463485,21.023055435346503,59.87,5.42278433979495,2.09079325709247
-0.0,0.0268550700354076,0.29034036225370197,4.2267698884557675e-05,6.389250208785632,6.4,0.0,1809084700.260725,0.06215952240126211,753944174.0323322,0.00015640341931456357,9.74946111e-07,266.97706783632634,650588.2866839073,0.0,998.0064212838384,641632909250.5466,21.072370053238142,0.035446826178110825,21.11966461805651,21.050697649094573,21.046747892565048,59.86,5.779604451270191,2.4086761131850265
-0.0,0.026698056841571952,0.31666060054518286,4.1360611467997205e-05,6.589629239766045,6.6,0.0,1913085734.341359,0.0621789307972711,643627297.5467913,0.0001525393161842328,9.74946111e-07,273.7400909660938,670991.9719666765,0.0,997.9964550873934,682509654622.3865,21.11815497215036,0.043581852542234546,21.1751877591687,21.08596012209932,21.093317035179055,59.84,6.111802509368181,2.0562188414408142
-0.0,0.02648175551356141,0.3436586196308177,4.052319207598228e-05,6.790206948388207,6.8,0.0,2014863422.6951668,0.06204614083864235,536229194.89809334,0.00014924254493378959,9.74946111e-07,279.78701587206547,691415.8876900016,0.0,997.9866437495857,724690987722.3444,21.163132088798342,0.053756949777541606,21.234214536354827,21.1216427076142,21.13353902242837,59.86,6.4368920002128425,1.7130934911226117
-0.0,0.026316598180645093,0.3722376086856983,3.9721934967203724e-05,6.988002004008064,7.0,0.0,2120648115.5007877,0.062014286888813594,412644967.93281454,0.00014592834540678613,9.74946111e-07,286.1412988119568,711556.4585152486,0.0,997.9840060345133,767525619405.4448,21.175207678146354,0.047299498090083644,21.20000816875817,21.162170417022903,21.163444448654804,59.87,6.774824862925295,1.3182749971001542
-0.0,0.02613705003340586,0.4021728448851831,3.8961195334448684e-05,7.186899615834326,7.2,0.0,2227781261.4623165,0.06193787274522823,347111426.58613807,0.00014286448518212254,9.74946111e-07,292.277862023912,731809.2976239182,0.0,998.0087056829072,811839161024.3805,21.06186149901529,0.034215527062196445,21.058230860186523,21.093949520153597,21.033404116707537,59.86,7.117258780270213,1.1089427365865778
-0.0,0.025961059820258287,0.4337789730847654,3.823123560881364e-05,7.3870586466165085,7.4,0.0,2337751431.238821,0.06185974533150487,294008572.95357573,0.0001399356803876634,9.74946111e-07,298.39513534004163,752190.5812871921,0.0,998.0094615135215,857689183186.0415,21.05838342147952,0.04354259135259744,21.114655621030096,21.042074210202856,21.01842043320444,59.84,7.468594331403433,0.9392918049381613
-0.0,0.02583488519448756,0.4677862822709207,3.7516609937413244e-05,7.587578015369191,7.6,0.0,2454401992.144609,0.06188972747398425,285369757.33378804,0.0001369029237219769,9.74946111e-07,305.0053655024649,772608.5565269724,0.0,998.0005572712488,904884560391.2644,21.099321441227023,0.0373346343201635,21.146871260238633,21.068415803592128,21.082677259852836,59.85,7.841196892000653,0.9116845820034
-0.0,0.025726950815162096,0.5034385292498236,3.683399679172595e-05,7.786498998330576,7.8,0.0,2573982560.7035294,0.06195097746723803,287098871.9237962,0.00013396516406036506,9.74946111e-07,311.6939137204521,792863.775412026,0.0,997.9863718491565,952952608588.6876,21.164377179274258,0.04967575487174475,21.226701053305707,21.126326181388958,21.14010430313031,59.89,8.223109841093251,0.9171956310527815
