a,cf,epsilon,eta,fic,ficfn,foc,g,grei,gstd,lambda,mu,nuw,rei,reo,rho,ta,tempavg,tempavgstd,tempbot,tempmid,temptop,time,torque,torquestd
-0.0,0.026836043343703552,0.2388252184783586,5.44070336744754e-05,5.987930539322151,6.0,0.0,922498743.0455487,0.05807394553917424,307717763.7864809,0.00021910218298669247,1.27908712e-06,190.5783215802727,464743.77720594814,0.0,991.6128778100156,327417069991.99646,20.93251724449829,0.027863108215228256,20.969655869105377,20.91612493691531,20.91177092746821,59.88,5.040258965750409,1.6812784077353333
-0.0,0.027134930619172406,0.2665563851954482,5.293316006162562e-05,6.188370574482308,6.2,0.0,996265591.2829723,0.059108709208794095,416483030.18742377,0.00020967029933002178,1.27908712e-06,199.15136488861182,480300.6141518505,0.0,991.6049652327442,349703867118.78625,20.959964394702943,0.03304404136923396,21.002939948641295,20.929155596055363,20.947797639414382,59.87,5.443255666224587,2.275521340684511
-0.0,0.02718317549709361,0.29376992795079987,5.166224327136312e-05,6.388397093217443,6.4,0.0,1063598672.3532844,0.05959174010689256,435499544.9170701,0.00020274485903752174,1.27908712e-06,205.95405716526642,495825.3566731368,0.0,991.5972373548021,372676164243.827,20.98674795356632,0.04225597381332145,21.042164989142243,20.954293101661737,20.963785769900532,59.85,5.811095386285814,2.379402552842367
-0.0,0.027179242104933554,0.3222702646325689,5.048008010338789e-05,6.588964261857009,6.6,0.0,1131267829.262737,0.05995263423969891,388742521.6486694,0.00019660178151052578,1.27908712e-06,212.38935866886877,511392.06088337075,0.0,991.594799317148,396444241560.1409,20.99519310687168,0.029471041950871555,21.0260559038353,20.984512843386916,20.97501057339648,59.87,6.180798520077699,2.123934881153003
-0.0,0.027061700362544332,0.3510089113447327,4.941349343399506e-05,6.789073981295966,6.8,0.0,1195831403.9906828,0.0600516143441042,299686318.6025304,0.00019163565735142848,1.27908712e-06,217.89330266237312,526923.2608959565,0.0,991.6014753514561,420890276393.83716,20.9720625501668,0.028514175328465757,21.00956034475219,20.958889301909345,20.94773800384416,59.87,6.533592260803064,1.6373781499263251
-0.0,0.02693224529956379,0.38084344147267457,4.841595180905472e-05,6.987376753507097,7.0,0.0,1260650421.9239051,0.06010946894329625,277278499.030465,0.00018709200147832357,1.27908712e-06,223.1849889799564,542314.2175516168,0.0,991.5909511818853,445837024341.301,21.00851815257708,0.03516665263311429,21.05214794077613,20.974690039837867,20.998716477115273,59.87,6.887666936556858,1.5149338125597591
-0.0,0.026832841534465707,0.4130042102872443,4.744456559451735e-05,7.187625793518197,7.2,0.0,1329019562.797863,0.06022700336927788,231112739.61257723,0.0001825533549094426,1.27908712e-06,228.73382036112767,557856.2307105,0.0,991.5931639595483,471757406389.5382,21.000856587904323,0.027204764297808454,21.037010460086666,20.984462732713425,20.981096570913756,59.85,7.261223546766615,1.2627062187856088
-0.0,0.026728887785974494,0.44630074266809566,4.653376496216885e-05,7.385361556446183,7.4,0.0,1397713633.380598,0.060320195102892396,191341620.03290966,0.00017835664480823994,1.27908712e-06,234.11589925944006,573203.1798356406,0.0,991.5850158802521,498071088384.60895,21.0290595479407,0.03584107552606571,21.074262693902707,21.001181333655225,21.01173461626753,59.87,7.636477320249458,1.0454043710420189
-0.0,0.02659588924654298,0.481339716140768,4.566276124801972e-05,7.586391449565772,7.6,0.0,1467502340.7716932,0.06034330085061044,170395445.28365847,0.00017449869333561546,1.27908712e-06,239.29191382463574,588805.7976760075,0.0,991.5925707919923,525555162159.28595,21.00291056399143,0.017613413342808148,21.013000901687228,21.008236504197676,20.98749428609473,59.87,8.017832450121434,0.9309710060358608
-0.0,0.02650920222384145,0.5188237061692931,4.481466366527473e-05,7.786887589777849,7.8,0.0,1541055428.2401223,0.06046122425133862,157821485.91225788,0.00017056164642967016,1.27908712e-06,244.8154503796694,604366.9891269562,0.0,991.5897422672451,553701398919.0682,21.012703142647943,0.03130013719096106,21.05437679278738,20.998691103216228,20.985041531943338,59.86,8.419672413007348,0.8622695762687445
