,time,torque,temptop,tempmid,tempbot,fic,icangle,balance,tempavg,mass,dm,alpha,torquenorm,alpha100
14,376.13586274509805,41.628023449379434,21.093346631678898,21.164186862082794,20.8923081145096,17.416216078431447,17.416217538123615,9961.04862745098,21.049947202756876,25225.828627451785,-0.11628627450980489,0.6645119706368958,1.1448815886177517,66.45119706368958
15,402.26411260253553,41.63136122119547,21.086134491939575,21.14518647467866,20.885714484933466,17.41530611483972,17.415285856346635,9658.049217002237,21.03901181718393,24922.829217003058,-0.11352348993288498,0.6655091331054418,1.1449733862382618,66.55091331054417
16,428.3158844479622,41.59449046376098,21.042553864816213,21.119179226759904,20.882217493573126,17.41674159081913,17.41674735081401,9359.255243371586,21.01465019504974,24624.03524337238,-0.12155124653739463,0.6664896835205397,1.1439593421437475,66.64896835205397
17,450.80191056910564,41.61553149176379,21.004301475069727,21.089204300497627,20.880919734474347,17.41586839430894,17.415906165313334,9059.612804878048,20.991475170013924,24324.392804878724,-0.15511686991870124,0.6674702613711991,1.144538026490731,66.74702613711992
18,472.20904145077714,41.593028882231835,21.00054729387358,21.069596689918175,20.87503688210941,17.41558808290165,17.415463442729564,8738.972366148531,20.981726955300342,24003.752366149278,-0.13392487046632048,0.6685164672667104,1.1439191447564032,66.85164672667105
19,493.88010912698417,41.59924215630676,21.014827692665794,21.057307407371574,20.86249568639826,17.415667658730143,17.41576595565321,8427.965773809523,20.978210262145073,23692.745773810195,-0.14979662698412777,0.6695282675238701,1.1440900263525968,66.95282675238701
20,515.4497001303779,41.603464307031366,21.016259172343375,21.04953531340404,20.84825307205651,17.414111690569342,17.414090612784438,8123.272490221642,20.97134918593461,23388.052490222373,-0.13372881355932165,0.6705166856590662,1.1442061467500702,67.05166856590662
21,537.24,41.5849735416451,21.00801906687942,21.037500424521312,20.83549887604886,17.413119708029182,17.413134630981958,7816.809245742093,20.96033945581648,23081.58924574276,-0.15375669099756747,0.6715079536409625,1.1436976014218028,67.15079536409625
22,558.0750000000002,41.587772953211335,21.000431395069555,21.023346011536933,20.832317656286715,17.414886837121223,17.414894649627175,7512.151988636364,20.952031687631166,22776.93198863704,-0.14932765151515026,0.6724905469142833,1.1437745927006475,67.24905469142833
23,579.4100139275769,41.56100807295812,20.986525918330063,21.019846988514395,20.8373096785526,17.414499535747463,17.414373903851597,7204.533890436397,20.947894195132196,22469.31389043708,-0.14219591457753059,0.6734798534084288,1.1430384871620136,67.34798534084288
24,600.8299343339587,41.57345675206276,20.985728578906865,21.017540908364303,20.835020178516814,17.412433864915606,17.412566187212395,6888.225609756098,20.94609655526266,22153.00560975676,-0.13847091932457842,0.6744941580729917,1.1433808590146395,67.44941580729918
25,623.0039999999998,41.54322842783822,20.986633895733657,21.016234769454936,20.830070822897373,17.412992173913036,17.412964855084184,6580.852173913044,20.944313162695305,21845.63217391374,-0.14385217391304214,0.6754768956995936,1.1425494995362937,67.54768956995936
26,645.6040639063905,41.557076758530215,20.985389442526056,21.010548503313096,20.82338954970861,17.4136390639064,17.413583358313524,6273.103510351035,20.939775831849303,21537.88351035171,-0.14067956795679737,0.6764579752383845,1.1429303655378138,67.64579752383845
27,748.5282258064517,41.542896871688605,20.99894274638043,21.02477288018897,20.840488334883883,17.413558467741968,17.413640870504278,11337.056955645161,20.95473465381769,21264.741265122557,-0.07968497983861583,0.6773263895584327,1.1425403808585417,67.73263895584327
28,832.9450000000003,41.55196500207952,21.010634481558238,21.030710508496433,20.854331136600713,17.413749454148444,17.413764556039222,15075.06386462882,20.965225375551853,20893.993864628563,-0.17150109170305408,0.6785015003615297,1.1427897786119654,67.85015003615297
29,851.54,41.53707907969553,21.037783650185215,21.039598152889027,20.84100393912145,17.41420561738208,17.41417226050206,14760.015368309487,20.972795247398594,20578.945368309232,-0.1677954425013254,0.6794968653753634,1.1423803760736069,67.94968653753634
30,870.465,41.540651691363344,21.043256714462377,21.042407010029937,20.84467572422713,17.413282929399394,17.413296306067622,14441.17597471022,20.976779816239876,20260.105974709968,-0.16853003161222285,0.6805012042289807,1.1424786324159175,68.05012042289808
31,889.4150000000003,41.51931571894279,21.045710106561696,21.06050223987048,20.860274246363005,17.41432399577167,17.414336827580794,14122.60042283298,20.98882886426514,19941.530422832726,-0.1679545454545457,0.6815017043371439,1.1418918363113835,68.15017043371438
32,908.4750000000001,41.50867393653602,21.047497957819953,21.073100360651623,20.88013982944806,17.414835937500026,17.414844473375425,13804.349479166667,21.000246049306366,19623.279479166413,-0.16725520833333388,0.6824981853294313,1.1415991589335492,68.24981853294312
33,927.7550000000001,41.49830015145605,21.049384504843545,21.074771180071,20.879302890673223,17.415294421487534,17.415293991032136,13483.393078512398,21.001152858529174,19302.32307851214,-0.1651962809917354,0.6835001161186112,1.1413138521964477,68.35001161186112
34,947.2199999999999,41.5110421465489,21.060639845340464,21.076779385796932,20.88310402618058,17.414379151762876,17.414363254438406,13163.56361778232,21.006841085772542,18982.493617782064,-0.1634491568727639,0.684495516260373,1.141664291020472,68.44955162603729
35,967.035,41.491189286065875,21.0871791017069,21.081549683635078,20.91036324695643,17.413988035892316,17.41400659133841,12840.860418743769,21.026364010766,18659.790418743516,-0.1618344965104683,0.6854968171419467,1.1411182844468941,68.54968171419466
36,987.0800000000003,41.485224337121416,21.096551980670412,21.11311570052473,20.919073238546712,17.41327259111336,17.413282853487516,12516.750374438343,21.042913639913763,18335.68037443809,-0.16255117324013987,0.6864994200203796,1.140954232453605,68.64994200203796
37,1007.72,41.47666440260469,21.09750954095992,21.107638633461413,20.93189206798979,17.414029647058822,17.414004705871594,12186.572235294117,21.045680080803642,18005.50223529386,-0.15506352941176565,0.6875176390355342,1.1407188114411255,68.75176390355342
38,1030.145,41.48617529436868,21.098199932767677,21.110862748846596,20.952843145964508,17.413606779661034,17.413603813564535,11863.04872881356,21.053968609192825,17681.978728813297,-0.13646610169491427,0.6885122752396767,1.1409803863123218,68.85122752396768
39,1054.5050000000003,41.45658411400473,21.131588559742713,21.1193019176224,20.96771694021894,17.414621417197452,17.414612415967124,11538.761146496816,21.072869139194534,17357.691146496552,-0.13000796178344018,0.689506201604307,1.1401665499882083,68.9506201604307
40,1079.9199999999998,41.45701729353751,21.136330183769843,21.15091795315091,20.966826259867943,17.41292337611828,17.412860754554842,11209.410346168806,21.08469146559617,17028.340346168545,-0.12739401011279614,0.6905125432516325,1.1401784635798362,69.05125432516324
41,1105.607111111111,41.4576978459232,21.148074376147306,21.166734177767744,20.97138187184591,17.414412085769957,17.414463721043013,10880.585575048734,21.095396808587033,16699.515575048474,-0.1279844054580892,0.691514149259765,1.1401971805841977,69.1514149259765
42,1131.357952086553,41.4520783779738,21.15843800259441,21.172846859061213,20.98700653981037,17.41210857805255,17.412111239909972,10551.571097372489,21.10609713382198,16370.501097372227,-0.12693585780525582,0.6925132271875764,1.1400426302390216,69.25132271875763
43,1157.485,41.44691973227077,21.173295665460135,21.168372791897085,21.016340964890613,17.41084104704095,17.410833227960456,10224.00455235205,21.119336474082512,16042.934552351788,-0.12578528072837622,0.6935048263844766,1.1399007537337684,69.35048263844766
44,1184.053744394619,41.41216324517203,21.176401383693506,21.181183139690653,21.022313918455204,17.414091554559032,17.41409140922533,9896.695440956652,21.12663281394626,15715.625440956394,-0.12173766816143514,0.6944925797850924,1.1389448577082757,69.44925797850924
45,1210.9813748617764,41.400334411677484,21.184304590893195,21.191878489526836,21.030754975829623,17.413811279026866,17.413804623823232,9557.598599336528,21.135646018749963,15376.528599336269,-0.12615554736454118,0.69551267184322,1.1386195332618918,69.551267184322
46,1237.8336322532025,41.38151107093026,21.196591967669576,21.21531569313139,21.028594467908235,17.413386586284826,17.413400946178466,9232.533534287868,21.146834042902793,15051.463534287608,-0.12165033911077709,0.6964875108391068,1.138101841224844,69.64875108391068
47,1264.7916417365923,41.374574217838244,21.19499198774549,21.223198433207017,21.025965450199482,17.413707406056158,17.413680530216958,8905.396570594674,21.148051957050416,14724.326570594416,-0.12282013863553368,0.6974655204709098,1.1379110592772541,69.74655204709099
48,1292.465,41.3487083389367,21.19826499146852,21.219270229518905,21.02271205382423,17.41103760744986,17.411052312148044,8562.249283667621,21.146749091603766,14381.179283667363,-0.12351002865329518,0.6984881511672649,1.1371996786717395,69.8488151167265
49,1319.2560818713455,41.174516153020036,21.19653611836538,21.221356800102967,21.03171461263997,17.41364249512665,17.413586961234103,8220.779727095516,21.14986917703603,14039.709727095262,-0.13035867446393792,0.6995024792179607,1.1324089293156099,69.95024792179608
50,1342.3424087591238,41.329043014648605,21.207045001824945,21.224893557146668,21.035060884382375,17.41146715328468,17.411547580436498,7880.391727493918,21.155666481117954,13699.321727493676,-0.16380048661800425,0.7005103429454459,1.136658829843329,70.05103429454459
51,1363.0513298127694,41.33316873406504,21.203347230681878,21.233986177499965,21.023764019419318,17.411848775804128,17.41186763215921,7542.992798847816,21.15369914253363,13361.922798847572,-0.1615458473355737,0.7015061196291265,1.1367722981228265,70.15061196291265
52,1386.1757305577378,41.25711752402995,21.18787962655628,21.20184519101676,21.01455580399049,17.411308326787125,17.41129789648058,7201.152395915161,21.134760207188005,13020.08239591491,-0.13648860958366063,0.7025118008922545,1.134680687161111,70.25118008922546
53,1409.335,41.30970685927134,21.181765392309412,21.205045457834284,21.00348052771354,17.411850767754363,17.41185993814198,6853.807101727447,21.13009712595249,12672.737101727209,-0.16381477927063312,0.7035303893772745,1.1361270340372418,70.35303893772745
54,1431.4999999999998,40.49129977351117,21.16480210356707,21.214210648690557,20.993379718442323,17.411300979140076,17.41132727874764,6521.266496381439,21.124130823566553,12340.196496381195,-0.14326947637292503,0.7045023500215738,1.1136186580241334,70.45023500215738
55,1453.22,38.68737680024296,21.144454926389017,21.199494543503047,20.9695232948063,17.412539849624064,17.412527847392898,6175.066666666667,21.104490921566136,11993.996666666433,-0.17183458646616515,0.705511006569326,1.0640059685845114,70.55110065693259
56,1474.6000000000001,37.03881431316178,21.08949005752978,21.182621947970063,20.940110997742124,17.41279745725557,17.412792391255955,5824.828583954406,21.07074100108074,11643.758583954166,-0.15519947391494968,0.7065280541872524,1.0186661065696774,70.65280541872524
57,1495.3495766345127,36.47369238102116,21.027899961303728,21.14825035531572,20.924873225021578,17.41574330117901,17.41573508396328,5490.7899249732045,21.033674513880204,11309.71992497298,-0.17935155412647377,0.7074949315712754,1.0031237473169339,70.74949315712755
58,1568.4720183001932,36.07483645139899,20.811890939849928,20.962833658340728,20.738921658086348,17.41423350343126,17.414211007465784,8762.500967798698,20.837882085425733,10999.565636108406,0.004194967446769497,0.7083900072155638,0.9921541462526237,70.83900072155637
59,1645.15,35.83410918409357,20.614402302651893,20.765484646280242,20.547989395497563,17.41426060908635,17.414405197773043,12353.455317024464,20.64262544814312,10613.625317024791,-0.1743684473290075,0.7094999458284859,0.9855335048341961,70.94999458284859
60,1665.3999999999996,34.90096849603683,20.56959797031075,20.714393667592198,20.490015404413892,17.41508549096237,17.415126336647702,12000.916951636542,20.591335680772207,10261.086951636851,-0.17323888617488958,0.7105103351018391,0.959869648978888,71.05103351018391
61,1686.465,35.071867593967966,20.52311317038423,20.655488401023298,20.447707053372955,17.41339289012002,17.41337360212832,11649.64081255771,20.542102874926815,9909.810812558053,-0.1586611265004616,0.7115137593077356,0.9645698296389346,71.15137593077357
62,1709.3624295190714,34.599502804703405,20.463972744378434,20.607162777544257,20.373370016388062,17.416190713101166,17.41617088169214,11302.117330016583,20.481501846103495,9562.287330017029,-0.1458250414593704,0.7125031634347234,0.9515785390243819,71.25031634347235
