bins,hist
-89.1,0.00583363184579366
-87.30000000000001,0.0057849575021248585
-85.5,0.005730639756291559
-83.69999999999999,0.005823755892005787
-81.9,0.005649986133690599
-80.1,0.005675146301673989
-78.30000000000001,0.005650221275447453
-76.5,0.005516425615797463
-74.69999999999999,0.005479273218214513
-72.9,0.005355118370595542
-71.1,0.005406144131832885
-69.30000000000001,0.005249069438254338
-67.5,0.0052173253010790325
-65.69999999999999,0.005160420995920338
-63.9,0.005117390054416035
-62.1,0.005126325441176491
-60.3,0.005075769963452857
-58.5,0.004994646057338189
-56.7,0.004993235206797064
-54.9,0.005036031006544513
-53.099999999999994,0.004906467898517897
-51.3,0.004868139792150677
-49.5,0.004897767653514295
-47.7,0.0048744886195857375
-45.9,0.00481687888915648
-44.099999999999994,0.004820876299023
-42.3,0.004807943502396024
-40.5,0.004763266568593743
-38.7,0.004789837587118258
-36.9,0.004789132161847696
-35.099999999999994,0.004766088269675992
-33.3,0.004738811825880916
-31.5,0.004788191594820279
-29.7,0.0048316928198382895
-27.9,0.004743279519261143
-26.1,0.004759034016970369
-24.299999999999997,0.004739517251151478
-22.499999999999993,0.004746336362100247
-20.699999999999996,0.004730111580877313
-18.9,0.0047665585531897
-17.1,0.004757858308186098
-15.299999999999997,0.004861790964715616
-13.499999999999993,0.00486719922512326
-11.699999999999996,0.0048232277165915416
-9.899999999999999,0.004903881339192502
-8.100000000000001,0.004894475668918337
-6.299999999999997,0.004954201675159282
-4.499999999999993,0.005003581444098645
-2.6999999999999957,0.005004522011126062
-0.8999999999999986,0.005053666638308571
0.8999999999999986,0.005164418405786858
2.700000000000003,0.0051583047201086505
4.500000000000007,0.00525659397447367
6.300000000000004,0.00527893244137481
8.100000000000001,0.005410376683456258
9.899999999999999,0.005439769403063023
11.700000000000003,0.00553053412120871
13.500000000000007,0.00552771242012646
15.300000000000004,0.005611658027323378
17.1,0.00573816429251089
18.9,0.005769673287929341
20.700000000000003,0.005762383893466864
22.500000000000007,0.00591828287826114
24.300000000000004,0.005862083998373007
26.1,0.0060687736026477715
27.9,0.006099812314552515
29.700000000000003,0.006189401323913931
31.500000000000007,0.006175763102016393
33.300000000000004,0.006222321169873507
35.1,0.006328840385728419
36.9,0.006325783542889316
38.699999999999996,0.006374222744801263
40.5,0.006378690438181491
42.30000000000001,0.006380806713993178
44.10000000000001,0.00638433384034599
45.900000000000006,0.0064943801825537145
47.7,0.006424307939011189
49.5,0.006404791173192297
51.30000000000001,0.006530356871352393
53.10000000000001,0.006458638635511889
54.900000000000006,0.006385039265616552
56.7,0.006336364921947751
58.5,0.006399147771027799
60.30000000000001,0.006330486378026398
62.10000000000001,0.006417253686305566
63.900000000000006,0.006362935940472265
65.7,0.006271230655299162
67.5,0.006274757781651974
69.30000000000001,0.006281576892600743
71.10000000000001,0.006168003424040207
72.9,0.006206331530407427
74.7,0.006173411684447852
76.5,0.006048551411558318
78.30000000000001,0.006182111929451454
80.10000000000001,0.00604008630831157
81.9,0.006145194673625358
83.7,0.006030445496280551
85.5,0.005965076087875109
87.30000000000001,0.005970249206525899
89.10000000000001,0.005952848716518694
