bins,hist,histnorm
0.10404040404040404,81322.05157745181,1.299722751345129
0.11212121212121212,80515.98832540217,1.2868399141885385
0.1202020202020202,81471.8971563752,1.3021176455261951
0.1282828282828283,82094.80877150682,1.3120732772713268
0.13636363636363638,80160.68688987015,1.2811613393076928
0.14444444444444446,82356.90796619706,1.3162622552894685
0.15252525252525254,82216.54379608878,1.3140188969158832
0.1606060606060606,82034.60321118066,1.3111110470398517
0.1686868686868687,82275.77513082162,1.3149655566699292
0.17676767676767677,83219.11267396284,1.3300423684723335
0.18484848484848485,83501.84714487952,1.3345611480322657
0.19292929292929292,81497.2716943511,1.3025231919145661
0.201010101010101,83517.1181237346,1.3348052151489733
0.2090909090909091,82284.49839020707,1.315104975418832
0.21717171717171718,82170.74947772012,1.3132869931294988
0.22525252525252526,83644.97420848208,1.336848664115407
0.23333333333333334,82007.44964818424,1.3106770675358679
0.24141414141414141,83378.38432577811,1.3325879140592087
0.2494949494949495,82648.82475690753,1.3209277904921153
0.25757575757575757,83006.77917843405,1.3266487664952784
0.2656565656565657,83647.88445103774,1.3368951768187654
0.2737373737373737,82958.8926715441,1.3258834244843476
0.28181818181818186,83097.59159801621,1.328100168243588
0.2898989898989899,83953.39309000154,1.3417779425765324
0.297979797979798,82908.1372391954,1.3250722301170348
0.30606060606060603,83364.29234883655,1.3323626902399974
0.31414141414141417,84109.62698309682,1.3442749374438319
0.3222222222222222,83326.87034372799,1.3317645962360085
0.3303030303030303,82810.28854389396,1.3235083716923415
0.3383838383838384,84599.07631479017,1.3520975196302472
0.3464646464646465,84000.75103719905,1.342534836927273
0.35454545454545455,84071.10695106583,1.3436592943182333
0.36262626262626263,82961.57026788499,1.3259262189394267
0.3707070707070707,83701.68482856639,1.3377550367626374
0.3787878787878788,84011.95262092724,1.3427138652835455
0.38686868686868686,83248.86612805119,1.3305179005138843
0.39494949494949494,83753.97637058608,1.3385907818717138
0.403030303030303,83727.61110246694,1.3381694012233527
0.4111111111111111,83888.7037092573,1.3407440500677625
0.41919191919191917,83880.39903521398,1.3406113213233786
0.42727272727272725,84134.17136196978,1.344667215885165
0.4353535353535354,83302.41656744108,1.3313737658427771
0.44343434343434346,83160.0969421803,1.3290991545740467
0.45151515151515154,83439.10643767845,1.3335584000321485
0.4595959595959596,83029.9655536958,1.3270193407597537
0.4676767676767677,82585.58592168009,1.3199170812033145
0.47575757575757577,83087.06153307157,1.3279318723789828
0.48383838383838385,81811.11254942603,1.3075391266054661
0.4919191919191919,81545.26910498645,1.3032903064351462
0.5,81735.622644383,1.3063326156385375
0.5080808080808081,81841.93437930988,1.30803173387202
0.5161616161616162,80690.02304201014,1.2896214091989522
0.5242424242424242,80538.61916396115,1.2872016096350571
0.5323232323232323,79816.94036312867,1.2756674397707848
0.5404040404040404,77968.18967548385,1.2461199396316816
0.5484848484848485,79027.3400516482,1.2630477201573054
0.5565656565656566,78008.9499342572,1.2467713869900647
0.5646464646464646,77080.81047588773,1.2319374772809002
0.5727272727272728,76712.83608588576,1.2260563579864319
0.5808080808080809,77045.39530878328,1.2313714573940986
0.5888888888888889,75556.13666605297,1.2075695081927749
0.5969696969696969,75626.38144589774,1.2086921893937097
0.6050505050505051,77366.6546395421,1.236505957239709
0.6131313131313131,77254.29456664715,1.234710171960666
0.6212121212121212,77007.66397579666,1.230768419583689
0.6292929292929292,76246.1587504251,1.2185977272870123
0.6373737373737374,77168.77499452047,1.2333433626952544
0.6454545454545455,76390.16150115337,1.2208992389649314
0.6535353535353535,75283.21158287115,1.203207506335427
0.6616161616161615,76197.27866246272,1.2178165054513588
0.6696969696969697,75825.62161551043,1.211876528406368
0.6777777777777778,75831.07977377344,1.2119637629551436
0.6858585858585858,74975.07493228652,1.198282738606139
0.6939393939393939,74857.566776352,1.1964046745291248
0.702020202020202,75068.53311329149,1.1997764260106654
0.7101010101010101,73808.3905212218,1.179636304541987
0.7181818181818181,73324.42430748045,1.1719013558204476
0.7262626262626262,72372.88701186795,1.1566934921737329
0.7343434343434343,71530.36935770232,1.1432280256454312
0.7424242424242424,72010.89133000001,1.1509079270719431
0.7505050505050505,71578.30152964033,1.1439940974940968
0.7585858585858586,70057.23747822642,1.119683821061966
0.7666666666666666,69965.84769694414,1.118223191679542
0.7747474747474747,69805.07560440898,1.1156536654268712
0.7828282828282829,68943.66155582946,1.1018861888869955
0.7909090909090909,67938.22353178263,1.0858168614466202
0.7989898989898989,68061.92256646138,1.0877938707149892
0.807070707070707,68380.4397773901,1.0928845448643592
0.8151515151515152,68123.97075325623,1.0887855505667965
0.8232323232323232,68497.93115950841,1.0947623408552867
0.8313131313131312,68242.96235965658,1.09068732376432
0.8393939393939394,68960.09041975904,1.1021487618031214
0.8474747474747475,68644.58784295246,1.097106268786415
0.8555555555555555,68331.47041425761,1.0921018961959157
0.8636363636363635,67817.97954663355,1.0838950722125917
0.8717171717171717,67626.10153934546,1.0808283983311835
0.8797979797979798,68110.46002490073,1.0885696165035226
0.8878787878787879,67915.38277005218,1.085451810920923
0.895959595959596,68271.46978539415,1.0911429412640594
