bins,hist
-16.1576880226133,2.140942724121901e-06
-15.868952698746888,2.140942724121901e-06
-15.58021737488048,2.140942724121901e-06
-15.291482051014071,0.0
-15.002746727147663,0.0
-14.714011403281253,2.140942724121901e-06
-14.425276079414845,2.140942724121901e-06
-14.136540755548435,4.281885448243802e-06
-13.847805431682026,8.563770896487603e-06
-13.559070107815618,2.140942724121901e-06
-13.270334783949208,4.281885448243802e-06
-12.9815994600828,2.140942724121901e-06
-12.692864136216391,2.140942724121901e-06
-12.404128812349981,4.281885448243802e-06
-12.115393488483573,6.422828172365703e-06
-11.826658164617164,6.422828172365703e-06
-11.537922840750754,4.281885448243802e-06
-11.249187516884346,1.9268484517097107e-05
-10.960452193017938,1.0704713620609505e-05
-10.671716869151528,2.5691312689462812e-05
-10.38298154528512,2.355036996534091e-05
-10.094246221418711,2.140942724121901e-05
-9.8055108975523,2.7832255413584712e-05
-9.516775573685893,3.4255083585950413e-05
-9.228040249819484,5.5664510827169424e-05
-8.939304925953074,5.7805453551291325e-05
-8.650569602086666,7.707393806838843e-05
-8.361834278220256,7.921488079251033e-05
-8.073098954353847,6.851016717190083e-05
-7.784363630487439,8.991959441311984e-05
-7.49562830662103,0.00012203373527494835
-7.206892982754621,0.0001926848451709711
-6.918157658888212,0.00019054390244684918
-6.629422335021803,0.0002676178405152376
-6.340687011155394,0.00038108780489369836
-6.051951687288986,0.0005031215401686467
-5.763216363422576,0.0005909001918576447
-5.474481039556167,0.0007707393806838844
-5.185745715689759,0.0010597666484403409
-4.89701039182335,0.0013530758016450414
-4.60827506795694,0.0017084722938492769
-4.319539744090532,0.002372164538327066
-4.030804420224123,0.003134340148114463
-3.7420690963577137,0.004161992655692975
-3.4533337724913054,0.005722739901577841
-3.164598448624896,0.007778044916734866
-2.875863124758487,0.011017291258331303
-2.5871278008920786,0.01564386848515873
-2.2983924770256694,0.0219168306668359
-2.00965715315926,0.03259371203203182
-1.720921829292851,0.049119648919528774
-1.4321865054264418,0.07534405634729793
-1.1434511815600334,0.11880733458969665
-0.8547158576936242,0.19754264421200368
-0.565980533827215,0.3328780566319214
-0.2772452099608058,0.5356724333461961
0.011490113905603394,0.6576505041103173
0.3002254377720117,0.5253959082704109
0.58896076163842,0.3249437228963256
0.8776960855048284,0.19240009978866288
1.1664314093712367,0.11559377956078967
1.4551667332376468,0.07254584420687062
1.7439020571040569,0.04675176626664995
2.032637380970465,0.03074821940383874
2.3213727048368735,0.021051889806290653
2.610108028703282,0.01494592115709499
2.898843352569692,0.01033861241478466
3.187578676436102,0.0073541382573587295
3.4763140003025104,0.005403739435683678
3.7650493241689187,0.0038729653879365188
4.053784648035327,0.0030551252673219524
4.342519971901735,0.0023914330228441633
4.631255295768145,0.00159928421491906
4.9199906196345555,0.0013594986298174072
5.208725943500964,0.0010640485338885848
5.497461267367372,0.0007300614689255682
5.7861965912337805,0.0006208733899953513
6.074931915100189,0.0004603026856862087
6.363667238966599,0.00032756423679065086
6.652402562833009,0.00029330915320470045
6.941137886699417,0.0002055305015157025
7.229873210565826,0.00016271164703326449
7.518608534432234,0.00014772504796441117
7.807343858298642,8.349676624075414e-05
8.096079182165052,6.851016717190083e-05
8.384814506031462,8.135582351663224e-05
8.67354982989787,4.924168265480372e-05
8.96228515376428,6.208733899953513e-05
9.251020477630687,3.211414086182851e-05
9.539755801497096,1.0704713620609505e-05
9.828491125363506,1.4986599068853306e-05
10.117226449229916,2.140942724121901e-06
10.405961773096324,1.0704713620609505e-05
10.694697096962733,1.2845656344731406e-05
10.983432420829141,8.563770896487603e-06
11.27216774469555,1.2845656344731406e-05
11.56090306856196,0.0
11.84963839242837,6.422828172365703e-06
12.138373716294778,4.281885448243802e-06
12.427109040161186,4.281885448243802e-06
12.715844364027596,8.563770896487603e-06
