time,torque,temptop,tempmid,tempbot,fic,icangle,balance,tempavg,mass,dm,alpha,torquenorm,alpha100
1331.995,28.092435201615665,21.150177671801917,21.286213751443032,21.014552159879482,17.499481432360767,17.499476864147912,8407.279840848807,21.150314527708122,19389.279840848805,-0.24672413793103293,0.5945088806465622,0.7726168378106468,59.45088806465621
1324.58,28.053547541120018,21.167326153531253,21.30395462043256,21.01508892173027,17.50179286694102,17.50184651728255,8591.012345679012,21.162123231897972,19573.012345679013,-0.2518655692729775,0.5954957272126463,0.7715473235066583,59.54957272126463
1317.0850000000003,28.054305133448654,21.175999336792994,21.321986557787618,21.02728999437146,17.49836883116883,17.49833802309034,8777.258441558442,21.17509196298402,19759.258441558442,-0.24532467532467722,0.5964977534476975,0.7715681593147717,59.64977534476975
1309.385,28.071314705566724,21.189585225242674,21.338640003506423,21.030744480349007,17.499150649350653,17.49910209236541,8965.771428571428,21.186323236365954,19947.77142857143,-0.24141558441558367,0.597513687913197,0.772035967880603,59.751368791319706
1301.6850000000002,28.065157156254187,21.20140524547787,21.36714884756972,21.036470246263534,17.498862337662345,17.49885317455283,9152.725974025974,21.201674779770343,20134.725974025972,-0.24331168831168642,0.5985229337282272,0.7718666188638883,59.852293372822714
1293.9,28.062436423439944,21.206441236237236,21.382160290421655,21.054806302174423,17.500073697585748,17.500109416935864,9337.782719186785,21.21446927627779,20319.782719186784,-0.23138500635324294,0.59952361011348,0.7717917914604118,59.952361011347996
1286.2,28.105005162013807,21.222847897660408,21.4113027176338,21.074129878351624,17.50075166002658,17.50071934481652,9522.266932270917,21.23609349788192,20504.266932270915,-0.24677290836653348,0.6005228630047617,0.7729625452220734,60.05228630047617
1278.71,28.08146517818326,21.249373808719408,21.41391874638191,21.08541836802244,17.49839194630875,17.498411260328478,9704.336912751678,21.24957030770788,20686.336912751678,-0.2396107382550314,0.6015106639252042,0.7723151329298054,60.15106639252043
1271.1349999999998,28.171067004429982,21.268585531513416,21.43041529380065,21.112171649819096,17.500607792207788,17.500639249622978,9885.809090909092,21.270390825044373,20867.80909090909,-0.2380519480519471,0.6024968442565479,0.7747794219513857,60.24968442565479
1263.315,28.170707857137263,21.277122987414153,21.4646854069629,21.12103848383079,17.49988035264486,17.499868807724486,10069.357682619648,21.287615626069254,21051.357682619648,-0.23222921914358066,0.6034959527179455,0.7747695444436646,60.349595271794556
1255.325,28.1398405288785,21.31179624270699,21.49400296165247,21.14240710629955,17.498506218905455,17.49844043672654,10254.651741293532,21.31606877021963,21236.65174129353,-0.2305970149253704,0.6045062429066719,0.773920610651354,60.450624290667186
1247.34,28.16123867145998,21.337391152431366,21.51391617520261,21.174806689391524,17.498923076923088,17.49892426786482,10434.923076923076,21.342038005675118,21416.923076923078,-0.22602774274905624,0.6054907629619126,0.7745091166010045,60.54907629619126
1239.315,28.217638983501015,21.35620538846305,21.543091807600423,21.196149242360008,17.498705665024634,17.49872536943425,10618.772167487685,21.36514881280781,21600.772167487685,-0.22762315270935726,0.6064964842730579,0.7760602754958437,60.64964842730579
1231.2799999999997,28.16350523068029,21.371544383697536,21.562306834092073,21.208559134215854,17.50047672955974,17.500465059430258,10801.93710691824,21.380803450668477,21783.937106918238,-0.2315849056603781,0.607500117946566,0.7745714530202199,60.7500117946566
1223.3850000000002,28.175350034838534,21.384843459324838,21.6007791007111,21.220687378758807,17.499315051020428,17.499354095779154,10983.308673469388,21.402103312931608,21965.308673469386,-0.22705357142856938,0.6084955641266824,0.7748972167024193,60.849556412668235
1215.33,28.158166805298553,21.404009960477033,21.633909782346077,21.255637717035963,17.498616686819833,17.49857987369184,11164.08585247884,21.431185819953008,22146.08585247884,-0.22229746070133027,0.6094893737709587,0.7744246320946673,60.94893737709587
1206.895,28.27415412233745,21.426358894473374,21.65554148514501,21.29515933120765,17.49937558139533,17.49937144707314,11348.69069767442,21.459019903608656,22330.690697674418,-0.21300000000000033,0.6105058980561617,0.7776145924335838,61.05058980561617
1198.455,28.205729133191088,21.45155029845542,21.683822889587038,21.31881161360464,17.50010990338162,17.500070786314662,11528.96618357488,21.484728267215626,22510.966183574878,-0.2141304347826122,0.6115002134980297,0.775732722871117,61.15002134980298
1190.0550000000003,28.191119301830422,21.479849635004552,21.727353187242315,21.33796024965043,17.498242957746484,17.4981996609432,11708.963615023475,21.51505435729907,22690.963615023473,-0.21226525821596073,0.6124946183282098,0.7753309135717161,61.249461832820984
1181.525,28.2019189406619,21.51813676628337,21.750382878947452,21.362034910063684,17.49887939110072,17.49891133233041,11889.803278688525,21.54351818509812,22871.803278688523,-0.21475409836065745,0.6134953040563571,0.7756279324219365,61.34953040563571
1173.2949999999996,28.23778753056834,21.554417529059926,21.77798933363205,21.392576204118836,17.500275252525274,17.50025673396243,12072.789141414141,21.57499435560365,23054.78914141414,-0.22820707070706814,0.6145095260293469,0.7766144142385306,61.45095260293469
1165.2450000000001,28.23347433867896,21.589946834535212,21.81833238628609,21.42091444602748,17.499088019559885,17.499146631346637,12250.394865525672,21.60973122228297,23232.39486552567,-0.21687041564792353,0.6154955314345582,0.7764957899663901,61.54955314345582
