bins,hist
-4.817811071901906,9.247726979617592e-06
-4.7146839687721425,6.165151319745062e-06
-4.611556865642379,6.165151319745062e-06
-4.508429762512616,2.1578029619107716e-05
-4.405302659382853,6.165151319745062e-05
-4.30217555625309,7.398181583694074e-05
-4.199048453123327,0.00013255075337451883
-4.0959213499935645,0.0001202204507350287
-3.9927942468638014,8.014696715668581e-05
-3.8896671437340378,0.0001695416612929892
-3.786540040604275,0.0002096151448713321
-3.683412937474512,0.00048704695425985986
-3.580285834344749,0.0005764416483961633
-3.4771587312149856,0.0009895067868190823
-3.3740316280852225,0.0011590484481120715
-3.2709045249554594,0.0017108294912292546
-3.167777421825696,0.0021454726592712815
-3.064650318695933,0.003159640051369344
-2.96152321556617,0.004053586992732378
-2.858396112436407,0.005650361184546349
-2.7552690093066436,0.007139245228264782
-2.652141906176881,0.008865487597793398
-2.549014803047118,0.011091107224221367
-2.4458876999173547,0.014346307121046759
-2.3427605967875915,0.019081143334610966
-2.2396334936578284,0.023036087906227423
-2.1365063905280652,0.02874501802831135
-2.0333792873983025,0.03545270266419398
-1.9302521842685394,0.04536318341068416
-1.8271250811387763,0.05599498686158452
-1.723997978009013,0.07084375381519051
-1.62087087487925,0.08900628960315946
-1.5177437717494868,0.11175569797301874
-1.4146166686197237,0.13658276233763209
-1.3114895654899605,0.16225136985739066
-1.2083624623601974,0.1943317347496841
-1.1052353592304345,0.23223508506347673
-1.0021082561006716,0.27150093381893303
-0.8989811529709082,0.3114696098248403
-0.7958540498411448,0.34001117785960006
-0.6927269467113821,0.3694528579870426
-0.5895998435816194,0.3898502611284191
-0.4864727404518563,0.40388831068347864
-0.38334563732209315,0.4092211665750581
-0.28021853419233,0.4160521542373356
-0.17709143106256686,0.4237986668705953
-0.07396432793280372,0.414325911867807
0.029162775196959423,0.40668728938264287
0.13228987832672257,0.4018568933236226
0.2354169814564857,0.37903042056226655
0.33854408458624885,0.3593512575496403
0.441671187716012,0.3384421468487249
0.5447982908457751,0.31213236359171287
0.6479253939755383,0.287098766657888
0.7510524971053014,0.2677032006059701
0.8541796002350641,0.24345257788975286
0.9573067033648268,0.21971058015741463
1.06043380649459,0.1970690619356509
1.163560909624353,0.1726273195285216
1.2666880127541162,0.15345678149977432
1.3698151158838794,0.135303493438785
1.4729422190136425,0.11763108718073578
1.5760693221434057,0.10097284831478462
1.6791964252731688,0.08784415857938752
1.782323528402932,0.07455209233401716
1.885450631532695,0.06525812671950147
1.9885777346624582,0.05788152316542651
2.0917048377922214,0.04960789009432864
2.1948319409219845,0.0429803524256027
2.2979590440517477,0.03624800718444109
2.401086147181511,0.029592726334776297
2.504213250311274,0.026254296895134345
2.6073403534410367,0.023224125021479646
2.7104674565707993,0.01903798727537275
2.8135945597005625,0.016365394178263267
2.9167216628303256,0.012490596573803496
3.0198487659600888,0.01056090421072329
3.1229758690898524,0.007962292929450747
3.226102972219616,0.006738510392481353
3.329230075349379,0.005597957398328516
3.4323571784791413,0.0038686324531400263
3.5354842816089036,0.0032212915645667946
3.6386113847386667,0.002062243116454723
3.74173848786843,0.001550535556915883
3.844865590998193,0.0011652135994318167
3.947992694127956,0.0008877817900432888
4.051119797257719,0.0006380931615936139
4.1542469003874825,0.0005795242240560358
4.257374003517246,0.0004808818029401148
4.360501106647009,0.00029592726334776295
4.463628209776772,0.00040689998710317406
4.566755312906535,0.00018187196393247934
4.669882416036298,6.473408885732315e-05
4.773009519166061,4.9321210557960496e-05
4.8761366222958245,9.247726979617592e-06
4.979263725425588,1.2330302639490124e-05
5.082390828555351,1.5412878299362656e-05
5.185517931685114,2.7743180938852777e-05
5.288645034814877,0.0
5.39177213794464,6.165151319745062e-06
5.494899241074403,9.247726979617592e-06
