t0,a0,nc0,t100,a100,nc100,t50,a50,nc50,t65,a65,nc65,t5,a5,nc5,t80,a80,nc80,t65_1,a65_1,nc65_1,t0_1,a0_1,nc0_1,t90,a90,nc90,t30,a30,nc30,t40,a40,nc40,t30_1,a30_1,nc30_1,t10,a10,nc10,t70,a70,nc70,t60,a60,nc60,t0_2,a0_2,nc0_2,t20,a20,nc20,t80_1,a80_1,nc80_1,t50_1,a50_1,nc50_1,t100_1,a100_1,nc100_1,t65_2,a65_2,nc65_2,t75,a75,nc75,t40_1,a40_1,nc40_1,t5_1,a5_1,nc5_1,t95,a95,nc95,t10_1,a10_1,nc10_1,t70_1,a70_1,nc70_1,t100_2,a100_2,nc100_2,t60_1,a60_1,nc60_1,t20_1,a20_1,nc20_1,t75_1,a75_1,nc75_1,t90_1,a90_1,nc90_1
2266146636679.3765,0.0051726572559174415,452.7191923090723,1860953871345.9468,0.005161692478015554,417.5287352418814,328959451925.7199,0.005607189239162329,226.77864772431514,235714164283.08435,0.005704576781713103,201.91923963687532,1481314652207.3428,0.00524174241014558,387.02106391633174,4598706922304.9375,0.005264296803416118,611.497463733024,265201886191.03705,0.005711440323210854,211.9221185083686,2288694522574.822,0.0052247885510661105,459.09636186884546,2628919763807.2954,0.005127431034614833,476.2234316921144,551804795134.278,0.005475089535301788,272.33622535051074,416610263997.18616,0.0055843309752946005,248.2350694721469,609561101245.7816,0.005450653964756717,282.1340542379615,1051326462716.7728,0.00530651074739686,341.58916492784357,9013448687904.072,0.00524127672248457,796.881025419747,232458725959.63266,0.005751642769558314,202.45581059730767,2299204752841.229,0.005217190966835085,459.26969893688664,739357467031.6373,0.005385095698949644,301.11695561140556,4672245195891.8545,0.005202139044315593,608.1240881706447,290435977662.4007,0.005666236244377057,218.0292913043718,1966292181251.8806,0.0051971631600780666,429.7595856076906,210912439882.12125,0.005795303509735775,196.20815947931442,6908845153818.747,0.005279421856902584,721.6864473522439,453941153726.2119,0.005525072093715354,254.17789113227013,1404937115774.1687,0.0052375148327318925,378.60646033963275,2228409437083.585,0.005121462809760311,445.2377905772797,1097603113049.7876,0.005316130770742028,348.155922673417,7573149354079.276,0.00537547439163606,762.3026087208499,1868841359564.9646,0.005062062938011165,410.1630324867446,266175073929.2451,0.005652432457891662,210.04015732759407,775201791990.7896,0.005372729249596762,306.1687511353061,5136086344258.582,0.0052604729640742505,638.6717686677634,2716057075530.2974,0.005206308168088415,489.89773077352675
2341255414709.975,0.005169456363262523,458.37866097430407,1916279832308.8052,0.005146878926099418,421.2379821526381,339833030276.214,0.005595194971796491,229.25639551048124,243507176506.1401,0.005690684640019887,204.06532962382917,1530107297804.5383,0.005251823940122433,392.82481365926014,4752165173468.111,0.005224761513070924,614.9263206695698,274046713364.58707,0.005699828217957301,214.28491851210066,2370068631183.4927,0.0052302568207692884,466.0444961106987,2715398209696.1475,0.0051718846250592395,486.6113550611019,570116077172.9382,0.005480563084466476,276.1916193479949,430332830425.8329,0.005578226071432851,251.1989982463522,629746701237.1377,0.005449567160993245,285.77772179352866,1086288516642.6714,0.005329249237376319,347.57145916534034,9310564126485.246,0.005305149223671355,817.1240678439601,240110785117.40475,0.005738776833838105,204.6369261329505,2366019786115.9126,0.005244418519731236,466.98689288322,763890908429.5092,0.00538471759445918,305.0531176322083,4828312484882.357,0.005247569013729315,621.550337722069,300043140248.8234,0.005658838379644579,220.5975939089462,2035011723878.8538,0.0052231102203425936,437.88085442014324,217857687714.28986,0.005786246656742917,198.45685230384834,7138092582722.376,0.005348300836697601,740.710836793495,468928170373.1892,0.005521529728448567,257.33682840710304,1451777614476.7617,0.005270670864352176,386.03433613212457,2301890846224.8027,0.0052214084569523365,459.85568367891966,1134309963171.5525,0.0053132164242858495,352.573936966767,7823275858787.088,0.005370257543733576,771.5260096545378,1919336617983.6406,0.005085323206315735,416.4654902154936,274991267384.8709,0.005637390134856206,212.22945176673716,800944626732.7256,0.005374108458375497,310.2754569208142,5306362380572.528,0.0052715130859894545,648.4164902321394,2805779473362.859,0.005195252958809721,495.25413679916454
2418572531358.1953,0.005169970730960906,464.4208733772441,1975528264251.354,0.005157461189486161,427.27675588580524,350991948436.9243,0.005590695142085535,232.0516563399498,251491006587.4181,0.005671461920000053,206.0174484548159,1580550491325.578,0.005248292111919142,397.68695814896046,4907265203865.5625,0.005233816801598687,623.9565221811275,283111457916.34564,0.005681718814099858,216.40272008512747,2448374418833.308,0.005234627493816399,472.5381918812895,2804262185811.8145,0.005207436003191853,496.30812803386107,588702545536.1101,0.005485975630779304,280.0349515198393,444449049152.2345,0.005581189809701466,254.59835024915898,650361997618.8019,0.005447089650362878,289.3520646998307,1121912638660.172,0.0053135734025327435,351.05106957134893,9614615481556.557,0.005391338584031013,841.1421090683638,247960200026.0473,0.005727675310919925,206.88603769192764,2426910885346.442,0.005235892428767922,470.99060829831103,788805439627.6748,0.005380676444394157,308.7627044040108,4986083099907.805,0.005247056312510707,629.5344922076528,309808047085.7225,0.005653246224309299,223.2209638231326,2080215957578.7222,0.005233446512926211,442.62012792790875,225001154246.67075,0.005768534140727546,200.4192191412121,7371611443494.903,0.005352845430325031,750.9476750143366,484269159831.4341,0.005525961115845334,260.88105949003494,1499446213648.3367,0.005262651769312058,390.46039597242515,2376993900939.3643,0.005175341329176185,461.68974168726334,1171411313756.4678,0.005314704684837103,357.24232185795665,8079341792610.401,0.005397584412552529,785.5065945628406,1972107408147.313,0.005059643755297989,418.8824504210977,284040905006.4616,0.005631166699099518,214.7586864664478,827103285340.9286,0.005365785673302881,313.8030930207579,5480851582666.115,0.0052625998907968674,655.7519173949485,2897963625905.2827,0.005194741142221893,501.6503080245139
2500632175083.997,0.005165181914787869,470.22481869805193,2036813186704.1216,0.0051641048080700615,433.0873783791573,362292984361.45325,0.005597167046665088,235.28391513474577,259602286015.0109,0.00566266956889932,208.32655163393642,1631462023265.1096,0.005251820088415371,403.03301886421735,5065285889941.559,0.005232939963038223,631.8112244768002,292190536177.5961,0.005666590696871478,218.56886771157286,2526419779505.1016,0.0052302806309668295,478.10930571861303,2895706354103.728,0.005187048636017703,500.75134883093733,607805902186.356,0.005481828004145232,283.4205721130702,458866040966.70636,0.0055758587375929,257.6238877853807,671320073652.9801,0.0054487765132867185,293.13714159308824,1158092822472.1833,0.005311705694556487,355.4113985101952,9925561672624.36,0.005406782819866263,854.3601081150766,255997022874.8029,0.005718570998353921,209.20953938809137,2507272335213.339,0.0052306887690752625,476.69377799549363,814286316692.7509,0.0053787869619726265,312.6044804134763,5147722159214.715,0.0052671355985018375,640.0597808317141,319885586450.93066,0.005643120072078934,225.69251695002853,2133847438149.559,0.005228959457228676,446.7665205835788,232294761115.31934,0.005757779001156459,202.61460984411167,7609557663166.528,0.005329529426247389,757.238400369658,499973856980.47,0.005524136351845423,264.1455558112754,1547126050360.9878,0.005251821055034681,394.5664909653009,2453616162602.4785,0.005192185142813851,469.1079787587442,1209346280895.8223,0.00531787552273915,362.0415676918982,8340857499622.82,0.005382364914176559,793.3364698787173,2030776409732.8755,0.0050614848583619525,423.9774767811386,293207202764.04614,0.005620833283011635,217.10536615460308,853712739724.7463,0.00536262960499871,317.6160982475615,5658241433925.152,0.005271232606177435,665.2498277926286,2992426428527.9985,0.005212414813812602,509.85697277708357
2586381218124.4507,0.00516945979739659,477.0041718024765,2103938049126.6143,0.005150634074126866,437.59653624003033,373695739813.9909,0.005579014682066698,237.44594816206666,267865253514.88962,0.0056457932779090045,210.32530393885114,1682926468440.9407,0.005251976468689376,408.0833051156854,5225741463864.531,0.0052440550132802355,641.1009301399854,301391464602.0287,0.005643789566290651,220.40588783610352,2605651310308.2954,0.005230697852539292,484.0900465557811,2987454511927.9517,0.005166912656827009,505.07007848009226,627205791875.5524,0.0054815129790485705,286.98848445747643,473409577092.49884,0.0055722143682364065,260.68895525266095,692603979144.051,0.0054547978901817755,297.14789412760825,1194892334067.133,0.00530307884769109,359.30196665002745,10241751465178.39,0.0053899417892419605,862.4496850974446,264135542823.69193,0.005705900346221381,211.37563263630912,2590235071502.7065,0.005229612719213511,482.84217768290245,840024924774.0753,0.005369934146301374,315.99908767626295,5310452887426.16,0.005263037530205239,647.573534000068,330046074205.161,0.0056373549488875,228.29963072011688,2184618597471.1624,0.005228102390741031,450.91463913569737,239661631154.4796,0.0057392277887779895,204.4997900528756,7850993163413.213,0.005332081425770565,767.1258412291278,515828872111.4276,0.0055174887003750315,267.14294612845003,1596434517247.3442,0.005244660168413753,399.0045027689329,2531824653648.7324,0.005180267571423268,473.9424860802714,1247774899798.566,0.005309714804158767,366.037594732219,8604853346284.773,0.005398510901699964,805.696304964458,2092007227327.2925,0.005067185488007279,429.5285881416698,302528673009.27985,0.005607451746302093,219.3169320292978,880938901267.4751,0.00536545328486055,321.79903196043585,5837063373572.59,0.005276649811726664,674.2734142102858,3086743882390.0205,0.005214853311696388,516.4667121129121
2670098537508.7007,0.0051624705173163865,482.46798468577384,2173117219412.5037,0.005105422890277133,439.40498784870994,385508314572.6189,0.005572764226590411,240.1508725691649,276290958710.20087,0.005634584977030152,212.52430389938354,1735272101252.3179,0.005257749893220234,413.56802796463916,5389390467412.454,0.005254203884939131,650.3135171241505,310874227476.00336,0.00565893478214661,223.75285036023806,2690382293489.8594,0.005238223492982438,491.03180428330637,3080478231033.3545,0.0051913415799640745,513.7204604820158,646711341129.9033,0.005482300097989656,290.5674725099763,488207703871.69196,0.005569661250319865,263.7974743856279,714096317508.3564,0.005446728605305657,300.357481129143,1232176680142.4863,0.005299697175266094,363.5132528021861,10562225503190.947,0.005394080861607844,873.8152639325042,272335186088.4738,0.005695555448570587,213.58836281200402,2673792632982.178,0.00523923309026181,489.91282578267663,866205011270.0974,0.005371163988577968,319.97547240561903,5475408727998.997,0.005249272347287381,653.8313244083045,340339178594.87665,0.005629322568784244,230.7920866029717,2229685373327.6978,0.0052127479954385,453.27750211338855,247169206586.9038,0.005728109730682909,206.63746929067625,8094519507845.9795,0.005312816202756931,773.7509964918229,531901579198.763,0.005507736876714102,269.9639017121955,1646978867315.6033,0.005246323988346843,404.13858611902776,2610477015177.1045,0.005188788449133429,480.5669657335482,1286597744233.823,0.0053047293406102425,370.20334996353114,8873399364957.08,0.005393038893673923,814.8347907368678,2157968610138.179,0.005069002500174799,435.05138409772184,311918726083.02673,0.005607367130949083,222.01155104802524,908739238276.393,0.005366952402027812,325.91432982779673,6019980761509.1875,0.005277903581760807,682.8094034871082,3182651350640.465,0.0052039198749200466,521.7305015895939
2746776204769.803,0.005167879770371676,488.474291802422,2245764646555.941,0.005146086028899978,448.768885652583,397344276600.0258,0.005588967513652825,243.7801668506642,284716998266.2331,0.0056368937043435605,215.18163540224577,1789032867510.0125,0.00526056939739713,418.8707958657445,5554418099275.894,0.005245713909367964,657.1432152335204,320380534187.7334,0.005654399027036973,226.28350733195128,2776419708430.1577,0.005239152685246678,497.3419613797464,3175129917988.8525,0.005224454499829892,523.2937542889952,666600085827.5872,0.0054774383606430235,293.8486129788191,503294138252.7133,0.005561305774217989,266.62785770399233,736088480726.815,0.005460029548026186,304.7663413941176,1270071311121.7126,0.005309390123142349,368.61744115133286,10888237432558.566,0.005403367208026585,886.0281414322349,280658875437.08295,0.005687201377378465,215.85897907246138,2762264179489.5225,0.005241976732022567,496.5936633106175,893076689177.5411,0.005369884391789327,323.83250352321335,5644783342809.907,0.005263072147104729,663.5875578221978,350799208686.0677,0.005627467426350934,233.52664061765768,2280952899731.8394,0.0052048536727172185,456.7252807312273,254660882736.35333,0.0057244618773912735,208.9871404223816,8343997568366.471,0.005325573023507429,785.0837922092371,548249779920.93463,0.0055290142109903,274.3083909160309,1697901962199.7708,0.005255328123362685,409.7933259638926,2691169163790.7383,0.0052065234371235156,488.1173298164317,1326278102034.6487,0.005312171412682404,375.25450955975776,9148255699753.096,0.005408350000234561,827.1801558282929,2229648229681.392,0.005062830872750616,440.2384388728612,321514237064.7987,0.0056137341409835725,224.9737900067717,936530493524.8799,0.00537095783827919,330.11139226181007,6205306471033.243,0.005293164167414658,693.1395148789821,3280492119900.549,0.005207467808947103,528.4479208045032
2819526107769.7573,0.00517585251562048,494.3702645748294,2317647075026.4185,0.0051647434842450836,456.1079875093677,409437956309.5095,0.005571896742891828,245.9678244610121,293356660509.7741,0.005615962551969649,216.96145487182608,1843413350240.4785,0.005264193178100426,424.21000719520845,5723984540823.538,0.005275833988169362,668.9143336927841,330221225825.10944,0.005630135285410455,228.05564392860103,2865513561118.566,0.0052502122620998,504.7285242921048,3271542486574.294,0.00520794528559375,527.9191775940426,686787472340.5323,0.005479307492350722,297.47783977374314,518516283785.089,0.005560673540283642,269.79404460398206,758493614193.0642,0.005454727130625249,308.1440609103954,1308600228808.789,0.005309209088145102,373.03761507041236,11218790594928.246,0.005404969354585915,896.9570600656546,289242296420.80536,0.00567855197356842,218.14352438700115,2850690558142.3647,0.005250725720336575,503.73179482258234,920014782166.1631,0.005371289346879772,327.79058113727234,5816601173537.001,0.005268461301759825,672.2820396618777,361390357909.37213,0.005624149953598096,236.18239159973734,2335853413823.48,0.005211395795914333,461.6706782128458,262342132546.80676,0.005714614981149335,211.12234116903997,8599551575559.303,0.005323166955447964,794.2558271665175,564756072111.3821,0.0055102571758524595,276.64080037032556,1749331812891.3792,0.005258174573329594,414.93863928043254,2773966439621.0723,0.005191928421138808,492.6848153296214,1366460364823.8577,0.0053132374742956845,379.8376783137024,9426255441846.488,0.0054196269824835705,838.8901172601092,2303018144436.672,0.005086842169204312,448.09201691044257,331266921044.4411,0.005599998669216829,227.12197302057993,964829316599.6727,0.0053768175732240775,334.4302074750753,6392728747548.208,0.0053182061326736505,704.7574529767008,3379979914424.757,0.0052426187419955675,538.410999234492
2898407519943.3066,0.0051826860221183945,500.51682190965045,2393915004520.783,0.005153341128510143,461.03339269124945,421625191554.0609,0.0055673322796825995,248.66677561993617,302123328562.6548,0.005612977771101038,219.4153599307637,1898083491425.4504,0.005267934726016362,429.50330478491827,5894497120469.651,0.0052744906147104715,676.6424305819893,339912465800.1507,0.0056294991410027265,230.68353291327244,2954230599505.0312,0.0052405498416140004,509.9817239264658,3368995391315.005,0.005211965619220156,534.5664629432151,707277968436.7697,0.005480249473122616,301.048439961515,533946340077.662,0.005560277725538197,272.95781305611365,781246429712.3596,0.0054471920625843405,311.37798693296395,1347608131541.585,0.005307314598939035,377.3117074811466,11550949822223.486,0.005399474216077321,906.5641700899946,297896145257.00397,0.005669090359116529,220.36333308831416,2933110955713.182,0.00524750037371208,509.19470047349796,947378904712.7318,0.005372980820174502,331.7605744181405,5990074555018.018,0.005274584466767598,681.0220013398462,372145432013.0872,0.005611776075755832,238.4434573041758,2396305058762.4375,0.0052144037568373,466.68248081897303,270284945236.89813,0.0057006995206421805,213.13604017857756,8857101504831.412,0.005336763082331762,805.7393467536654,581648730232.7662,0.005515126908944239,280.16883497957116,1801266002465.124,0.0052553295400054175,419.5957637328656,2856438000216.8027,0.0051827747408232675,497.613614883548,1406964834536.0898,0.005309717048316033,384.0472640560499,9706352000627.322,0.005416971703560537,848.3576526373686,2375325639332.5293,0.005083303512786871,453.3517576787856,341188385693.5051,0.005601796324751903,229.8926094752716,993454268695.432,0.00537001354906213,337.93605783670006,6582362188890.588,0.005328536396542368,714.4315853929555,3480566871136.91,0.00523676913590445,544.1559988030838
2979721831380.9624,0.005180326728340013,505.8566238371245,2486510224485.8745,0.005171934537114964,469.7741538601496,434021290311.1741,0.005563977338957836,251.4141784702846,310974816347.5278,0.005605764771485184,221.67920638251846,1954331810642.2676,0.005270518824380604,434.7631125110369,6067337162998.419,0.005291881951076593,686.7669695531342,350130792676.6244,0.0056283021425879345,233.38316559965148,3040625132488.3066,0.005249842780792629,516.8106444047511,3468259476500.4663,0.005225870813781057,542.2546715603876,728105913362.1476,0.0054755488373301265,304.3024718493065,549620439061.7079,0.005550728373862821,275.66087188328294,804212756956.8817,0.00545504914924387,315.4619990216804,1387324638105.5762,0.005306109708905957,381.6343563775678,11888282572632.273,0.005414124473078089,919.5511331075035,306588989308.87744,0.005663919652859021,222.70999358928862,3014967279344.8145,0.005252469211275974,515.3194761556144,975262398747.4723,0.005374319104311595,335.7160012587381,6165775962125.318,0.005290696759939318,691.0476054840392,383103492553.4755,0.005609101400862795,241.11250533842335,2465231244342.732,0.005204044433608021,471.06849686676577,278227233266.33875,0.005689929579139834,215.21213021597106,9117408159176.607,0.0053852421820177725,822.5338844442078,598712816694.7576,0.005509220792343494,283.1245962140144,1853901007500.981,0.0052607948585625276,424.8992683564174,2939799127425.9434,0.005203210666560538,505.3572173604623,1448439058382.8752,0.005307868265136275,388.4008991501197,9991236149782.463,0.005418182645271559,858.4229706496726,2433037039001.0117,0.00508768722210474,458.12067539597876,351217535027.4672,0.005599491725593375,232.47651330801426,1022631430430.5734,0.005362057083715825,341.3650760057746,6777703515781.922,0.0053357480461710734,723.8162698025219,3583497863604.9385,0.005239978082625665,550.8740700999625
3065645654780.4287,0.005179847661343671,511.59438523784723,2561150338316.484,0.005162213981180251,474.47139151026727,446522896382.89484,0.0055751656270147725,254.7975614133025,319976385980.7664,0.005613883128341203,224.54869666969546,2011304927224.8298,0.005263539141987213,439.20676810124377,6243685926287.848,0.00529720687666128,695.3818541749057,360174908127.9941,0.0056337584189163825,236.26729095857442,3128860857548.6235,0.005245806355999823,522.3562014737497,3569107485716.081,0.005233036576618578,549.259555556674,749060214103.0496,0.005476313852538429,307.8187159018048,565611922077.1697,0.005547611671456981,278.6849239028313,827503668363.9832,0.005442796699509742,318.3684945698123,1427659224184.4226,0.005307284266084947,386.1198883920441,12233738830126.127,0.005414367389333737,930.1894364369198,315457243161.329,0.00565185148739823,224.78480108999895,3100436367393.6475,0.005251282605226414,520.9961572552706,1003618143392.2759,0.005369808996621439,339.3018594881101,6345175631749.742,0.005293092262578828,699.3376715420947,394180840941.79297,0.005604143778186437,243.66181425744278,2535739476978.1157,0.005213246442574785,477.25458383080274,286280115434.0143,0.00568170004941636,217.36758285320778,9381890831448.705,0.005400135054462638,834.2971720422577,616084993620.0935,0.005508959529004977,286.3688886547692,1907542627015.9387,0.005264869191871323,430.10776785792365,3024875092293.2573,0.005193784809061943,510.23110422838715,1490365661227.4072,0.005312318651563498,393.18890272966013,10279242313070.225,0.005424036276579971,869.1746012391492,2486841639112.826,0.005095035297070722,462.81395892369136,361380624277.6581,0.005597044491439599,235.0415836843617,1052518164020.7233,0.005364324683057281,345.46726043578593,6975101497754.197,0.005330883818346234,731.5085897900032,3687387942688.4067,0.005245855305587451,557.8325343644854
3158482482569.3433,0.005183713059340626,518.1223689148069,2621791700493.2114,0.005172464765647854,479.8846016758321,459357539139.7065,0.005566538692952616,257.3034276171456,329129621948.972,0.00559936060221196,226.50887631548346,2068372980782.6736,0.005264576173953128,444.23723393297996,6422380177441.336,0.005305157369039875,704.330791829264,370366108749.52747,0.0056172190576272985,238.2176061365728,3219144470961.551,0.005247832742766788,528.5379452064252,3671359253895.14,0.005243566998381407,556.6184209186667,770390842154.0986,0.005463201047541703,310.5500672383459,581799512559.2439,0.005548311810886039,281.8838544263972,851190139686.9221,0.0054517931329322025,322.5150621148158,1468408878303.5803,0.005310852101305181,390.7536179980531,12582778911483.594,0.0054243473466148075,942.4495643118354,324510712516.1348,0.0056535089385270024,227.41007338886033,3190371844749.0747,0.005255846582895951,527.4474552567615,1032553317874.0571,0.0053784427559807925,343.7332507647856,6526427212497.045,0.005301511547345822,708.385904864699,405530792873.91394,0.005608508625696256,246.63626041658873,2610526208109.012,0.005210449265884998,482.5767503534207,294464664920.1622,0.00567057771047397,219.40199973415903,9649583520829.654,0.005410030141591946,845.2849031939368,633837123986.8016,0.005508870763146778,289.63674155402845,1961754966483.9688,0.005264885322335768,434.9574964820203,3111909272135.142,0.005216741378607474,518.3344540305706,1532977108026.942,0.005301464357858819,396.8351322844,10572828296022.56,0.0054382020380118285,881.3163152253395,2558665959320.948,0.005089126391287766,467.57219100614134,371640379981.1232,0.0056069312207525845,238.1082191589642,1082456272674.6079,0.005356358241131717,348.84601011074193,7174886945980.681,0.00533325189584802,740.1472354723024,3792757078686.8604,0.0052544063871408685,565.0744487759905
3252818853498.619,0.005182779013357463,524.1633397619157,2689580826397.3394,0.005155961271488565,483.2629343316632,472279114149.7165,0.0055727947809094715,260.46690308788203,338395525531.23737,0.0056200595067700514,229.88506580353263,2126252964285.4282,0.005257248538690477,448.5434114390458,6602833586591.857,0.005298180392297763,711.24443564945,380968304362.9699,0.005614278554843179,240.79612540727493,3314039720864.1255,0.005235754956854013,533.4852253486712,3774791264157.5376,0.005244968243158411,562.9891686342686,792119874933.0348,0.005469189311660265,314.3687154408414,598125052087.5792,0.0055315103053842594,284.1584158796545,875013738600.9867,0.005435855931224491,325.1426093262767,1509597889993.6638,0.005300742101965266,394.34940235459715,12936185577128.984,0.005428445703943566,953.6697191627948,333604500792.4304,0.005638977033979186,229.34701196725965,3283905408966.323,0.0052492404583733415,532.9085928989472,1061728620973.772,0.00537153274023983,347.1391830494132,6710602216581.727,0.0053169360750974,718.3995262455966,416957574491.12213,0.005597223550454676,248.8911187525842,2692370192634.7505,0.005212626705878341,488.7767442849902,302774515374.5705,0.00565929129188446,221.41639491534605,9920818129447.867,0.005429295466532552,857.7534473822799,651718723127.7444,0.005499080846853973,292.35746254323357,2016907734193.162,0.005268414174434326,440.1029930039714,3200208943619.8716,0.005229199194012553,525.4199023888922,1576088025336.251,0.005296136755280463,400.85875986258685,10872779198768.346,0.005435989796897742,890.8710790087667,2664227351155.253,0.005086394343373639,474.93977326994354,382200650232.23914,0.005603886716897038,240.66111031332767,1113074144215.585,0.005356949614067677,352.79888132045886,7376031601433.368,0.005330496279246557,747.9916539018973,3899906559773.0034,0.005251446477381431,571.0848303012433
3351548534110.4453,0.005180781233734863,530.2656062166903,2759963724158.85,0.005159430125437906,488.61082536673047,485328421208.62354,0.005561214298090756,262.77492484678146,347834425204.3304,0.005611175889174234,232.06139958684884,2185003882026.7727,0.0052617352763434135,453.8474290802372,6785496339719.853,0.005308790175346525,720.4904171049894,391624956396.2052,0.005581682299358542,242.05455370011748,3407518044094.3037,0.005251612427490476,541.0880381576085,3879382226876.2285,0.005254968121613939,570.2628950217895,814180436213.865,0.005456807231570321,317.12236898146716,614704550611.8851,0.005536644387502331,287.54988710817776,899100395779.3408,0.005435939224251106,328.69861038867674,1551500005432.0146,0.005308477130791692,399.2736622857528,13297255146814.18,0.00542865189967715,964.2658698368842,342859821265.4282,0.005629974662463269,231.5011102004494,3384966425851.469,0.005254228434363766,539.9215930775741,1090986626312.2451,0.005363150477701269,350.3868132459149,6897666916905.374,0.005322536024418743,727.1089611254957,428454872741.1119,0.005591639490902822,251.3629114243696,2775951938578.3574,0.005213082154304172,494.8337879578225,311146749728.2137,0.005643150262065487,223.20695456363075,10193506850782.17,0.005435117491968124,868.0372939500404,669632354997.7805,0.005489174728495574,295.01332136763875,2072881273790.2827,0.005273134154552949,445.3470621200035,3288962571428.4263,0.005234161560834498,531.7049410911171,1619943923569.161,0.005294382988181108,405.149536879848,11175520540686.729,0.005433300890968596,900.266025577912,2735599211076.787,0.005093468453464085,480.65626635060534,392795289972.2494,0.005614322653446648,243.7608055337086,1144104429745.0574,0.005357881317782352,356.76262947784613,7579752279635.859,0.0053406370685079125,757.6263497299844,4007523504886.8447,0.005252705269545139,577.4753681877071
3458144054253.245,0.0051790414503437516,536.7680025975496,2835457562840.468,0.0051696289987675096,494.88995352174595,498685935829.13794,0.005560261718988421,265.59878390129796,357418319931.0269,0.005612008456682643,234.63297131953578,2245181884318.465,0.005256226428102303,458.3261926975998,6971395675916.958,0.005309604225390937,728.4337229741335,402207640942.9281,0.0055552740848378674,243.49251623111076,3496661488378.7563,0.0052388686984679205,545.3796765329356,3986087111886.6836,0.005252100716438539,576.1714835185611,836456453537.4038,0.005449451134864379,320.13274396092635,631683297175.9387,0.0055011753721572855,288.8386107531175,923925809482.5334,0.0054260496827631234,331.69475610444607,1594174076701.4785,0.005306296308047416,403.46493355812333,13661542982878.3,0.005425959406133167,974.2635203826413,352292530918.7088,0.005616106834428296,233.451535599616,3485600960235.394,0.005261047495090956,546.9949150935133,1120883937423.741,0.005359220262880912,353.9369182055169,7086181560114.561,0.005326264968809575,735.5084692975892,440179856434.74896,0.005566504249935623,252.94995748802734,2848820642260.587,0.005220260237655964,500.6776403509107,319703235751.6058,0.005647546142919417,225.81802290152044,10476919632119.816,0.005447331513001497,879.5838593258516,688013666041.6711,0.005497592250902596,298.68358236589614,2130000223082.9329,0.0052622802043366945,449.2890447773659,3379207445276.9087,0.005247316818706122,538.8442189750908,1664374593229.7148,0.0052988641331080085,409.9049992674719,11481899289616.102,0.005422617904048474,908.2690112130286,2813872450852.2515,0.005101356632382508,486.86376007655736,403568526638.3965,0.005601572215075264,245.8537601853843,1175327970683.084,0.005341044646424418,359.49250227165277,7785710872688.804,0.005353329843920267,767.6147510977529,4118177362904.781,0.005261300111069459,584.7565484601195
3562280385702.608,0.005177427026046673,543.0067474880224,2914805249412.366,0.005171611279036024,500.57561679318803,512251107555.938,0.005558978528895853,268.40349028587207,367038860437.1118,0.005604739985152163,236.83194886928626,2306082037525.5215,0.005247686775994823,462.5064632995641,7160566519040.797,0.005310238815058054,736.3647766989242,413038198963.4988,0.005542571304687448,245.53159005389176,3588557468660.402,0.005246271884755886,551.8470891676487,4093875185338.1377,0.00525966933981703,583.1929713971417,859196697565.1527,0.005431423452208747,322.5155826410414,648644368076.0156,0.00550939835648887,292.35251602085856,949039188825.5205,0.0054133960884380035,334.4902501248811,1637210227230.7163,0.005283878016461441,406.064069291442,14031558998953.027,0.00542790544241782,985.087127557498,361863314425.3306,0.0056309829965189555,236.5930803378548,3581884416968.9746,0.0052577600050247204,552.6439061139063,1150982417583.2039,0.005347580820279703,356.9314635313672,7276987696004.981,0.00533058663382354,743.9704092767569,452073266190.2439,0.005572393214553159,255.9324091786079,2907287541302.9746,0.005216087137317784,504.3592993859421,328416161275.4287,0.005633707739423997,227.70057194036798,10759685935918.57,0.0054496861082832795,889.3881248079775,706655828067.366,0.0054799020933630855,300.92341191832014,2187797566086.9192,0.005268930997321522,454.7004300605298,3469645044968.04,0.00524523325939092,544.3507496361481,1709341128222.9873,0.0052774970282435585,412.62875957138067,11790656015395.762,0.005421835224308225,917.8284226046304,2898432441162.342,0.005103338685737386,492.8555645109247,414404275745.007,0.005613325813399609,248.99460755131017,1206860513063.952,0.005329179353047958,362.51265149471175,7998330308024.804,0.005359931148509565,776.8889512908464,4230036111979.6597,0.005267743420452897,591.782670495095
