a,cf,epsilon,eta,fic,ficfn,foc,g,grei,gstd,lambda,mu,nuw,rei,reo,rho,ta,tempavg,tempavgstd,tempbot,tempmid,temptop,time,torque,torquestd
-0.0,0.04038465635632761,0.20819115954949394,0.0001953557761321698,4.991581329325375,5.0,0.0,34968354.53877076,0.06047841359419736,10190617.924693447,0.0009173668538807358,6.718243957759471e-06,45.517369754026696,73759.73312523252,0.0,959.544507913286,8247319594.115736,20.854084397572525,0.03743963593741708,20.899069534776004,20.827660683274395,20.83552297466951,59.87,5.100309361900427,1.4863525805092475
-0.0,0.040511315775980494,0.23498594816156043,0.00018935279943258545,5.191721275884893,5.2,0.0,38042926.627773486,0.06116235856819022,10194877.481081638,0.0008781398869305724,6.709800452246799e-06,47.55065441125892,76813.70612046719,0.0,959.503513819652,8944407765.888378,20.917266370282274,0.04390730424054048,20.971720335013725,20.87987108600722,20.90020768982567,59.87,5.5345760106962185,1.4831751744774657
-0.0,0.040607680157799975,0.26391847689597464,0.0001837487923620679,5.392333277647771,5.4,0.0,41248721.7216951,0.06179118581563851,10692070.273586472,0.0008423246328362902,6.7007372711597016e-06,49.57248626052366,79889.75541605701,0.0,959.4594181523019,9675119416.697811,20.985208044000533,0.03953323707411723,21.033146570956806,20.944522846219044,20.977954714831917,59.85,5.9844872071502095,1.5512373498976764
-0.0,0.04071955401908707,0.29485620796623246,0.00017872901523681764,5.590173346693385,5.6,0.0,44451585.37978277,0.0624093350620276,12015224.196018204,0.0008102960179943797,6.700854305288698e-06,51.531940625268206,82819.39530295118,0.0,959.4599881807416,10397723429.650404,20.98432989209299,0.024327718843722177,21.015043827938243,20.961734153404073,20.976211694945583,59.87,6.449397305061836,1.7432663849320764
-0.0,0.04095678503838343,0.3298432250904867,0.00017369798852719795,5.791842685370843,5.8,0.0,48061309.41932567,0.06322821934433405,15879800.728101602,0.0007770126864109918,6.696207582985058e-06,53.739310848383255,85866.7062658057,0.0,959.4373433930275,11176961615.461462,21.019212371216845,0.041771025087031434,21.067010764450913,20.987544242520638,21.00308210667761,59.87,6.963293354083101,2.3007219780343835
-0.0,0.041578626422010045,0.3701706739940382,0.00016865690363139987,5.98871268781318,6.0,0.0,52249900.64249346,0.06462935022283085,25213631.02364927,0.0007396240679219955,6.690719664883503e-06,56.45587819430106,88858.21803451066,0.0,959.410566461647,11969316478.353615,21.06045285617001,0.028902992150948603,21.084511715920097,21.03499345136634,21.06185340122149,59.89,7.557537167193026,3.646953414991743
-0.0,0.041535873350745545,0.4082352979588675,0.0001647716221052439,6.189448062792201,6.2,0.0,55581178.84003515,0.06496985623201208,27308469.026222497,0.0007174857638906868,6.701109901037974e-06,58.19784640986887,91694.2574128325,0.0,959.4612330337944,12745545461.965929,20.982412133164114,0.03377537346132224,20.980665018476014,21.004596531618947,20.961974849394572,59.87,8.064794855327984,3.962442055131894
-0.0,0.041211979720060285,0.44565618984501043,0.00016139747797226127,6.389717768870989,6.4,0.0,58580929.57109639,0.06485371729080353,22411357.301176045,0.0007016151695845004,6.712160093367208e-06,59.5142866037315,94505.33477362493,0.0,959.5149785228439,13539006623.978445,20.89959830485017,0.02136597107151817,20.896892044519866,20.919738762984572,20.882164107044506,59.87,8.528591013084267,3.2627904997283688
-0.0,0.040800496258832496,0.4840733560148072,0.0001580257688568857,6.590293636211786,6.6,0.0,61766614.86040434,0.06461188321723671,18712149.882725954,0.0006867192403922714,6.708224818932815e-06,60.80523718008174,97529.07643244327,0.0,959.4958547137753,14419240122.984617,20.929068888564398,0.044470924101420395,20.982349320095835,20.901653305695035,20.903204039900984,59.86,8.981663485105557,2.7209882508429453
-0.0,0.040482231754700705,0.5254472929636068,0.00015470875924012404,6.790646007350511,6.8,0.0,65191077.29052528,0.06450523123370258,15103318.65306145,0.0006710618288794781,6.7018739784037615e-06,62.223962817108735,100589.30087953032,0.0,959.464953936756,15338317748.282225,20.976679793322223,0.028219488901464654,21.00446109476957,20.968425747479603,20.957152537719157,59.85,9.461379143582512,2.1919905306385328
-0.0,0.04017973466096525,0.5689939546770565,0.00015179553657903162,6.99073838957571,7.0,0.0,68409765.36852147,0.06438078778421079,11984538.751138492,0.0006575461750375323,6.709876905328698e-06,63.50295670991352,103429.74463111306,0.0,959.5038853817416,16216796084.214243,20.91669378468208,0.02400079765408525,20.917387450738985,20.938233937371287,20.894459965933564,59.85,9.952647040914073,1.7435797871209213
-0.0,0.03993687776684273,0.6151776756374567,0.0001489848678809819,7.189494239438982,7.2,0.0,71760484.10010539,0.06433737724347094,9843187.179865997,0.0006439603148098194,6.7172225278793785e-06,64.84270121600498,106254.06635914894,0.0,959.5395531992767,17114541548.060549,20.861721810887733,0.017759342446941263,20.850827408483532,20.88161709291735,20.852720931265427,59.88,10.463388988787031,1.4352341353871736
-0.0,0.039599461202328594,0.6622413064811756,0.0001460910947838858,7.389218640387454,7.4,0.0,75400262.84910956,0.06416463877043707,8291862.565760083,0.000630895994479031,6.706620726714897e-06,66.18543571933468,109378.44016801513,0.0,959.4880542793742,18135836935.976093,20.941088529723256,0.0551306880274415,20.997052893100385,20.90340362892386,20.92280906714861,59.86,10.958839932292511,1.205157530824258
-0.0,0.039194481849895074,0.7102928396293725,0.00014345426292918065,7.589742188805329,7.6,0.0,78882167.8293025,0.06386140026530386,6991423.679549879,0.0006199932425884739,6.700343843222534e-06,67.34932483109922,112451.92366309163,0.0,959.457501797347,19169373933.579964,20.988160240384662,0.020188501975777273,21.010313565924545,20.97314396314312,20.98102319208594,59.84,11.443092758512515,1.0142154035659126
-0.0,0.038839613647962554,0.7606349050372984,0.0001410740258545324,7.788550451052482,7.8,0.0,82231691.56966381,0.0636047356458738,7521226.170839825,0.0006100027260178014,6.703806914375662e-06,68.45236014069728,115337.91483802487,0.0,959.4743638824434,20165934036.688236,20.96218236516737,0.014163799332552138,20.96902069601787,20.965361214128958,20.952165185354907,59.85,11.941537634831983,1.0922188716387908
-0.0,0.03857130244447881,0.8151477094563149,0.00013870447074189476,7.9887750125271815,8.0,0.0,85832802.57052673,0.06348064362869846,7371920.079730054,0.0005991423795017594,6.707068114484749e-06,69.69316095266302,118245.44737039675,0.0,959.4902301554239,21195467907.454617,20.93773580286554,0.016424370562679792,20.94561944602629,20.949234722463615,20.91835324010339,59.86,12.47682092690747,1.0715964522618224
-0.0,0.038441815733514774,0.8750622428938409,0.00013631196208531307,8.189069149824643,8.2,0.0,89808435.41884188,0.06357601974664573,6735612.723773157,0.0005867165338079855,6.710037396572442e-06,71.16916582726327,121156.45376424176,0.0,959.5046653471375,22251908074.44018,20.91549183540375,0.014776526840018976,20.93072622843519,20.91204360366327,20.903705674110807,59.86,13.066484585035523,0.9799834438212076
