a,cf,epsilon,eta,fic,ficfn,foc,g,grei,gstd,lambda,mu,nuw,rei,reo,rho,ta,tempavg,tempavgstd,tempbot,tempmid,temptop,time,torque,torquestd
-0.0,0.04669139498899079,0.2131777923680642,0.00025892785390012535,4.793556947227874,4.8,0.0,17314447.681263547,0.06423802014029646,3980600.818577302,0.0012124562945537605,9.858685574771969e-06,34.43928368860983,48269.83682094252,0.0,940.6412851511396,3532041618.4561896,20.448205982545332,0.033872208836109106,20.478590661510747,20.46256172396434,20.403465562155503,59.87,5.331082068313987,1.2256186299258822
-0.0,0.04702158067610746,0.24239800268978637,0.000250654029315718,4.991527388109618,5.0,0.0,18925163.96993524,0.06522432381170469,4065043.9190517287,0.0011556342396836844,9.853925311261803e-06,36.13264894228727,50287.62759651499,0.0,940.6198526771216,3833508636.500952,20.472961616405858,0.03639535481877034,20.50958549208547,20.479231743312745,20.43006761382065,59.87,5.8212598001058335,1.2503815971810268
-0.0,0.04708992363957435,0.2731900637622358,0.0002431046493297479,5.192005676126734,5.2,0.0,20543150.131613117,0.06584760902886595,4148852.1491499767,0.0011083867497418754,9.844930459224123e-06,37.672884756067255,52355.1563765271,0.0,940.5793168490382,4155210915.448072,20.519783896487585,0.03498158583797351,20.557888262905053,20.513245648910335,20.488217777647126,59.89,6.30713937526189,1.2737768348280574
-0.0,0.04730593457974874,0.3074356564977004,0.0002358124678221362,5.392238055462677,5.4,0.0,22315172.965796206,0.06666873402860873,4501941.958962019,0.0010610378981860634,9.832722054274229e-06,39.354038493406655,54441.77163017512,0.0,940.5242199937848,4493023083.811748,20.583428047562773,0.03970133451357161,20.63317515460911,20.556992834033597,20.560116154045346,59.85,6.833802528960851,1.3786755043998773
-0.0,0.04730349155782605,0.34251251593763393,0.0002292991831377292,5.590070307281218,5.6,0.0,24045333.021789424,0.06716531815638131,5007965.636359692,0.0010221787337819266,9.819638321768605e-06,40.85012230071102,56514.349533481596,0.0,940.4650715447087,4841630226.1007595,20.651755746972388,0.040624071913709404,20.693625469943193,20.62538111490787,20.636260656065964,59.87,7.343601624399977,1.529465387265969
-0.0,0.04718310593281724,0.3798218420867284,0.00022315514128157406,5.791005678022813,5.8,0.0,25829551.613424994,0.0674928361908241,6813453.333191705,0.0009875000856225794,9.802477209918915e-06,42.28468118243459,58648.25635089746,0.0,940.3873309389589,5214160082.783752,20.741566320590525,0.04001092815941712,20.779403141738854,20.70947357949915,20.735822240536343,59.87,7.86031548319897,2.0734348598256207
-0.0,0.046984663052911685,0.41835868186074404,0.00021748525725617565,5.988992150968744,6.0,0.0,27625634.55434855,0.06769083162973769,10662723.168839568,0.0009568737680361728,9.781888139746498e-06,43.638071899363766,60781.02323528951,0.0,940.2938220279387,5600285466.010476,20.849601524190664,0.05400159296317262,20.908376623569147,20.80310826164018,20.8373196873622,59.87,8.370779219827549,3.230886926883162
-0.0,0.04664449685659595,0.4584835205120519,0.0002125019043099309,6.1896196124289355,6.2,0.0,29316065.59390432,0.0676501958873123,10445120.128702711,0.0009322572933887465,9.778187148113755e-06,44.790345524028574,62840.92515153692,0.0,940.2769855260551,5986311217.163771,20.86905446650242,0.03736128427143862,20.892659936991976,20.87307952628144,20.841423936233525,59.85,8.87611334446566,3.162500433830483
-0.0,0.046256699672012264,0.5002574148200382,0.0002081054994783424,6.389925839318456,6.4,0.0,30910674.307231613,0.06750036877194357,8305971.552623017,0.0009116901804241753,9.789847373746685e-06,45.800785381663395,64797.291368688304,0.0,940.3300013486432,6364845338.222026,20.807800812013255,0.031823142574783365,20.828802969043686,20.829774588519815,20.764824878479665,59.86,9.381780589898765,2.520967414626048
-0.0,0.0458559867406505,0.5439518777094791,0.00020382278885583934,6.589882431529739,6.6,0.0,32578503.11602144,0.06732675297714259,6330899.982107762,0.0008919186681380461,9.791678519432448e-06,46.816069424073156,66812.46200280794,0.0,940.3383194225049,6766889770.409496,20.798190499278512,0.028300132132669856,20.825558595305207,20.79998511776454,20.76902778476463,59.87,9.891774578633447,1.922244103108819
