data,x,y
5.54373009356352e-05,52.19997006428838,-1.527090051450061
5.5960294340688365e-05,55.79996864249786,-1.527090051450061
5.386832072047572e-05,59.39996722070734,-1.527090051450061
6.014424158111366e-05,62.999965798916804,-1.527090051450061
6.589716903669845e-05,66.59996437712628,-1.527090051450061
7.688003054281486e-05,70.19996295533576,-1.527090051450061
6.903512946701742e-05,73.79996153354524,-1.527090051450061
7.531105032765537e-05,77.39996011175472,-1.527090051450061
8.106397778324015e-05,80.99995868996419,-1.527090051450061
7.112710308723008e-05,84.59995726817367,-1.527090051450061
6.903512946701742e-05,88.19995584638315,-1.527090051450061
8.420193821355913e-05,-88.19997448588117,-1.4645822820909933
9.83227601499945e-05,-84.59997590767169,-1.4645822820909933
8.629391183377177e-05,-80.99997732946221,-1.4645822820909933
9.361581950451605e-05,-77.39997875125275,-1.4645822820909933
8.943187226409075e-05,-73.79998017304325,-1.4645822820909933
8.629391183377177e-05,-70.19998159483379,-1.4645822820909933
9.047785907419707e-05,-66.59998301662432,-1.4645822820909933
0.00010198371398536664,-62.999984438414835,-1.4645822820909933
0.00010355269420052612,-59.39998586020536,-1.4645822820909933
9.623078652978186e-05,-55.79998728199588,-1.4645822820909933
9.413881290956921e-05,-52.19998870378641,-1.4645822820909933
7.112710308723008e-05,-48.59999012557694,-1.4645822820909933
8.31559514034528e-05,-44.99999154736746,-1.4645822820909933
7.844901075797434e-05,-41.39999296915798,-1.4645822820909933
9.047785907419707e-05,-37.799994390948505,-1.4645822820909933
8.995486566914391e-05,-34.19999581273903,-1.4645822820909933
9.83227601499945e-05,-30.599997234529557,-1.4645822820909933
8.838588545398443e-05,-26.99999865632008,-1.4645822820909933
8.158697118829332e-05,-23.4000000781106,-1.4645822820909933
8.577091842871862e-05,-19.80000149990113,-1.4645822820909933
9.309282609946288e-05,-16.200002921691656,-1.4645822820909933
8.31559514034528e-05,-12.600004343482176,-1.4645822820909933
7.63570371377617e-05,-9.000005765272697,-1.4645822820909933
7.321907670744272e-05,-5.400007187063224,-1.4645822820909933
7.740302394786801e-05,-1.8000086088537515,-1.4645822820909933
7.583404373270853e-05,1.7999899693557282,-1.4645822820909933
8.0540984378187e-05,5.399988547565201,-1.4645822820909933
8.31559514034528e-05,8.999987125774673,-1.4645822820909933
6.223621520132631e-05,12.599985703984153,-1.4645822820909933
6.903512946701742e-05,16.199984282193633,-1.4645822820909933
7.06041096821769e-05,19.799982860403105,-1.4645822820909933
7.844901075797434e-05,23.399981438612578,-1.4645822820909933
6.38051954164858e-05,26.999980016822057,-1.4645822820909933
6.223621520132631e-05,30.59997859503153,-1.4645822820909933
7.321907670744272e-05,34.199977173241,-1.4645822820909933
7.949499756808067e-05,37.79997575145048,-1.4645822820909933
7.792601735292118e-05,41.399974329659955,-1.4645822820909933
7.06041096821769e-05,44.999972907869434,-1.4645822820909933
7.269608330238956e-05,48.599971486078914,-1.4645822820909933
6.432818882153896e-05,52.19997006428838,-1.4645822820909933
7.897200416302751e-05,55.79996864249786,-1.4645822820909933
7.112710308723008e-05,59.39996722070734,-1.4645822820909933
6.223621520132631e-05,62.999965798916804,-1.4645822820909933
7.008111627712375e-05,66.59996437712628,-1.4645822820909933
7.47880569226022e-05,70.19996295533576,-1.4645822820909933
7.008111627712375e-05,73.79996153354524,-1.4645822820909933
9.256983269440972e-05,77.39996011175472,-1.4645822820909933
8.577091842871862e-05,80.99995868996419,-1.4645822820909933
9.727677333988819e-05,84.59995726817367,-1.4645822820909933
9.361581950451605e-05,88.19995584638315,-1.4645822820909933
9.675377993483502e-05,-88.19997448588117,-1.4020745127319254
9.779976674494135e-05,-84.59997590767169,-1.4020745127319254
9.15238458843034e-05,-80.99997732946221,-1.4020745127319254
9.466180631462238e-05,-77.39997875125275,-1.4020745127319254
0.00010250670739041981,-73.79998017304325,-1.4020745127319254
0.00011296657549148306,-70.19998159483379,-1.4020745127319254
9.884575355504767e-05,-66.59998301662432,-1.4020745127319254
0.00011453555570664254,-62.999984438414835,-1.4020745127319254
0.00010198371398536664,-59.39998586020536,-1.4020745127319254
9.309282609946288e-05,-55.79998728199588,-1.4020745127319254
9.204683928935657e-05,-52.19998870378641,-1.4020745127319254
9.675377993483502e-05,-48.59999012557694,-1.4020745127319254
9.361581950451605e-05,-44.99999154736746,-1.4020745127319254
8.629391183377177e-05,-41.39999296915798,-1.4020745127319254
8.001799097313382e-05,-37.799994390948505,-1.4020745127319254
8.681690523882494e-05,-34.19999581273903,-1.4020745127319254
0.00010250670739041981,-30.599997234529557,-1.4020745127319254
8.838588545398443e-05,-26.99999865632008,-1.4020745127319254
8.943187226409075e-05,-23.4000000781106,-1.4020745127319254
8.995486566914391e-05,-19.80000149990113,-1.4020745127319254
9.570779312472869e-05,-16.200002921691656,-1.4020745127319254
8.367894480850596e-05,-12.600004343482176,-1.4020745127319254
9.309282609946288e-05,-9.000005765272697,-1.4020745127319254
7.269608330238956e-05,-5.400007187063224,-1.4020745127319254
8.0540984378187e-05,-1.8000086088537515,-1.4020745127319254
7.949499756808067e-05,1.7999899693557282,-1.4020745127319254
7.688003054281486e-05,5.399988547565201,-1.4020745127319254
8.210996459334648e-05,8.999987125774673,-1.4020745127319254
7.688003054281486e-05,12.599985703984153,-1.4020745127319254
7.844901075797434e-05,16.199984282193633,-1.4020745127319254
8.0540984378187e-05,19.799982860403105,-1.4020745127319254
9.361581950451605e-05,23.399981438612578,-1.4020745127319254
8.577091842871862e-05,26.999980016822057,-1.4020745127319254
7.688003054281486e-05,30.59997859503153,-1.4020745127319254
8.158697118829332e-05,34.199977173241,-1.4020745127319254
7.792601735292118e-05,37.79997575145048,-1.4020745127319254
9.309282609946288e-05,41.399974329659955,-1.4020745127319254
7.844901075797434e-05,44.999972907869434,-1.4020745127319254
6.903512946701742e-05,48.599971486078914,-1.4020745127319254
7.06041096821769e-05,52.19997006428838,-1.4020745127319254
6.223621520132631e-05,55.79996864249786,-1.4020745127319254
8.995486566914391e-05,59.39996722070734,-1.4020745127319254
8.577091842871862e-05,62.999965798916804,-1.4020745127319254
7.217308989733639e-05,66.59996437712628,-1.4020745127319254
7.426506351754904e-05,70.19996295533576,-1.4020745127319254
7.949499756808067e-05,73.79996153354524,-1.4020745127319254
8.158697118829332e-05,77.39996011175472,-1.4020745127319254
9.361581950451605e-05,80.99995868996419,-1.4020745127319254
9.309282609946288e-05,84.59995726817367,-1.4020745127319254
0.00010146072058031348,88.19995584638315,-1.4020745127319254
0.0001040756876055793,-88.19997448588117,-1.3395667433728575
8.995486566914391e-05,-84.59997590767169,-1.3395667433728575
0.00010041473377020716,-80.99997732946221,-1.3395667433728575
0.00010459868101063245,-77.39997875125275,-1.3395667433728575
0.00012708739742791844,-73.79998017304325,-1.3395667433728575
0.00013231733147845006,-70.19998159483379,-1.3395667433728575
0.00012447243040265263,-66.59998301662432,-1.3395667433728575
0.00012238045678243997,-62.999984438414835,-1.3395667433728575
0.0001166275293268552,-59.39998586020536,-1.3395667433728575
0.00010564466782073878,-55.79998728199588,-1.3395667433728575
0.0001040756876055793,-52.19998870378641,-1.3395667433728575
9.936874696010083e-05,-48.59999012557694,-1.3395667433728575
9.204683928935657e-05,-44.99999154736746,-1.3395667433728575
9.256983269440972e-05,-41.39999296915798,-1.3395667433728575
8.106397778324015e-05,-37.799994390948505,-1.3395667433728575
8.524792502366545e-05,-34.19999581273903,-1.3395667433728575
8.420193821355913e-05,-30.599997234529557,-1.3395667433728575
0.00010093772717526031,-26.99999865632008,-1.3395667433728575
9.884575355504767e-05,-23.4000000781106,-1.3395667433728575
0.0001066906546308451,-19.80000149990113,-1.3395667433728575
9.100085247925024e-05,-16.200002921691656,-1.3395667433728575
7.949499756808067e-05,-12.600004343482176,-1.3395667433728575
8.524792502366545e-05,-9.000005765272697,-1.3395667433728575
8.472493161861229e-05,-5.400007187063224,-1.3395667433728575
9.623078652978186e-05,-1.8000086088537515,-1.3395667433728575
0.00011558154251674887,1.7999899693557282,-1.3395667433728575
0.00011035160846621725,5.399988547565201,-1.3395667433728575
9.570779312472869e-05,8.999987125774673,-1.3395667433728575
9.413881290956921e-05,12.599985703984153,-1.3395667433728575
9.047785907419707e-05,16.199984282193633,-1.3395667433728575
8.524792502366545e-05,19.799982860403105,-1.3395667433728575
8.681690523882494e-05,23.399981438612578,-1.3395667433728575
9.9891740365154e-05,26.999980016822057,-1.3395667433728575
8.577091842871862e-05,30.59997859503153,-1.3395667433728575
8.73398986438781e-05,34.199977173241,-1.3395667433728575
8.943187226409075e-05,37.79997575145048,-1.3395667433728575
0.0001040756876055793,41.399974329659955,-1.3395667433728575
9.675377993483502e-05,44.999972907869434,-1.3395667433728575
7.844901075797434e-05,48.599971486078914,-1.3395667433728575
8.420193821355913e-05,52.19997006428838,-1.3395667433728575
8.943187226409075e-05,55.79996864249786,-1.3395667433728575
8.263295799839963e-05,59.39996722070734,-1.3395667433728575
0.00011035160846621725,62.999965798916804,-1.3395667433728575
9.570779312472869e-05,66.59996437712628,-1.3395667433728575
8.943187226409075e-05,70.19996295533576,-1.3395667433728575
8.995486566914391e-05,73.79996153354524,-1.3395667433728575
9.570779312472869e-05,77.39996011175472,-1.3395667433728575
0.00010146072058031348,80.99995868996419,-1.3395667433728575
9.675377993483502e-05,84.59995726817367,-1.3395667433728575
9.100085247925024e-05,88.19995584638315,-1.3395667433728575
0.00010721364803589826,-88.19997448588117,-1.2770589740137896
0.00011296657549148306,-84.59997590767169,-1.2770589740137896
0.00012656440402286528,-80.99997732946221,-1.2770589740137896
0.00011715052273190835,-77.39997875125275,-1.2770589740137896
0.0001276103908329716,-73.79998017304325,-1.2770589740137896
0.00011976548975717416,-70.19998159483379,-1.2770589740137896
0.000119242496352121,-66.59998301662432,-1.2770589740137896
0.00011976548975717416,-62.999984438414835,-1.2770589740137896
0.0001150585491116957,-59.39998586020536,-1.2770589740137896
0.0001066906546308451,-55.79998728199588,-1.2770589740137896
0.00010146072058031348,-52.19998870378641,-1.2770589740137896
0.00010825963484600459,-48.59999012557694,-1.2770589740137896
0.00011767351613696151,-44.99999154736746,-1.2770589740137896
0.00011715052273190835,-41.39999296915798,-1.2770589740137896
0.00010146072058031348,-37.799994390948505,-1.2770589740137896
0.00010721364803589826,-34.19999581273903,-1.2770589740137896
0.00011139759527632356,-30.599997234529557,-1.2770589740137896
0.00011715052273190835,-26.99999865632008,-1.2770589740137896
0.00010878262825105775,-23.4000000781106,-1.2770589740137896
0.00010355269420052612,-19.80000149990113,-1.2770589740137896
9.256983269440972e-05,-16.200002921691656,-1.2770589740137896
9.83227601499945e-05,-12.600004343482176,-1.2770589740137896
9.361581950451605e-05,-9.000005765272697,-1.2770589740137896
0.00011558154251674887,-5.400007187063224,-1.2770589740137896
0.0001108746018712704,-1.8000086088537515,-1.2770589740137896
0.00012185746337738682,1.7999899693557282,-1.2770589740137896
0.00010878262825105775,5.399988547565201,-1.2770589740137896
0.0001166275293268552,8.999987125774673,-1.2770589740137896
0.00010250670739041981,12.599985703984153,-1.2770589740137896
9.779976674494135e-05,16.199984282193633,-1.2770589740137896
9.047785907419707e-05,19.799982860403105,-1.2770589740137896
9.100085247925024e-05,23.399981438612578,-1.2770589740137896
0.00010512167441568562,26.999980016822057,-1.2770589740137896
9.413881290956921e-05,30.59997859503153,-1.2770589740137896
0.00010355269420052612,34.199977173241,-1.2770589740137896
0.0001108746018712704,37.79997575145048,-1.2770589740137896
0.00010041473377020716,41.399974329659955,-1.2770589740137896
0.00010302970079547297,44.999972907869434,-1.2770589740137896
9.779976674494135e-05,48.599971486078914,-1.2770589740137896
9.518479971967553e-05,52.19997006428838,-1.2770589740137896
9.047785907419707e-05,55.79996864249786,-1.2770589740137896
0.00010616766122579194,59.39996722070734,-1.2770589740137896
9.884575355504767e-05,62.999965798916804,-1.2770589740137896
0.00011348956889653621,66.59996437712628,-1.2770589740137896
9.936874696010083e-05,70.19996295533576,-1.2770589740137896
0.00010146072058031348,73.79996153354524,-1.2770589740137896
0.0001108746018712704,77.39996011175472,-1.2770589740137896
9.779976674494135e-05,80.99995868996419,-1.2770589740137896
0.00011244358208642989,84.59995726817367,-1.2770589740137896
0.00011558154251674887,88.19995584638315,-1.2770589740137896
0.0001286563776430779,-88.19997448588117,-1.2145512046547218
0.00014434617979467278,-84.59997590767169,-1.2145512046547218
0.00012290345018749313,-80.99997732946221,-1.2145512046547218
0.00014434617979467278,-77.39997875125275,-1.2145512046547218
0.00013336331828855638,-73.79998017304325,-1.2145512046547218
0.00013545529190876903,-70.19998159483379,-1.2145512046547218
0.00014330019298456646,-66.59998301662432,-1.2145512046547218
0.00012238045678243997,-62.999984438414835,-1.2145512046547218
0.00012499542380770579,-59.39998586020536,-1.2145512046547218
0.00012133446997233365,-55.79998728199588,-1.2145512046547218
0.00013493229850371587,-52.19998870378641,-1.2145512046547218
0.00014591516000983228,-48.59999012557694,-1.2145512046547218
0.00012708739742791844,-44.99999154736746,-1.2145512046547218
0.0001317943380733969,-41.39999296915798,-1.2145512046547218
0.00012656440402286528,-37.799994390948505,-1.2145512046547218
0.0001291793710481311,-34.19999581273903,-1.2145512046547218
0.00011558154251674887,-30.599997234529557,-1.2145512046547218
0.00011348956889653621,-26.99999865632008,-1.2145512046547218
0.00013231733147845006,-23.4000000781106,-1.2145512046547218
0.00011139759527632356,-19.80000149990113,-1.2145512046547218
9.100085247925024e-05,-16.200002921691656,-1.2145512046547218
0.00010355269420052612,-12.600004343482176,-1.2145512046547218
0.000119242496352121,-9.000005765272697,-1.2145512046547218
0.00011610453592180202,-5.400007187063224,-1.2145512046547218
0.00011871950294706784,-1.8000086088537515,-1.2145512046547218
0.00010616766122579194,1.7999899693557282,-1.2145512046547218
0.00010721364803589826,5.399988547565201,-1.2145512046547218
0.00011767351613696151,8.999987125774673,-1.2145512046547218
0.00010093772717526031,12.599985703984153,-1.2145512046547218
0.00011244358208642989,16.199984282193633,-1.2145512046547218
0.00011035160846621725,19.799982860403105,-1.2145512046547218
0.00010721364803589826,23.399981438612578,-1.2145512046547218
0.00011401256230158938,26.999980016822057,-1.2145512046547218
0.00010355269420052612,30.59997859503153,-1.2145512046547218
9.361581950451605e-05,34.199977173241,-1.2145512046547218
0.0001108746018712704,37.79997575145048,-1.2145512046547218
9.83227601499945e-05,41.399974329659955,-1.2145512046547218
0.00011035160846621725,44.999972907869434,-1.2145512046547218
9.9891740365154e-05,48.599971486078914,-1.2145512046547218
0.0001040756876055793,52.19997006428838,-1.2145512046547218
0.00011244358208642989,55.79996864249786,-1.2145512046547218
0.0001150585491116957,59.39996722070734,-1.2145512046547218
0.00011296657549148306,62.999965798916804,-1.2145512046547218
9.83227601499945e-05,66.59996437712628,-1.2145512046547218
0.00011035160846621725,70.19996295533576,-1.2145512046547218
0.00011871950294706784,73.79996153354524,-1.2145512046547218
0.0001317943380733969,77.39996011175472,-1.2145512046547218
0.00012813338423802475,80.99995868996419,-1.2145512046547218
0.00011244358208642989,84.59995726817367,-1.2145512046547218
0.00012394943699759947,88.19995584638315,-1.2145512046547218
0.0001412082193643538,-88.19997448588117,-1.152043435295654
0.00014225420617446015,-84.59997590767169,-1.152043435295654
0.00014173121276940697,-80.99997732946221,-1.152043435295654
0.00015585203470584236,-77.39997875125275,-1.152043435295654
0.00015480604789573602,-73.79998017304325,-1.152043435295654
0.00014748414022499177,-70.19998159483379,-1.152043435295654
0.00016892686983217142,-66.59998301662432,-1.152043435295654
0.00014800713363004493,-62.999984438414835,-1.152043435295654
0.0001291793710481311,-59.39998586020536,-1.152043435295654
0.00014800713363004493,-55.79998728199588,-1.152043435295654
0.00016421992918669296,-52.19998870378641,-1.152043435295654
0.00013127134466834372,-48.59999012557694,-1.152043435295654
0.00015846700173110818,-44.99999154736746,-1.152043435295654
0.0001485301270350981,-41.39999296915798,-1.152043435295654
0.0001527140742755234,-37.799994390948505,-1.152043435295654
0.00013284032488350322,-34.19999581273903,-1.152043435295654
0.00013440930509866272,-30.599997234529557,-1.152043435295654
0.00014225420617446015,-26.99999865632008,-1.152043435295654
0.00013545529190876903,-23.4000000781106,-1.152043435295654
0.00013127134466834372,-19.80000149990113,-1.152043435295654
0.00012551841721275894,-16.200002921691656,-1.152043435295654
0.00013127134466834372,-12.600004343482176,-1.152043435295654
0.0001317943380733969,-9.000005765272697,-1.152043435295654
0.00011871950294706784,-5.400007187063224,-1.152043435295654
0.0001260414106178121,-1.8000086088537515,-1.152043435295654
0.00011401256230158938,1.7999899693557282,-1.152043435295654
0.00011035160846621725,5.399988547565201,-1.152043435295654
0.00010982861506116407,8.999987125774673,-1.152043435295654
0.00011610453592180202,12.599985703984153,-1.152043435295654
0.00014173121276940697,16.199984282193633,-1.152043435295654
0.00013284032488350322,19.799982860403105,-1.152043435295654
