a,cf,epsilon,eta,fic,ficfn,foc,g,gstd,lambda,mu,nuw,rei,reo,rho,ta,tempavg,tempavgstd,tempbot,tempmid,temptop,time,torque,torquestd
-0.0,0.04427020666927516,1.5185569161624464,0.00013082247224759674,9.388496074828764,9.4,0.0,105040632.51027587,5972156.490298167,0.0005055386910664662,7.63343761747697e-06,82.59729082276652,122099.20144619214,0.0,952.693825603523,22599550338.55312,21.453505785377747,0.03522546658638337,21.445629632931528,21.487652194140146,21.42723552906415,59.86,19.63792777308052,1.116527718876175
-0.0,0.0439815501645091,1.60658736787498,0.00012920368112770433,9.587398797595144,9.6,0.0,108350327.56507547,6431322.264452863,0.0004993884089930103,7.650115034360634e-06,83.61452836355694,124414.1515806185,0.0,952.773958574376,23464630276.33571,21.342510377264695,0.06630426049072612,21.31048483422219,21.40767016809333,21.30937612947897,59.87,20.347014585553264,1.207732462466453
-0.0,0.043726156165531556,1.6987097217777714,0.00012769824318664583,9.786231334558227,9.8,0.0,111573328.96009392,6258848.219610816,0.000493557768672446,7.672783676953594e-06,84.60230785241565,126619.17484714619,0.0,952.8824584044728,24303739912.013905,21.192175175820815,0.06766054666221505,21.15204604881822,21.273731955819535,21.150747522824318,59.86,21.079013859591875,1.182454172479195
-0.0,0.04342541654321955,1.7922622326071254,0.00012624408271847545,9.985627798195848,10.0,0.0,114769105.9613279,6013040.021484409,0.0004883198097209413,7.692754847521205e-06,85.50979390338452,128863.65255483477,0.0,952.9776484785257,25173002845.37977,21.06023626046972,0.06648930086534593,21.024708653929594,21.144310994911358,21.01168913256873,59.85,21.79797531282249,1.1420503527098669
-0.0,0.04312208069211903,1.8886684145277786,0.0001247547157688432,10.185324202438652,10.2,0.0,118182833.16380702,5422407.388717094,0.0004829050932945663,7.705388384402176e-06,86.4685978010733,131225.21068675446,0.0,953.0376728890263,26104099032.227562,20.977017029019716,0.04531820934540557,20.95211859658668,21.037682248614423,20.941250241851986,59.86,22.521545566912767,1.033322622398898
-0.0,0.042920235770214636,1.991950131110479,0.00012315222639495721,10.383927366839156,10.4,0.0,122137137.30665448,5743043.669303023,0.0004761391810800734,7.709315937693332e-06,87.69731193609839,133715.80801114632,0.0,953.0563033009678,27104391203.87549,20.95118393135074,0.03009767032507197,20.942962369690548,20.98877311000868,20.921816314345534,59.88,23.299287516945306,1.0955621576220849
-0.0,0.04266175586972281,2.096803185984062,0.00012156231809882857,10.58430878423513,10.6,0.0,126189164.30477454,6044524.198024294,0.0004698491475848407,7.707576669420435e-06,88.87134626680944,136326.91381676347,0.0,953.0480548163143,28173276488.202293,20.96262155743857,0.027743007590454262,20.963422476254966,20.993094799319927,20.9313473967386,59.87,24.0611969785184,1.15254339127579
-0.0,0.04238523079850824,2.2029976601440517,0.00012000283612887579,10.783407450718359,10.8,0.0,130326852.68154757,6839710.089381719,0.0004638361663921654,7.7018199016054e-06,90.02343782928206,138995.13885239928,0.0,953.0207333407378,29286897981.84414,21.00050413453521,0.02506052157718951,21.01132462229317,21.017661716550354,20.972526064766086,59.85,24.812334783103992,1.3021811934014544
-0.0,0.04205153896630438,2.308990881505156,0.00011848680825864083,10.98254425517712,11.0,0.0,134466379.9627155,7545270.8804561775,0.0004584490052172964,7.691907867766958e-06,91.08128889577587,141744.37835146103,0.0,952.9736190071311,30456909870.151714,21.06582220375556,0.02624106976755487,21.077057955269566,21.06350582948658,21.05690282651519,59.87,25.53332639698436,1.432743740091528
-0.0,0.041720272711590456,2.418599516973276,0.00011695914711749394,11.183089360280588,11.2,0.0,138834568.95925486,8287447.296192327,0.0004529668931149056,7.677743120188826e-06,92.18361633680195,144598.9612035209,0.0,952.906131726198,31696002829.462593,21.159366569199538,0.02831354094006493,21.183649401489443,21.151346205151885,21.143104100956716,59.86,26.263920243382252,1.5677713154589734
-0.0,0.041596082408690734,2.5441052753763285,0.00011535178081964339,11.384581496325884,11.4,0.0,143910478.61557287,10291252.816274654,0.0004455704846528916,7.665563712814185e-06,93.7138516271034,147438.16870912357,0.0,952.8479535782872,32952927808.17259,21.239990344691083,0.023833928032967445,21.253864735596473,21.239982954129125,21.22612334434527,59.87,27.1361903194678,1.940549414710708
-0.0,0.041223178269609057,2.6592362006903896,0.00011397732753359196,11.588520715001716,11.6,0.0,148139539.00399202,12926317.02972627,0.00044114626625474634,7.656147016693962e-06,94.65369987754798,150263.91242082109,0.0,952.8028768629636,34228158602.147816,21.302447149352364,0.013533660603743208,21.310587883225914,21.30145341258916,21.29530015224248,59.85,27.863728860016,2.431325190401713
-0.0,0.041000869997639036,2.7867495318150803,0.00011260671487244729,11.792099699398763,11.8,0.0,152721203.51303858,19601051.59207716,0.00043565493048691484,7.652177416944397e-06,95.84678920426404,152982.962607,0.0,952.7838498231164,35478094406.64215,21.328807537930135,0.01748337956292499,21.330938945200014,21.345977946432377,21.309505722160726,59.87,28.695146360939475,3.6828877151623494
-0.0,0.040731745414480075,2.9153425992014683,0.0001113636244563413,11.997065965263912,12.0,0.0,156964631.62808374,10998513.32672699,0.0004311430856179301,7.653986214382787e-06,96.849810842568,155605.27894300205,0.0,952.7925215706011,36704795083.996864,21.316793759129027,0.028485885427603993,21.303856792428817,21.349424490515922,21.297099994438923,59.87,29.506666921953528,2.0675324498409844
-0.0,0.040518695088979935,3.043196387366837,0.00011024733766315509,12.191234842158016,12.2,0.0,160957026.04146463,10294784.339482473,0.00042688033008021477,7.660682690772917e-06,97.81693684581641,157985.4816485729,0.0,952.8245990513908,37836286735.48799,21.2723507895913,0.034195330771924146,21.246393465804196,21.316455441841736,21.25420346112793,59.86,30.311156438888077,1.938696472549644
-0.0,0.04026724833095327,3.169972522309154,0.00010921997981382813,12.38389807852959,12.4,0.0,164684031.37641048,11579942.960793575,0.0004233378668098047,7.669280493970521e-06,98.63546250384834,160302.2811485432,0.0,952.8657224952285,38954134192.992065,21.215367709981898,0.04103089229967182,21.19591679603573,21.26756578233681,21.182620551577116,59.84,31.084013990481438,2.185707417980078
-0.0,0.04005497941389713,3.3056863611000056,0.0001081532454801341,12.580306780227142,12.6,0.0,168753622.6259776,11115250.295164105,0.0004193088509167756,7.676088215512239e-06,99.58322176334262,162700.25366217733,0.0,952.8982347901435,40128286084.98456,21.17031114180482,0.046499477235253155,21.1440111932221,21.231631124586446,21.135291107605003,59.87,31.909808604087004,2.101794936226795
-0.0,0.039849888852376544,3.447519126402665,0.0001070681338421758,12.779564201035226,12.8,0.0,173056599.99150968,11552589.3710379,0.00041512720724673475,7.680377009970798e-06,100.58633970324063,165184.94400347766,0.0,952.918694941023,41363289713.72587,21.141954273880856,0.03529100304389783,21.122056265171523,21.1887417203024,21.115064836168543,59.88,32.760743557792004,2.18698054758741
-0.0,0.03969752187350486,3.5984337713646943,0.00010595832029266239,12.979946225784982,13.0,0.0,177705434.51122084,14007210.795253595,0.00041044671619563293,7.683361339132109e-06,101.73336669667796,167709.85773839973,0.0,952.9329218637859,42637460693.04441,21.122235226328634,0.035682846735943324,21.09063057009388,21.169491647314313,21.106583461574456,59.87,33.667449290845994,2.653757103447573
-0.0,0.039456113477725936,3.7441601686761325,0.00010490820861299762,13.179620113598363,13.2,0.0,182117883.88412192,17682297.17285004,0.00040668241024711884,7.68299884423681e-06,102.67502413690501,170297.81660354944,0.0,952.9311942181841,43963505139.13775,21.1246298585679,0.03407265245066383,21.095253311435172,21.170245956345845,21.108390307924985,59.85,34.50009833759613,3.349703929604631
-0.0,0.03918880744666813,3.889433052194282,0.00010386845658593521,13.378197561790213,13.4,0.0,186596699.40857187,12263250.053512793,0.0004031399483825095,7.678451957052038e-06,103.57724769205544,172966.05855786544,0.0,952.9095133973008,45351946237.614426,21.15467973221647,0.03556239410367746,21.1318977568226,21.196008170934427,21.13613326889425,59.87,35.305927163674696,2.320327286343001
-0.0,0.03889885810792023,4.0364416470583695,0.0001028082314230768,13.578239438971508,13.6,0.0,191298251.09781525,10291176.289918045,0.00039963628427860373,7.668376196221444e-06,104.48532310711715,175783.05487948525,0.0,952.8614004867823,46841216587.30431,21.221356913112565,0.03143028317177922,21.194843618389235,21.249812875974726,21.219414244972242,59.88,36.09875408647286,1.9419866100100205
-0.0,0.038838432717346744,4.211519288529159,0.00010157468858710928,13.778921316404956,13.8,0.0,197453870.1953789,11359009.978439394,0.00039366351426275807,7.653503128304924e-06,106.07060287610685,178727.7184447249,0.0,952.7902058580921,48423700382.00142,21.320001965496463,0.029913518014356256,21.311964948225395,21.328039214521958,21.32000173374364,59.85,37.11317597758689,2.1350249344003682
-0.0,0.038593510539559645,4.368721537145986,0.00010046143554014861,13.977716051444856,14.0,0.0,202914383.4937144,10187863.619604567,0.00038956082751875594,7.634559090095557e-06,107.18769275169801,181756.18913390636,0.0,952.6992223970719,50078644782.35197,21.44603140609731,0.04220725480231526,21.43427389863105,21.44566737663666,21.45815294302457,59.86,37.9473299342885,1.9052479939680782
-0.0,0.03832640138845347,4.527283787726273,9.934213831020701e-05,14.177600868403431,14.2,0.0,208585006.9653316,11048836.718805237,0.0003855655939192249,7.61127203961899e-06,108.2983724344591,184919.39185181432,0.0,952.5869143586001,51836905060.66717,21.601546502748086,0.046379858666159963,21.600044781852606,21.586670273100776,21.617924453289437,59.87,38.76563005219114,2.0534319459473886
-0.0,0.03807256083441073,4.690466984393096,9.821600499084249e-05,14.377747494989903,14.4,0.0,214547968.78726205,12559650.877284445,0.00038143504333386006,7.585456363085839e-06,109.47113281259162,188168.14049021967,0.0,952.4618060969988,53674293576.89053,21.774717855630602,0.050542838707844574,21.78810868218689,21.74522429814926,21.79082058655243,59.87,39.59862111201627,2.318105639498924
-0.0,0.03788517762418004,4.865564184469156,9.705518259034813e-05,14.578431935861103,14.6,0.0,221095333.95739785,13182387.500768702,0.00037667290889797694,7.55792729721631e-06,110.85513532242749,191489.5413353269,0.0,952.3276874655726,55585852257.38278,21.9602815394887,0.05355860241555171,21.980840302079404,21.919871155189757,21.98013316119862,59.86,40.50569293896091,2.4150746682488626
-0.0,0.037631311873588105,5.0344633626727155,9.593774118073911e-05,14.778288124269237,14.8,0.0,227518945.52721998,13362187.949519671,0.00037256785036864234,7.527262244823688e-06,112.07656872932397,194905.47461265314,0.0,952.1774238638011,57586704627.03831,22.168086010983313,0.06393168860522974,22.18834742019498,22.122153923333013,22.193756689421285,59.86,41.33845090636714,2.4278072723697006
-0.0,0.037390491685238975,5.209301779786834,9.482454683282632e-05,14.979441957574737,15.0,0.0,234209625.82830238,14106350.516052622,0.0003683883438419233,7.495849764008156e-06,113.34812022742861,198386.3175991201,0.0,952.0225414290612,59661969177.64736,22.382171561744514,0.06636854330799012,22.405131829120922,22.335593950649262,22.405788905462888,59.86,42.19280291190919,2.541255360556552
-0.0,0.03711876775786772,5.382078964493096,9.371054810324196e-05,15.180113746450582,15.2,0.0,241120975.84208325,15969202.909157645,0.00036439681045667753,7.459355851195928e-06,114.58971398747175,202027.57704286187,0.0,951.8413761573809,61872186174.353035,22.632450552940345,0.07602554294863871,22.65805691391542,22.573735022656088,22.665559722251036,59.86,43.00776576943248,2.8483616402224334
-0.0,0.03688623834930419,5.562670877280043,9.257723050073958e-05,15.38021901102569,15.4,0.0,248551686.71700895,20284030.951548174,0.000360037963908275,7.420503387427175e-06,115.977009298985,205762.44290181863,0.0,951.6470345652544,64180983188.87701,22.900771273252662,0.08860537830855637,22.935231272898132,22.832270036869517,22.934812509990433,59.85,43.86357315743721,3.5796581681779642
-0.0,0.03670084702077997,5.754259323610545,9.139497240532346e-05,15.580951235805006,15.6,0.0,256786564.45413938,17914201.532502465,0.00035511142597531944,7.377222544364058e-06,117.58598353599504,209670.84183103853,0.0,951.4287364024353,66642338584.35598,23.201971078985135,0.09086859909313799,23.236227627564517,23.137399510895598,23.23228609849426,59.87,44.77947411249113,3.1239505286263087
-0.0,0.036500659316578025,5.945494565589716,9.023114574590693e-05,15.780422010688016,15.8,0.0,265230050.6528377,19029147.377477787,0.00035037016664941624,7.331698966240396e-06,119.1771739229134,213673.63766136338,0.0,951.1970440349266,69211145670.11385,23.521426475252696,0.10089115545614245,23.55191784054754,23.43337416002327,23.578987425186394,59.87,45.671694816718016,3.276753179013198
-0.0,0.03622847849310957,6.130002967223475,8.910573290977921e-05,15.981825484301966,16.0,0.0,273573939.5237669,20744711.81498148,0.00034627921849370675,7.283851625828386e-06,120.58513493767893,217822.25453344197,0.0,950.9511887047636,71924797626.77293,23.86015919567018,0.11188274917229725,23.90352517422557,23.762913622457773,23.914038790326117,59.87,46.48360361479669,3.524783693905231
-0.0,0.03604112272912136,6.330273965086611,8.79513497607964e-05,16.181952388907433,16.2,0.0,282765116.11895347,21630803.804121308,0.00034148903818379694,7.235427237761126e-06,122.27662272925892,222025.92797577495,0.0,950.6998918424019,74727686785.11168,24.20612611616485,0.12081019855287854,24.230324767118102,24.120112836208694,24.267940745169398,59.85,47.396065858871864,3.62567708404732
-0.0,0.03579205860872743,6.523024000659126,8.679493736473096e-05,16.3823784235137,16.4,0.0,292247132.7449292,23664024.918903187,0.0003370702087732541,7.180293294029546e-06,123.87961083878174,226501.83495809257,0.0,950.4106911460177,77770985156.48364,24.603951811565242,0.13180217380072057,24.654657624867127,24.484778825019063,24.672418984809422,59.87,48.22703902883236,3.905071172552018
-0.0,0.035594146827906105,6.72807034065988,8.563583204366841e-05,16.582887942551835,16.6,0.0,302355510.7627537,25574782.084833864,0.00033230784985713416,7.125864119918482e-06,125.65495008959142,231025.32221517284,0.0,950.1219074430799,80908345476.70784,25.000862574292114,0.13168000958659498,25.05401606596124,24.88723318449579,25.06133847241921,59.87,49.12662758231969,4.155382489345345
-0.0,0.035447398208013306,6.94577538586888,8.444981823455919e-05,16.782950400801553,16.8,0.0,313380008.13603115,26734347.208859146,0.0003270852897317975,7.069226071901751e-06,127.6612785687082,235685.78844288364,0.0,949.8178784733873,84205593800.0204,25.418363949809923,0.13617264621599928,25.475798910304047,25.297319941840897,25.48197299728208,59.87,50.09565122202762,4.273643814707706
-0.0,0.03535091075550847,7.177994097367166,8.32489103481877e-05,16.98336267958573,17.0,0.0,325284821.8325654,26211144.12699849,0.00032148198065990266,7.011954821170437e-06,129.88636626682862,240448.19992516705,0.0,949.5067230166129,87642995218.64154,25.845272374638153,0.13743547878420387,25.894202845718223,25.725031207660333,25.916583070536962,59.85,51.142825707334254,4.12104065638483
-0.0,0.03520950195148993,7.407413725952358,8.208655642210778e-05,17.185351820915393,17.2,0.0,337262156.1186951,24192403.83273001,0.0003163552830442402,6.954270565707299e-06,131.99124062783017,245326.125123621,0.0,949.1894590066706,91235057385.06245,26.280173170328638,0.1430634419881131,26.325966834371613,26.15712773336843,26.35742494324528,59.85,52.13967788885718,3.7400702104026498
-0.0,0.03508646099647415,7.63874498596014,8.094507054073873e-05,17.382690714762777,17.4,0.0,349686223.8594801,21916697.626546867,0.00031122881144412363,6.895957004529267e-06,134.16536243680738,250241.5452791908,0.0,948.8647111462471,94927704131.4004,26.72493298220755,0.14440467226655232,26.77336481847233,26.600611703194534,26.80082242495694,59.87,53.139390242853814,3.330528538292386
-0.0,0.0348922694864888,7.86526323276764,7.984058951746618e-05,17.585344021376095,17.6,0.0,362064709.9035387,19593940.409940068,0.00030671225650311806,6.8370601497321815e-06,136.14104230540633,255339.7468445501,0.0,948.5325242901481,98835052634.63847,27.17946945677561,0.1468209325708872,27.21808853188916,27.05188420362292,27.268435634813393,59.87,54.06570656903292,2.9258864610615363
-0.0,0.034695960161087405,8.08827733053841,7.87653530299146e-05,17.78341766867064,17.8,0.0,374690018.321476,18621900.609933857,0.0003023523311399687,6.777439401255447e-06,138.1041982733957,260487.29195087953,0.0,948.1918742010446,102860168768.12201,27.645161451545174,0.14784672858411754,27.68631660114883,27.518215456394127,27.730952297092877,59.87,54.95969288640703,2.731468383032976
-0.0,0.03452181991547409,8.320579216808344,7.768955007815326e-05,17.982199565798307,18.0,0.0,388034816.5616502,17743016.654721376,0.00029785620361895095,6.717401831461297e-06,140.1888756414705,265753.1617150046,0.0,947.844292898149,107060934818.17174,28.11989305460715,0.1514217388004029,28.16413847227973,27.992118708412864,28.203421983129726,59.87,55.892689610229326,2.55571118957546
-0.0,0.03437258088921531,8.561122025109382,7.661663563527788e-05,18.18007633205271,18.2,0.0,402113751.029096,17296760.772680018,0.0002932299354001482,6.656935244778079e-06,142.40062574510438,271117.98324979603,0.0,947.489511753777,111427093274.44742,28.604012171441124,0.16137101353304426,28.650240083805603,28.466754471643576,28.695041958874956,59.86,56.8612835456933,2.4458651717339968
-0.0,0.034157537479896694,8.793128052520101,7.558982202984953e-05,18.38125396560363,18.4,0.0,415974211.8211236,16924725.990751933,0.0002892093690111119,6.596783477172868e-06,144.38026828436978,276617.63325308764,0.0,947.1317771582801,115993558815.23203,29.09171305017265,0.1613836887791669,29.13211427480863,28.952086268159803,29.190938607549754,59.88,57.74121694939664,2.349314566791797
-0.0,0.033944301800848606,9.025372648477873,7.457303612285938e-05,18.58042348813906,18.6,0.0,430371836.87260026,17258237.166732352,0.0002852222992534141,6.535279220496968e-06,146.39853334566305,282246.4030659978,0.0,946.7609359402152,120762190748.00145,29.596815333980818,0.1588100127567557,29.63979249343119,29.4568160281754,29.69383748033721,59.85,58.608030497616106,2.3502264868283076
