a,cf,epsilon,eta,fic,ficfn,foc,g,grei,gstd,lambda,mu,nuw,rei,reo,rho,ta,tempavg,tempavgstd,tempbot,tempmid,temptop,time,torque,torquestd
-0.0,0.02858464814953463,0.2543166847321146,7.692167446041398e-05,5.9873804511279,6.0,0.0,374157184.3227689,0.0561646546866929,186300016.248174,0.0003333460925343677,2.07263705e-06,125.26358407477841,286781.11774974474,0.0,978.8228683944089,124673817337.14336,20.79897556008301,0.05270787918677784,20.86806166438547,20.752132543452888,20.77673247240961,59.84,5.298456443187967,2.638202773635991
-0.0,0.029157621001650594,0.28636129850408304,7.467304515769893e-05,6.187904459662608,6.2,0.0,407649405.8230347,0.05766916692879086,260005600.18296188,0.0003162054771928226,2.07263705e-06,132.05377294180985,296385.7352903605,0.0,978.797880881136,133164586962.86835,20.856845852738818,0.05587896324500852,20.929982944008625,20.8073614281032,20.83319318610898,59.86,5.772593906577491,3.681856815814304
-0.0,0.02916184323149874,0.31517360085102014,7.290460890509351e-05,6.388532988140923,6.4,0.0,434575043.28194225,0.05804677160606568,245070975.50758263,0.000306230865596869,2.07263705e-06,136.35505423919804,305995.35908479616,0.0,978.7707154924727,141939682833.8354,20.91970143666106,0.04728639493433618,20.98134068618651,20.875898549597363,20.9018650741974,59.86,6.153708522596865,3.4702760177687457
-0.0,0.02907112610189982,0.34463391488722595,7.129399306768055e-05,6.588525638884211,6.6,0.0,460771769.9651161,0.05822404505209709,213308166.8846839,0.0002978619163495103,2.07263705e-06,140.18618694167372,315574.5258656695,0.0,978.751049398963,150965610534.72964,20.965167117275875,0.04185198955566094,21.016587814880907,20.9263910544106,20.952522482535663,59.86,6.524530664707032,3.0204447550615643
-0.0,0.028935699554654856,0.3753178633559669,6.978990933240864e-05,6.78908538011698,6.8,0.0,486972072.06364816,0.05830141719530362,189841805.4434165,0.00029041551738753026,2.07263705e-06,143.78063081408382,325180.85491654807,0.0,978.7546762464676,160296517763.19977,20.95678466658959,0.0317350603997756,20.999543814460065,20.931645375093336,20.939164810212738,59.84,6.8955526309821895,2.688170915938409
-0.0,0.02877785023648778,0.4068729111145097,6.839553466157428e-05,6.986982629029592,7.0,0.0,512962010.6307689,0.058317534115790264,147813466.20881638,0.0002837377123660124,2.07263705e-06,147.16452719655956,334659.6569913465,0.0,978.7420365719587,169777789244.26794,20.985993087458183,0.04394288379765799,21.041518813368114,20.955005665852823,20.961454783155165,59.86,7.263477858263461,2.09302017831828
-0.0,0.028611729010315994,0.4399587097975117,6.707172299137194e-05,7.185309169868064,7.2,0.0,539364738.0975809,0.05830637832757536,118477133.75049894,0.0002775080027508433,2.07263705e-06,150.46818785138888,344159.02111650124,0.0,978.7150942378325,179552917623.4713,21.048209149508597,0.053611876824757924,21.119620265693527,21.005092132380913,21.01991505045243,59.86,7.637126937218099,1.6775752022680939
-0.0,0.028451125094296963,0.475076354489822,6.579631772658571e-05,7.385459328545118,7.4,0.0,566633170.8387696,0.05829855878647775,92483603.43230845,0.0002715114309192764,2.07263705e-06,153.79141182675374,353745.732148432,0.0,978.6904967269493,189695299163.67395,21.104958708128667,0.05480271557195697,21.1709263908975,21.058917821537385,21.085031911953713,59.86,8.023032258983507,1.3094872872798664
-0.0,0.028358858289520478,0.5132123138246336,6.45383972482689e-05,7.586223429144378,7.6,0.0,595919406.8287932,0.05842204293556458,86221875.32493702,0.0002651860672840044,2.07263705e-06,157.45972899646486,363361.8495212694,0.0,978.7126937713641,200148714849.75827,21.05374950063004,0.08819344311187394,21.01666376449433,21.098910055336223,21.04567468205708,59.83,8.437891227322787,1.2208543589462666
-0.0,0.02821440409670737,0.5517530080906818,6.338058823222613e-05,7.7848000668114405,7.8,0.0,624328753.0103925,0.05842560874731248,72484542.52850129,0.0002597447205926129,2.07263705e-06,160.75832530074211,372873.1926827714,0.0,978.7626489976617,210764020082.50696,20.938354066226154,0.03179046446139308,20.948073355209953,20.9640432675367,20.902945575933032,59.86,8.840603169790137,1.026393664152753
