alpha,nueff
0.5765928375820587,0.5791124137280722
0.5779816534242193,0.583473849027773
0.5793889064953367,0.5866344721846117
0.5807917643473276,0.5947491417138302
0.5821689199962209,0.5932235538382347
0.5835215748725124,0.5839879457973148
0.5848735739520702,0.5865155761036651
0.5862439540342025,0.5988143163918995
0.5876453543468962,0.6053335678964686
0.5890735181891338,0.6026403941783051
0.5905143251974198,0.5952037411058145
0.591944688444604,0.595791298970415
0.5933499007594474,0.6048479005133931
0.5947325144181297,0.6007993511007822
0.5961034363663322,0.5842818648066923
0.5974796788871692,0.5760542633014913
0.5988770458206818,0.5757033960796153
0.6003049989671968,0.5732929800534828
0.601744355469133,0.573950843206723
0.6031784582132729,0.5819431728547294
0.604618858903401,0.5876295001536582
0.6060660195642709,0.5859503966519605
