a,cf,epsilon,eta,fic,ficfn,foc,g,grei,gstd,lambda,mu,nuw,rei,reo,rho,ta,tempavg,tempavgstd,tempbot,tempmid,temptop,time,torque,torquestd
-0.0,0.028867481084152293,0.256956027356675,0.00014245011768943645,5.988336005344175,6.0,0.0,72584164.28586034,0.048093934489602023,25498739.534536302,0.000753118737775951,4.7297336683179655e-06,55.44428015625853,125691.65064689559,0.0,972.2733672589617,23948979390.092903,21.067077201975955,0.040487368682840044,21.110744448218483,21.037509192728386,21.052977964980375,59.87,5.316775235164115,1.8677774721108387
-0.0,0.029364539397933483,0.2886309009490725,0.00013862853055040893,6.189602103856983,6.2,0.0,78488704.73235215,0.049222051267939444,36137921.95386511,0.0007180813722968308,4.741521979002941e-06,58.14957454559488,129593.11192939707,0.0,972.335265808199,25458803463.78248,20.94451589968926,0.03166341046728911,20.936891182877144,20.973776113988027,20.922880402202285,59.88,5.778344011519463,2.660476378390297
-0.0,0.02958722382000288,0.31970817598054296,0.0001351870554379903,6.388114562458133,6.4,0.0,84142265.28553216,0.04990376747417903,35747636.19908551,0.0006909229680040878,4.744218969930161e-06,60.43528471603883,133673.37879181464,0.0,972.3493854775307,27087193002.39384,20.91653580567166,0.0185972167491979,20.936730635553655,20.911649935032212,20.90122684642932,59.87,6.201698566285003,2.6347765110866885
-0.0,0.029620899151435683,0.35127490698214764,0.00013194033600520862,6.589298028733648,6.6,0.0,89811565.73694225,0.05028167759457062,30985489.350741953,0.000668380215214589,4.7393540853396146e-06,62.47361208136821,138024.74367804872,0.0,972.3239048788004,28879392251.750515,20.96702304501777,0.040101104099148875,21.0172290609474,20.93837007087309,20.945470003237315,59.85,6.605811892940966,2.279041818079941
-0.0,0.029581460957944103,0.3836614777262645,0.00012895127535323883,6.788894288577207,6.8,0.0,95428459.30918185,0.05052700624126042,27303488.002731845,0.0006488436711753495,4.733876468543301e-06,64.35467916723051,142370.1953029487,0.0,972.2951544017259,30726444756.781506,21.023956300720176,0.04677577713442817,21.080083351668094,20.982318615010573,21.009466935483044,59.87,7.00252282524249,2.0035249372350323
-0.0,0.02957324351714822,0.4185454020109629,0.00012629826479461858,6.989359719438919,7.0,0.0,100858625.84287912,0.050794710173222804,21236639.7290814,0.0006312230296351075,4.739989397370816e-06,66.15114520190382,146385.1350929313,0.0,972.3272352965333,32483895645.7407,20.960425717101533,0.042267679447974396,20.94230816062929,20.985830909492655,20.953138081182555,59.87,7.420358638524459,1.562419493127038
-0.0,0.029487048420254874,0.4538429326458329,0.00012384526322120192,7.18755110220444,7.2,0.0,106170806.59652689,0.05092215831865406,18585775.09301798,0.0006161275500066582,4.743960449836041e-06,67.77188633705211,150410.04496743652,0.0,972.3480327092499,34294765148.793552,20.91921687017779,0.02697292478832486,20.94512559447462,20.914391573692612,20.898133442364053,59.87,7.824446655879127,1.3697117921137012
-0.0,0.02942953948413542,0.49189863696716396,0.00012128279736203163,7.3878869027730625,7.4,0.0,112185404.57504779,0.051113647547527556,15520949.737776196,0.0005999691586346718,4.739044791237471e-06,69.59712126403387,154762.72937662937,0.0,972.3222831921091,36308383296.77375,20.9702353249663,0.04147410037044954,21.0212994524654,20.93309375053654,20.956312771902343,59.85,8.25035967907206,1.1414445433656215
-0.0,0.029441452027050747,0.5332565509050464,0.00011882567576404267,7.588370240480934,7.6,0.0,118494641.52643532,0.05141280421895666,14150030.672093514,0.0005836599184486354,4.73724439053069e-06,71.54187733015,159022.90298398145,0.0,972.3128392911349,38334826811.3632,20.988939848584664,0.0269856721097976,20.990194596617545,20.9890886123182,20.987536336817215,59.87,8.70765012153228,1.0398235288475315
-0.0,0.029401075396159222,0.5753792922731543,0.00011660317995064604,7.78669549248747,7.8,0.0,124556511.77047914,0.05160617329322444,14424276.918930883,0.0005696708693286474,4.7380386800924095e-06,73.2986861999577,163151.67802745927,0.0,972.3170065477791,40351273034.78549,20.980686673455384,0.035440436044817475,21.01709014407234,20.9610604161763,20.963909460121858,59.89,9.15621919623607,1.0603367045177754
