a,cf,epsilon,eta,fic,ficfn,foc,g,grei,gstd,lambda,mu,nuw,rei,reo,rho,ta,tempavg,tempavgstd,tempbot,tempmid,temptop,time,torque,torquestd
-0.0,0.04679278935754292,0.2135685460687789,0.0002770255393024049,4.7930170397595235,4.8,0.0,14470378.955279935,0.06321893132668208,3357590.9707798273,0.001324827757540056,1.0794574028720608e-05,31.51815475674402,44079.8815910844,0.0,933.7004426580362,2945472615.6287436,21.036798860776123,0.03890387195859821,21.05249507990482,21.07311393894922,20.984787563477845,59.85,5.302041779116093,1.2302433584686479
-0.0,0.046729616789931025,0.24082237187757294,0.0002687977091623421,4.9910400801604045,5.0,0.0,15674811.329389513,0.06364896534421086,3403795.462258042,0.0012737716175476466,1.0792772614449661e-05,32.781485874657356,45908.69899215014,0.0,933.692335647858,3194950411.212577,21.0454471918782,0.037122145865997894,21.064676537712614,21.07679734876449,20.99486768916099,59.87,5.741387092881056,1.2467459367229552
-0.0,0.04649892284126056,0.26932866433062613,0.0002612028077569391,5.189227955911778,5.2,0.0,16891950.704761803,0.06384173810113256,3306947.273924966,0.0012300633804504261,1.0782794135939757e-05,33.94632093907821,47775.846492733894,0.0,933.6473979219194,3460118179.006555,21.093388221251793,0.030867943608152374,21.121128813616437,21.102833741574553,21.056202108565397,59.87,6.175469514534722,1.2089753536008447
-0.0,0.04630057591500276,0.30039503618271823,0.0002540040268071793,5.389208347245256,5.4,0.0,18173013.27203962,0.06406319092037857,3766963.754096418,0.0011884534345018437,1.0773373574267993e-05,35.13484422356041,49660.39956256313,0.0,933.6049244944741,3738475768.075285,21.138704499201275,0.031085674415707743,21.16691076386948,21.140508239598717,21.10869449413274,59.89,6.631903141922995,1.374683349554293
-0.0,0.0460665037161747,0.3334150194250209,0.0002472428101480397,5.589283734134903,5.6,0.0,19495679.574121796,0.06422123946966168,4383272.147758731,0.001150342123746119,1.0760355375026402e-05,36.298876157119,51566.36249915976,0.0,933.5461534844613,4030947533.985897,21.20141599724315,0.03814276213385646,21.24258506082783,21.197112930517186,21.16455000037965,59.87,7.0969551330345455,1.5956297214597102
-0.0,0.045707876542525915,0.367767602841327,0.00024092799777404591,5.790067969272017,5.8,0.0,20833906.395401586,0.06419587613934975,5841611.842523801,0.0011171409234982854,1.0740904411190142e-05,37.37767134823051,53515.52195887255,0.0,933.4581739218287,4341438789.453506,21.295309186377832,0.04095302313408192,21.33196231974627,21.283011237417746,21.270954001973276,59.87,7.555999714232873,2.1186241588620893
-0.0,0.045579134669129724,0.40607926766628866,0.0002350128606706729,5.990150968603936,6.0,0.0,22240818.465945188,0.06445292973446679,8930360.750365492,0.001082755548551573,1.0739707276458183e-05,38.56468465484731,55370.988784052504,0.0,933.4527525278588,4647706650.769865,21.301095563210335,0.04777784000883972,21.302352504480407,21.336244594006082,21.264689591145682,59.87,8.064410987398928,3.2381047247409875
-0.0,0.04520394642339685,0.4445051526514044,0.00023039736642337254,6.190461165859339,6.2,0.0,23384343.019381907,0.06429679898787923,8567867.944211915,0.0010603227417320803,1.077942546547115e-05,39.380581633067024,57011.74643417155,0.0,933.6322153648764,4927230061.388067,21.109586510511708,0.10220403676500585,21.062182808663017,21.22803850237709,21.03853822049565,59.86,8.543520929305824,3.130289315386445
-0.0,0.04490130175926969,0.48582367974595136,0.00022607521261884707,6.390911003506366,6.4,0.0,24540582.482018437,0.0642184241140106,6743361.269964789,0.0010385249605194388,1.082671796640509e-05,40.20714751746793,58600.71318130922,0.0,933.8448150858607,5205709798.5487795,20.882811550967293,0.10434467781531835,20.836017901791916,21.014038450369238,20.798378300741557,59.88,9.046860295932325,2.4859331427472493
-0.0,0.04442001103674474,0.5272612218091322,0.00022187028563361695,6.591312625250536,6.6,0.0,25707998.031935934,0.06389483311911054,4943769.390161741,0.0010201531582291444,1.0851109196160613e-05,40.93123267947426,60302.41874030238,0.0,933.9540057419786,5512436696.651164,20.766380659359008,0.06542580765561577,20.76181807296051,20.844122747874657,20.69320115723933,59.87,9.521090054402709,1.8309505669580552
-0.0,0.0440482632843189,0.5719050432768451,0.0002174860507568104,6.791325814536411,6.8,0.0,27037441.6240414,0.06373391383409192,4649242.011302573,0.0009989451579304979,1.0856333721753337e-05,41.80021891760632,62102.39319751812,0.0,933.9773537130651,5846430942.075844,20.74148805936999,0.03172590765038205,20.76950914432873,20.743024608485054,20.711930425293584,59.84,10.023351690395101,1.7235723860651242
-0.0,0.04357160809623523,0.616600723272388,0.00021320618633527825,6.989128110907031,7.0,0.0,28405873.044061683,0.06342524631519623,3574159.545346961,0.0009799027427279839,1.0840960095361482e-05,42.61252108748197,64001.803289427684,0.0,933.908609627166,6209527750.343132,20.81478360208469,0.0393901261695076,20.84082016530843,20.81364546318514,20.789885177757917,59.86,10.50008151291719,1.3211692704568918
-0.0,0.04313000880248031,0.6637974760997268,0.00020886949316162903,7.187450567802277,7.2,0.0,29904248.876694586,0.0631703088775493,3114823.039399059,0.000959914641206568,1.0810485936070347e-05,43.49983268896923,66003.44594294428,0.0,933.771977773423,6604004658.942197,20.960493714517668,0.050820621016066256,21.005727564326467,20.931711451617623,20.9440421276091,59.87,10.990281729985037,1.1447464500177724
-0.0,0.04273085351887412,0.7142668131091724,0.00020462912830500026,7.388038596491174,7.4,0.0,31487660.571599323,0.06296795207795262,3072656.092394819,0.0009398268690108052,1.0778957584303084e-05,44.42959407207325,68043.92355064041,0.0,933.6301061558178,7018638056.197347,21.11183686999512,0.0627239777354806,21.175644435183827,21.06337577844193,21.096490396360316,59.84,11.503061106129826,1.1225016450037455
-0.0,0.04242266996008757,0.7683257267046956,0.0002006654749495877,7.588197860962552,7.6,0.0,33093700.36301601,0.06287106975619648,3187856.0501729497,0.0009200621696880729,1.0759993317086114e-05,45.38402693193455,70010.56785692803,0.0,933.5445176798287,7430214500.05576,21.2031615925099,0.03257967568064074,21.23780342800243,21.19736594198766,21.174315407539456,59.83,12.046171017737201,1.1603857755123497
-0.0,0.042118723730086745,0.8247537802607445,0.00019728929214686696,7.788238182729231,7.8,0.0,34542633.59200787,0.06273376397313232,3245063.0202550096,0.000903802449655956,1.0770754434931853e-05,46.20050134193887,71784.39685203106,0.0,933.593107534973,7811496856.8028965,21.151313129913586,0.04075676318617254,21.159390188361865,21.18724503637827,21.10730416499912,59.86,12.599403643804033,1.183634673739355
-0.0,0.04194902645598385,0.8862873985802763,0.0001939273972994148,7.988043420173728,8.0,0.0,36114027.89022958,0.06278492922565361,3241142.481965926,0.0008857067016945078,1.078227530669581e-05,47.14441723009553,73547.33753731567,0.0,933.645059955379,8199890674.154168,21.095882566386404,0.03558847208085376,21.105363034889738,21.128792151356272,21.053492512913138,59.87,13.201498295596034,1.1848010164225782
-0.0,0.04177669302831428,0.9500347563954579,0.00019071992117093063,8.186369300150265,8.2,0.0,37704652.92400215,0.0628229413857495,3158872.8559798966,0.0008686090206342967,1.0792148420358133e-05,48.07240691293473,75304.40447792357,0.0,933.6895261516582,8596366196.588654,21.04844431867498,0.03537623614830137,21.049972144332198,21.089140528107354,21.006220283585595,59.86,13.808862693722249,1.156898105469216
-0.0,0.041617761978319484,1.0167567127476917,0.00018752489552634015,8.384341573409031,8.4,0.0,39392073.24357566,0.06288250763126785,3070688.9685588665,0.0008514223730578704,1.079321742141464e-05,49.0427872340389,77117.8640895682,0.0,933.6943375976963,9015382054.818256,21.04331155397018,0.03065174738815348,21.044262924649328,21.07850171329886,21.007170023964164,59.86,14.429792075489052,1.1248304467454906
-0.0,0.04138166901177681,1.085046592340336,0.00018445396019301354,8.584262358049411,8.6,0.0,41087318.1027209,0.06282552122614833,3448907.52778914,0.0008360474756092543,1.0789469896405851e-05,49.944683174539364,78984.12840438067,0.0,933.677467789455,9457009189.131323,21.06130819654279,0.030134096701761984,21.064426906192896,21.094168450834616,21.02532923260042,59.87,15.040059208998933,1.262476496874984
-0.0,0.04101614457851034,1.152397917986673,0.0001815766512649748,8.78426436205745,8.8,0.0,42720011.02252126,0.06256920052614237,4720602.35591125,0.0008235609440713198,1.0779885752118556e-05,50.701926297954195,80896.21358545242,0.0,933.6342902249179,9920430984.255062,21.107372808637628,0.028636759125890286,21.118861104312394,21.12676612167037,21.07649119993321,59.87,15.60921721853565,1.7248335337953087
