centers,pdf
-89.0909090909091,0.0006137797185832121
-87.27272727272728,0.0003825004043344655
-85.45454545454545,0.0002935468219311014
-83.63636363636364,0.00024017467248908298
-81.81818181818181,0.00016901180656639174
-80.0,0.00019569788128740096
-78.18181818181819,0.00024017467248908298
-76.36363636363637,0.00018680252304706455
-74.54545454545455,0.0002490700307294194
-72.72727272727272,0.00020459323952773736
-70.9090909090909,0.00019569788128740096
-69.0909090909091,0.00022238395600841017
-67.27272727272728,0.00021348859776807377
-65.45454545454545,0.00016901180656639174
-63.63636363636364,0.00018680252304706455
-61.81818181818181,0.0002668607472100922
-60.0,0.000284651463690765
-58.18181818181819,0.0002579653889697558
-56.36363636363636,0.0003291282548924471
-54.54545454545455,0.0003024421801714378
-52.727272727272734,0.0003469189713731199
-50.90909090909091,0.0003113375384117742
-49.09090909090909,0.0003913957625748019
-47.27272727272727,0.0003291282548924471
-45.45454545454545,0.0005070354196991752
-43.63636363636364,0.00043587255377648394
-41.81818181818182,0.0005070354196991752
-40.0,0.0006226750768235484
-38.18181818181819,0.0006226750768235484
-36.36363636363636,0.0007738961669092674
-34.54545454545455,0.0009695940481966684
-32.727272727272734,0.0009784894064370048
-30.90909090909091,0.001352094452531134
-29.090909090909093,0.0015655830502992077
-27.272727272727277,0.0018057577227882907
-25.454545454545457,0.0018858159469513182
-23.63636363636364,0.0023661652919294844
-21.81818181818182,0.0026330260391395767
-20.0,0.0034602943554908625
-18.181818181818187,0.004696749150897623
-16.363636363636367,0.006128901827591784
-14.545454545454547,0.0076855895196506555
-12.727272727272734,0.010407569141193597
-10.909090909090914,0.01391234028788614
-9.090909090909093,0.0201568817726023
-7.272727272727273,0.026997412259420997
-5.454545454545453,0.037867540029112086
-3.6363636363636402,0.04786592269125021
-1.8181818181818201,0.05786430535338833
0.0,0.06150250687368592
1.818181818181813,0.05419941775836973
3.636363636363633,0.04307132459970888
5.454545454545453,0.031213812065340452
7.272727272727266,0.022558628497493127
9.090909090909086,0.015611353711790394
10.909090909090907,0.012497978327672651
12.72727272727272,0.00859291606016497
14.54545454545454,0.006395762574801876
16.36363636363636,0.00458110949377325
18.18181818181818,0.0038961669092673463
20.0,0.003184538250040434
21.818181818181813,0.002446223516092512
23.636363636363633,0.0020370370370370373
25.454545454545453,0.001636745916221899
27.272727272727266,0.0016901180656639172
29.090909090909086,0.0011652919294840693
30.909090909090907,0.001094129063561378
32.72727272727272,0.0009429079734756591
34.54545454545454,0.0007916868833899402
36.36363636363636,0.0007561054504285946
38.18181818181818,0.0006048843603428756
40.0,0.00056930292738153
41.81818181818181,0.00045366327025715675
43.636363636363626,0.00047145398673782956
45.45454545454544,0.0003825004043344655
47.272727272727266,0.0003647096878537927
49.09090909090909,0.0002935468219311014
50.90909090909091,0.0004002911208151383
52.72727272727272,0.0004002911208151383
54.54545454545453,0.0002668607472100922
56.36363636363636,0.00023127931424874658
58.18181818181819,0.0002757561054504286
60.0,0.00022238395600841017
61.81818181818181,0.0002579653889697558
63.636363636363626,0.00023127931424874658
65.45454545454544,0.000284651463690765
67.27272727272727,0.0002579653889697558
69.0909090909091,0.0002490700307294194
70.9090909090909,0.00020459323952773736
72.72727272727272,0.00019569788128740096
74.54545454545453,0.00024017467248908298
76.36363636363636,0.00022238395600841017
78.18181818181819,0.00018680252304706455
80.0,0.00019569788128740096
81.81818181818181,0.0002757561054504286
83.63636363636363,0.0003736050460941291
85.45454545454544,0.0002579653889697558
87.27272727272727,0.00040918647905547473
89.0909090909091,0.0007027333009865761
