bins,hist,histnorm
0.10404040404040404,139483.10724895203,1.316156828931016
0.11212121212121212,140457.8230724528,1.3253542071130058
0.1202020202020202,140274.74399805465,1.3236266805418244
0.1282828282828283,139066.973628729,1.3122302093079903
0.13636363636363638,138189.71064086352,1.3039523920509744
0.14444444444444446,140772.52438843087,1.328323715709906
0.15252525252525254,140564.18657690985,1.3263578487403056
0.1606060606060606,141019.51820698287,1.3306543391624703
0.1686868686868687,140238.73930110596,1.3232869417110997
0.17676767676767677,142162.2858499668,1.3414374473600117
0.18484848484848485,141301.1406148516,1.3333117165510804
0.19292929292929292,143235.08517039963,1.3515603373608782
0.201010101010101,143229.96889471612,1.3515120603952129
0.2090909090909091,142169.4240813572,1.3415048034160693
0.21717171717171718,142194.58709641593,1.3417422405850516
0.22525252525252526,141739.61477336474,1.3374491405690787
0.23333333333333334,142239.0889226906,1.3421621579765302
0.24141414141414141,141871.7169374926,1.3386956511241033
0.2494949494949495,142546.03002985148,1.3450584415641076
0.25757575757575757,143165.74902871344,1.3509060843966887
0.2656565656565657,142650.31156764785,1.346042437840138
0.2737373737373737,141839.86896628607,1.3383951349854983
0.28181818181818186,141818.38988093752,1.33819245922484
0.2898989898989899,142156.13313644333,1.3413793906097708
0.297979797979798,141765.19141240325,1.3376904806768206
0.30606060606060603,141813.45291903196,1.3381458742565644
0.31414141414141417,141374.5938698263,1.3340048184259161
0.3222222222222222,141867.31349264225,1.3386541004006867
0.3303030303030303,143590.56660610298,1.3549146454802414
0.3383838383838384,140950.58902075002,1.330003926213101
0.3464646464646465,139927.69719210174,1.3203519612398062
0.35454545454545455,141174.4888408929,1.3321166356521839
0.36262626262626263,143522.45809439383,1.3542719763817224
0.3707070707070707,142215.67175884265,1.341941194587339
0.3787878787878788,141866.58140296955,1.338647192432825
0.38686868686868686,141281.99279887974,1.333131038551805
0.39494949494949494,141239.65406431444,1.3327315320041986
0.403030303030303,141599.28729877528,1.3361250163248581
0.4111111111111111,140271.02131056972,1.3235915534167417
0.41919191919191917,142877.362112741,1.3481848773894913
0.42727272727272725,140980.14366557728,1.3302828026188767
0.4353535353535354,141320.80374343693,1.3334972570188557
0.44343434343434346,141698.6801254712,1.3370628829252136
0.45151515151515154,140610.2386655258,1.326792394343095
0.4595959595959596,140420.4379615616,1.3250014427534338
0.4676767676767677,137069.43995874282,1.293381564245334
0.47575757575757577,136641.89878647588,1.2893473034332057
0.48383838383838385,136210.1111958651,1.2852729735932793
0.4919191919191919,138195.79554087203,1.304009808915694
0.5,138285.00656411983,1.304851600439982
0.5080808080808081,135777.7529791277,1.2811932593488318
0.5161616161616162,136489.45293706097,1.2879088307055262
0.5242424242424242,135475.15567661077,1.2783379637221512
0.5323232323232323,136109.3527427176,1.2843222209982292
0.5404040404040404,133757.72880706564,1.2621323948391248
0.5484848484848485,134383.37758867908,1.2680359908564058
0.5565656565656566,132789.7491840832,1.2529985791665177
0.5646464646464646,131456.39329135977,1.240417088129964
0.5727272727272728,131537.6152056679,1.2411834947528444
0.5808080808080809,130243.87159185018,1.228975783541099
0.5888888888888889,130293.61762094684,1.2294451850134287
0.5969696969696969,129450.59831510484,1.2214904897231647
0.6050505050505051,129639.26645467244,1.223270754482039
0.6131313131313131,128669.32600372285,1.2141184365178626
0.6212121212121212,127432.83369614743,1.2024509462630648
0.6292929292929292,127481.60894104838,1.2029111874558898
0.6373737373737374,126842.9965766538,1.1968852676078499
0.6454545454545455,128911.56347069517,1.2164041792337137
0.6535353535353535,127189.55919934809,1.2001554181766727
0.6616161616161615,126403.92045829445,1.1927421635216486
0.6696969696969697,126786.20449711755,1.1963493798951004
0.6777777777777778,125610.9043024145,1.185259295885562
0.6858585858585858,124995.78360359557,1.1794550424219337
0.6939393939393939,124622.1205891557,1.1759291736778699
0.702020202020202,124818.3800547421,1.1777810698749687
0.7101010101010101,125120.89364755899,1.1806355756203832
0.7181818181818181,123525.87889006548,1.1655850823619132
0.7262626262626262,123198.53684690967,1.1624962963863699
0.7343434343434343,121669.44166644104,1.1480678175293044
0.7424242424242424,120797.39601003006,1.139839230796028
0.7505050505050505,120054.91140836291,1.1328331768147655
0.7585858585858586,119305.94487706013,1.1257659596136493
0.7666666666666666,119299.70091119222,1.1257070418100619
0.7747474747474747,117251.75690813735,1.106382726930281
0.7828282828282829,116044.83634304628,1.094994274414044
0.7909090909090909,117196.53069649264,1.105861614682169
0.7989898989898989,114330.10239935108,1.0788141158679185
0.807070707070707,115483.67596345022,1.0896991882900116
0.8151515151515152,115230.07286036573,1.0873061999020555
0.8232323232323232,114778.2738461364,1.083043043096831
0.8313131313131312,115391.64583957568,1.088830795848849
0.8393939393939394,114172.91960675456,1.077330945540367
0.8474747474747475,115384.21684323065,1.0887606961467096
0.8555555555555555,114634.34151024558,1.0816849035305207
0.8636363636363635,114520.37897664122,1.0806095577785944
0.8717171717171717,113928.02245790698,1.0750201061763844
0.8797979797979798,114201.71896761097,1.0776026951178435
0.8878787878787879,114259.94517189264,1.0781521151723543
0.895959595959596,114617.26007478125,1.0815237238122184
