bins,hist,histnorm
0.10404040404040404,138580.7117436153,1.3330719413409382
0.11212121212121212,139160.03109535927,1.3386446820432263
0.1202020202020202,138905.7559120077,1.3361986914862403
0.1282828282828283,140005.23913917603,1.3467751290125876
0.13636363636363638,140159.09369983687,1.3482551271687793
0.14444444444444446,141287.97181944444,1.3591143277567133
0.15252525252525254,139771.9829684978,1.3445313300569934
0.1606060606060606,139703.08097378036,1.3438685299118323
0.1686868686868687,140136.34766824055,1.3480363225738512
0.17676767676767677,141929.86764862388,1.3652890205287203
0.18484848484848485,141608.62909158156,1.3621988783185819
0.19292929292929292,142513.59070029645,1.3709041224567449
0.201010101010101,139557.68322502705,1.3424698817395253
0.2090909090909091,139163.9076010685,1.3386819719440097
0.21717171717171718,139940.15109130437,1.346149016985577
0.22525252525252526,140533.5148079535,1.3518568569275315
0.23333333333333334,141890.09951597685,1.364906472473336
0.24141414141414141,141604.44158394868,1.3621585967464978
0.2494949494949495,141327.0465048505,1.3594902052224598
0.25757575757575757,140915.31672594603,1.3555295861091194
0.2656565656565657,141749.95679002628,1.3635583747951152
0.2737373737373737,139914.99913102062,1.3459070686501835
0.28181818181818186,141537.8005339736,1.3615175456741984
0.2898989898989899,140729.35932072485,1.3537407758478217
0.297979797979798,140100.6561497189,1.347692989354629
0.30606060606060603,141380.94425723748,1.3600086726231855
0.31414141414141417,139132.33027806785,1.3383782150737702
0.3222222222222222,138706.66793123353,1.3342835721475599
0.3303030303030303,140059.62370228628,1.347298279270745
0.3383838383838384,139755.7725501093,1.3443753945473602
0.3464646464646465,140578.46402158402,1.3522892441964542
0.35454545454545455,140085.93354489002,1.3475513658115406
0.36262626262626263,140003.75986898225,1.3467608992286284
0.3707070707070707,140236.39635529835,1.3489987371538217
0.3787878787878788,139536.25615779776,1.3422637648726887
0.38686868686868686,138672.18272108492,1.3339518429663344
0.39494949494949494,139264.2538574487,1.3396472489808786
0.403030303030303,138328.03729511797,1.3306413489926412
0.4111111111111111,139192.29149421118,1.3389550097359106
0.41919191919191917,137103.07114768494,1.3188578332371688
0.42727272727272725,137236.0616133064,1.320137130016318
0.4353535353535354,138600.24922923744,1.3332598814486165
0.44343434343434346,137639.15396975167,1.3240146617693684
0.45151515151515154,136247.7610269254,1.310630209718833
0.4595959595959596,135628.5051486045,1.3046733011020892
0.4676767676767677,136327.6533210585,1.3113987306356198
0.47575757575757577,134452.09324995894,1.2933568511155615
0.48383838383838385,135754.71186083835,1.3058873418208228
0.4919191919191919,135731.70085845143,1.3056659883493462
0.5,134380.69055681396,1.2926699955959866
0.5080808080808081,133772.25936014298,1.2868172145970036
0.5161616161616162,132918.55410701502,1.2786050290424529
0.5242424242424242,131795.29183604755,1.2677998498991683
0.5323232323232323,130942.54878739733,1.2595969202343804
0.5404040404040404,130757.3858773578,1.257815752589583
0.5484848484848485,129106.9038401572,1.2419390027461423
0.5565656565656566,129766.7169078989,1.2482860497202104
0.5646464646464646,129282.5781691093,1.2436288953422576
0.5727272727272728,129866.5392496176,1.2492462869797099
0.5808080808080809,127721.42492102366,1.2286114404239536
0.5888888888888889,126512.0188197922,1.2169776039473381
0.5969696969696969,126277.89677036926,1.2147254757037456
0.6050505050505051,125415.18972710706,1.2064266977677676
0.6131313131313131,124154.0552210845,1.194295261847985
0.6212121212121212,125346.72384105623,1.2057680927535124
0.6292929292929292,125080.31387941353,1.2032053721534288
0.6373737373737374,125626.28429954499,1.2084573140631074
0.6454545454545455,124828.11534748785,1.2007793578666823
0.6535353535353535,123621.64523502439,1.1891737640235291
0.6616161616161615,123176.15594164096,1.1848883965311472
0.6696969696969697,122978.16710755229,1.1829838503926433
0.6777777777777778,123093.74027700908,1.1840956021468105
0.6858585858585858,123277.69060222432,1.1858651053775244
0.6939393939393939,122026.8060393203,1.1738322683998295
0.702020202020202,122218.496038815,1.1756762231360038
0.7101010101010101,121349.8249877207,1.1673200746511312
0.7181818181818181,119762.50690306537,1.1520509280721194
0.7262626262626262,120129.69008734263,1.1555830328948873
0.7343434343434343,118746.5839273762,1.1422782952402115
0.7424242424242424,117629.87513079867,1.1315361569971907
0.7505050505050505,118055.87922374904,1.1356340873373032
0.7585858585858586,117492.04322579317,1.130210288174087
0.7666666666666666,115512.15073446743,1.1111647868640566
0.7747474747474747,114188.86968069524,1.0984355345669883
0.7828282828282829,114199.75808232278,1.0985402751366757
0.7909090909090909,113566.00016830675,1.0924438647333252
0.7989898989898989,112364.08188621886,1.0808820570511684
0.807070707070707,112521.69239355251,1.08239818539503
0.8151515151515152,111248.64664153196,1.0701521696926315
0.8232323232323232,110602.1240498256,1.0639329699526179
0.8313131313131312,110624.63074823841,1.0641494722909943
0.8393939393939394,110978.65006093308,1.067554947746476
0.8474747474747475,109971.84313689172,1.0578700064303252
0.8555555555555555,109651.17930299975,1.0547853927479027
0.8636363636363635,110056.71090466157,1.0586863887285165
0.8717171717171717,109823.80293518677,1.056445939281295
0.8797979797979798,111251.63932666369,1.0701809577146308
0.8878787878787879,110078.58103859052,1.0588967676587964
0.895959595959596,108412.25711851753,1.04286762741925
